taxon_id	marker	protein_a	protein_b	gene_relationship	gene_ids_a_json	gene_ids_b_json	length_a	length_b	sequence_sha256_a	sequence_sha256_b	exact_full_sequence_identity	annotation_mode	interval_basis	intervals_a_json	intervals_b_json	location_relationship	overlap_bases	intervening_bases	same_strand
F71933	5000362at2759	KAF8324232.1	KAF8341194.1	distinct_annotated_genes	"[""gene-F5887DRAFT_1086677""]"	"[""gene-F5887DRAFT_386640""]"	922	922	41d4c042dac4ad9b64961e71e626a9faaac48d76458de16b94184a27f26da252	41d4c042dac4ad9b64961e71e626a9faaac48d76458de16b94184a27f26da252	True	ncbi_protein_gff	annotated_gene_feature	"[[""WION01000292.1"", 50204, 53340, ""-""]]"	"[[""WION01000038.1"", 300421, 304065, ""+""]]"	different_assembly_sequences			
F71933	5005750at2759	KAF8332539.1	KAF8350940.1	distinct_annotated_genes	"[""gene-F5887DRAFT_1140487""]"	"[""gene-F5887DRAFT_1126826""]"	124	124	834dc49bc58184d4c23df7125d10fb5ba14b5311a60cdb2be02c7b6bd73c35fb	834dc49bc58184d4c23df7125d10fb5ba14b5311a60cdb2be02c7b6bd73c35fb	True	ncbi_protein_gff	annotated_gene_feature	"[[""WION01000104.1"", 8053, 8537, ""+""]]"	"[[""WION01000003.1"", 1382051, 1382535, ""+""]]"	different_assembly_sequences			
F71933	539632at2759	KAF8319198.1	KAF8330267.1	distinct_annotated_genes	"[""gene-F5887DRAFT_1033773""]"	"[""gene-F5887DRAFT_1001305""]"	323	323	9e4e8e936832a140058b31344b53ea3066c67ce1c3c45905c69a9fcc07e312a8	9e4e8e936832a140058b31344b53ea3066c67ce1c3c45905c69a9fcc07e312a8	True	ncbi_protein_gff	annotated_gene_feature	"[[""WION01000368.1"", 2857, 4494, ""+""]]"	"[[""WION01000130.1"", 23789, 25443, ""-""]]"	different_assembly_sequences			
F78915	5000476at2759	RKP06521.1	RKP08776.1	distinct_annotated_genes	"[""gene-THASP1DRAFT_18392""]"	"[""gene-THASP1DRAFT_34574""]"	341	341	e3e14b9a0c819cac15f0a6ccc28c4435fc9d1c71a5cc5e7a8d68b5f634adeace	e3e14b9a0c819cac15f0a6ccc28c4435fc9d1c71a5cc5e7a8d68b5f634adeace	True	ncbi_protein_gff	annotated_gene_feature	"[[""KZ992866.1"", 7761, 8984, ""+""]]"	"[[""KZ992570.1"", 4913, 6136, ""-""]]"	different_assembly_sequences			
F78915	5004599at2759	RKP05027.1	RKP07090.1	distinct_annotated_genes	"[""gene-THASP1DRAFT_20343""]"	"[""gene-THASP1DRAFT_17580""]"	600	600	8053e05f43822b13bfe7d3e57487ffcad813f2f69e526f7c7d5352390547918f	8053e05f43822b13bfe7d3e57487ffcad813f2f69e526f7c7d5352390547918f	True	ncbi_protein_gff	annotated_gene_feature	"[[""KZ993307.1"", 2592, 5112, ""-""]]"	"[[""KZ992768.1"", 2, 2522, ""+""]]"	different_assembly_sequences			
F78915	5015647at2759	RKP05340.1	RKP06312.1	distinct_annotated_genes	"[""gene-THASP1DRAFT_19920""]"	"[""gene-THASP1DRAFT_18627""]"	877	877	74acc104dee282282e03d49bdb67c025b34d841184746e69ae3c29344d143624	74acc104dee282282e03d49bdb67c025b34d841184746e69ae3c29344d143624	True	ncbi_protein_gff	annotated_gene_feature	"[[""KZ993165.1"", 2140, 5563, ""-""]]"	"[[""KZ992909.1"", 1276, 4699, ""+""]]"	different_assembly_sequences			
F78921	201273at2759	KAJ1926285.1	KAJ1929901.1	distinct_annotated_genes	"[""gene-IWQ60_003941""]"	"[""gene-IWQ60_000782""]"	260	260	a42cb2c94f32b0c2d584f94f71318f24f0ad5905cac94ce3ff4627cccef4bd68	a42cb2c94f32b0c2d584f94f71318f24f0ad5905cac94ce3ff4627cccef4bd68	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010000178.1"", 53031, 53813, ""-""]]"	"[[""JANBPT010000021.1"", 86900, 87682, ""+""]]"	different_assembly_sequences			
F78921	352891at2759	KAJ1930198.1	KAJ1930358.1	distinct_annotated_genes	"[""gene-IWQ60_000523""]"	"[""gene-IWQ60_000379""]"	250	250	f503a5fcaf80df994d6c25a82936439bfd9973c86deea54545edc2fbcf8820c3	f503a5fcaf80df994d6c25a82936439bfd9973c86deea54545edc2fbcf8820c3	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010000013.1"", 77491, 78931, ""-""]]"	"[[""JANBPT010000009.1"", 84298, 85741, ""-""]]"	different_assembly_sequences			
F78921	4843824at2759	KAJ1912043.1	KAJ1923696.1	distinct_annotated_genes	"[""gene-IWQ60_009843""]"	"[""gene-IWQ60_005722""]"	208	208	17d4f72172cd2eb8c10efcccbb7811d32b6705a5880f65475d9dcb1aad6322a8	17d4f72172cd2eb8c10efcccbb7811d32b6705a5880f65475d9dcb1aad6322a8	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010000868.1"", 3175, 3944, ""-""]]"	"[[""JANBPT010000318.1"", 29578, 30347, ""+""]]"	different_assembly_sequences			
F78921	4969018at2759	KAJ1910963.1	KAJ1929288.1	distinct_annotated_genes	"[""gene-IWQ60_010374""]"	"[""gene-IWQ60_001299""]"	469	469	7635dbf18bd20dcace4613fccddf648c7ddb15b9738d188b43f9b676d018c8e8	7635dbf18bd20dcace4613fccddf648c7ddb15b9738d188b43f9b676d018c8e8	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010000985.1"", 6633, 8042, ""-""]]"	"[[""JANBPT010000040.1"", 50443, 51852, ""+""]]"	different_assembly_sequences			
F78921	5000743at2759	KAJ1912890.1	KAJ1929538.1	distinct_annotated_genes	"[""gene-IWQ60_009456""]"	"[""gene-IWQ60_001083""]"	153	153	36a5bdd615992ab3cee014d6cc4c5fdd714cbcf17f250d49d1e5cb861d94d8db	36a5bdd615992ab3cee014d6cc4c5fdd714cbcf17f250d49d1e5cb861d94d8db	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010000792.1"", 18468, 19496, ""+""]]"	"[[""JANBPT010000032.1"", 52906, 53935, ""-""]]"	different_assembly_sequences			
F78921	5013726at2759	KAJ1914966.1	KAJ1927117.1	distinct_annotated_genes	"[""gene-IWQ60_008612""]"	"[""gene-IWQ60_003200""]"	182	182	e53b2650fcdc5dc09eaaddd1ec7ce76b4d510ec82e17e606f24e68330e646521	e53b2650fcdc5dc09eaaddd1ec7ce76b4d510ec82e17e606f24e68330e646521	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010000656.1"", 22814, 23532, ""-""]]"	"[[""JANBPT010000133.1"", 13889, 14603, ""+""]]"	different_assembly_sequences			
F78921	801816at2759	KAJ1909633.1	KAJ1922803.1	distinct_annotated_genes	"[""gene-IWQ60_011062""]"	"[""gene-IWQ60_006281""]"	187	187	dad43ed8343a25b617a41cb2f9f258745e9caf7530212a5a9b364f744ec8ed25	dad43ed8343a25b617a41cb2f9f258745e9caf7530212a5a9b364f744ec8ed25	True	ncbi_protein_gff	annotated_gene_feature	"[[""JANBPT010001170.1"", 2355, 3552, ""+""]]"	"[[""JANBPT010000372.1"", 14143, 15348, ""-""]]"	different_assembly_sequences			
F796604	207567at2759	SGY22539.1	SGZ35241.1	distinct_annotated_genes	"[""gene-BQ5605_C019G08813""]"	"[""gene-BQ5605_C065G12809""]"	214	214	2b5c1494df6e26d8963aa7525c01c8a3fa39095b09c080fc3d25fcf335840f7b	2b5c1494df6e26d8963aa7525c01c8a3fa39095b09c080fc3d25fcf335840f7b	True	ncbi_protein_gff	annotated_gene_feature	"[[""FQNC01000019.1"", 24334, 25339, ""+""]]"	"[[""FQNC01000133.1"", 35279, 36284, ""+""]]"	different_assembly_sequences			
F796604	4971272at2759	SGY27386.1	SGY79857.1	distinct_annotated_genes	"[""gene-BQ5605_C129G13356""]"	"[""gene-BQ5605_C008G05237""]"	539	539	ebfa692f50af5d6d1ff2907290a73c26d073eff58937348df9a7d7c81d213c48	ebfa692f50af5d6d1ff2907290a73c26d073eff58937348df9a7d7c81d213c48	True	ncbi_protein_gff	annotated_gene_feature	"[[""FQNC01000021.1"", 8890, 10936, ""-""]]"	"[[""FQNC01000048.1"", 860818, 862864, ""+""]]"	different_assembly_sequences			
F796604	5015876at2759	SGY14724.1	SGZ29397.1	distinct_annotated_genes	"[""gene-BQ5605_C013G07057""]"	"[""gene-BQ5605_C057G12680""]"	613	613	6d070c81484a1156a412261d6eb836ac111ca3882aaa770e5acb586a405ba089	6d070c81484a1156a412261d6eb836ac111ca3882aaa770e5acb586a405ba089	True	ncbi_protein_gff	annotated_gene_feature	"[[""FQNC01000013.1"", 15739, 17839, ""-""]]"	"[[""FQNC01000094.1"", 5858, 7958, ""+""]]"	different_assembly_sequences			
F84753	5000743at2759	XP_014653640.1	XP_014653765.1	distinct_annotated_genes	"[""gene-PAN0_045d6393""]"	"[""gene-PAN0_033c6260""]"	195	195	9fd7df42d988f7afe1cb8a1be1e17a1e4db37cd9c560485f22ad476b6ed6e385	9fd7df42d988f7afe1cb8a1be1e17a1e4db37cd9c560485f22ad476b6ed6e385	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_014638965.1"", 1934, 2588, ""-""]]"	"[[""NW_014638977.1"", 10500, 11154, ""+""]]"	different_assembly_sequences			
F984962	4843240at2759	XP_009546501.1	XP_009546541.1	distinct_annotated_genes	"[""gene-HETIRDRAFT_451590""]"	"[""gene-HETIRDRAFT_451619""]"	745	745	a042ee1895d6b2cc93d16897ef40e1160218aa025721f5c86b7a554b7b9aa7b7	a042ee1895d6b2cc93d16897ef40e1160218aa025721f5c86b7a554b7b9aa7b7	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_009258201.1"", 1712329, 1715587, ""-""]]"	"[[""NW_009258201.1"", 1808665, 1811923, ""-""]]"	same_sequence_disjoint_intervals	0	93077	True
F984962	5001156at2759	XP_009546488.1	XP_009546526.1	distinct_annotated_genes	"[""gene-HETIRDRAFT_384346""]"	"[""gene-HETIRDRAFT_475459""]"	405	405	7f04fb6ac338e506e06818bcf8fd2a8a7738223300c1d4b3389557a83ff5ea55	7f04fb6ac338e506e06818bcf8fd2a8a7738223300c1d4b3389557a83ff5ea55	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_009258201.1"", 1678452, 1681427, ""-""]]"	"[[""NW_009258201.1"", 1774789, 1777764, ""-""]]"	same_sequence_disjoint_intervals	0	93361	True
O1890364	288615at2759	PRP79539.1	PRP81561.1	distinct_annotated_genes	"[""gene-PROFUN_12772""]"	"[""gene-PROFUN_01068""]"	622	622	1faa94c30e31e1bdc06c80a223d801d55f62b6415ad57c40085afcbd2067dfd6	1faa94c30e31e1bdc06c80a223d801d55f62b6415ad57c40085afcbd2067dfd6	True	ncbi_protein_gff	annotated_gene_feature	"[[""MDYQ01000180.1"", 3230, 5585, ""+""]]"	"[[""MDYQ01000121.1"", 6991, 9346, ""+""]]"	different_assembly_sequences			
O1890364	4969018at2759	PRP74325.1	PRP82395.1	distinct_annotated_genes	"[""gene-PROFUN_16305""]"	"[""gene-PROFUN_10171""]"	508	508	1de77d49ca8192c4c8b5debb3045a48ad6d0b1111f11cd990996be9c654d3abb	1de77d49ca8192c4c8b5debb3045a48ad6d0b1111f11cd990996be9c654d3abb	True	ncbi_protein_gff	annotated_gene_feature	"[[""MDYQ01000473.1"", 400, 2472, ""-""]]"	"[[""MDYQ01000104.1"", 65343, 67415, ""+""]]"	different_assembly_sequences			
O1890364	5001318at2759	PRP75025.1	PRP87535.1	distinct_annotated_genes	"[""gene-PROFUN_07418""]"	"[""gene-PROFUN_00746""]"	591	591	f5a79bf3b2bf7abf6f50a091f17969acacea20d7e30dde3754f0fd1a85d84e1c	f5a79bf3b2bf7abf6f50a091f17969acacea20d7e30dde3754f0fd1a85d84e1c	True	ncbi_protein_gff	annotated_gene_feature	"[[""MDYQ01000421.1"", 125115, 127412, ""+""]]"	"[[""MDYQ01000020.1"", 337508, 339805, ""-""]]"	different_assembly_sequences			
O1890364	5005892at2759	PRP78245.1	PRP89348.1	distinct_annotated_genes	"[""gene-PROFUN_13855""]"	"[""gene-PROFUN_02222""]"	419	419	5b79a99566cac08b5f110613ea11c0d9efd60bc3de24aea066111ca3307eebd4	5b79a99566cac08b5f110613ea11c0d9efd60bc3de24aea066111ca3307eebd4	True	ncbi_protein_gff	annotated_gene_feature	"[[""MDYQ01000234.1"", 36785, 38714, ""-""]]"	"[[""MDYQ01000004.1"", 309314, 311243, ""-""]]"	different_assembly_sequences			
O400682	5000452at2759	XP_003386772.1	XP_003391407.1	distinct_annotated_genes	"[""gene-LOC100642059""]"	"[""gene-LOC100637524""]"	301	301	1ff09bfda0b1586322ee7eeaba4b2bbea7a3d102c18903fa6014ab785bc46aab	1ff09bfda0b1586322ee7eeaba4b2bbea7a3d102c18903fa6014ab785bc46aab	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_003546363.1"", 190608, 195925, ""+""]]"	"[[""NW_003550130.1"", 1454, 3301, ""+""]]"	different_assembly_sequences			
O400682	5000452at2759	XP_003391407.1	XP_019852295.1	distinct_annotated_genes	"[""gene-LOC100637524""]"	"[""gene-LOC100642059""]"	301	301	1ff09bfda0b1586322ee7eeaba4b2bbea7a3d102c18903fa6014ab785bc46aab	1ff09bfda0b1586322ee7eeaba4b2bbea7a3d102c18903fa6014ab785bc46aab	True	ncbi_protein_gff	annotated_gene_feature	"[[""NW_003550130.1"", 1454, 3301, ""+""]]"	"[[""NW_003546363.1"", 190608, 195925, ""+""]]"	different_assembly_sequences			
O44689	4843824at2759	XP_644608.1	XP_644642.1	distinct_annotated_genes	"[""gene-DDB_G0273425""]"	"[""gene-DDB_G0273523""]"	252	252	dabf5fa90afd3b6e40958734afa61a2c38daf011605105db91980e1cc8483dad	dabf5fa90afd3b6e40958734afa61a2c38daf011605105db91980e1cc8483dad	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_007088.5"", 2980579, 2981451, ""-""]]"	"[[""NC_007088.5"", 3050335, 3051207, ""+""]]"	same_sequence_disjoint_intervals	0	68883	False
O44689	649304at2759	XP_644398.1	XP_645015.1	distinct_annotated_genes	"[""gene-DDB_G0274079""]"	"[""gene-DDB_G0272634""]"	315	315	ebedb3f495d71721055d4edeaae065cd8ff23c45b02726e0f23ecf397cb0cbd0	ebedb3f495d71721055d4edeaae065cd8ff23c45b02726e0f23ecf397cb0cbd0	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_007088.5"", 3747735, 3748763, ""+""]]"	"[[""NC_007088.5"", 2283023, 2284051, ""-""]]"	same_sequence_disjoint_intervals	0	1463683	False
O45351	5015876at2759	XP_032233058.2	XP_048587655.1	distinct_annotated_genes	"[""gene-LOC5508409""]"	"[""gene-LOC125556801""]"	544	544	d9113209304c126adbb264882c6f108c046c321747f9ebf1e379a2d7ae56773a	d9113209304c126adbb264882c6f108c046c321747f9ebf1e379a2d7ae56773a	True	ncbi_protein_gff	annotated_gene_feature	"[[""NC_064041.1"", 1126248, 1137946, ""-""]]"	"[[""NC_064041.1"", 924466, 936356, ""-""]]"	same_sequence_disjoint_intervals	0	189891	True
OFS1403592	4867008at2759	CFRG4420T1	CFRG8039T1	distinct_annotated_genes	"[""CFRG4420""]"	"[""CFRG8039""]"	181	181	dc3297f08443a1df8f0c612dd9d29ce5b654a4f1af8ac32f53b1765b6d5b519c	dc3297f08443a1df8f0c612dd9d29ce5b654a4f1af8ac32f53b1765b6d5b519c	True	creolimax_gtf	CDS_bounding_span	"[[""scaffold08"", 1575232, 1578023, ""+""]]"	"[[""scaffold25"", 216069, 218860, ""-""]]"	different_assembly_sequences			
OFS5426494	539632at2759	Nk52_evm11s271	Nk52_evm12s271	distinct_annotated_genes	"[""Nk52_evmTU11s271""]"	"[""Nk52_evmTU12s271""]"	310	310	86fdaf585452839afb0059c34c037bdc33f7e0d94e3ea59144a0265b44fc4fad	86fdaf585452839afb0059c34c037bdc33f7e0d94e3ea59144a0265b44fc4fad	True	transcript_gff	annotated_gene_feature	"[[""scaffold11926_len84508_cov0"", 30863, 31795, ""+""]]"	"[[""scaffold11926_len84508_cov0"", 34095, 35027, ""+""]]"	same_sequence_disjoint_intervals	0	2299	True
