reviewed_group_id	representative_input_id	models	unique_sequences	taxa	outgroup_taxa	markers	sources	edge_scope	biological_family_status
RG_M002584	M002584	9	9	9	0	5003972at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M002585	M002585	1	1	1	0	260326at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002590	M002590	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002602	M002602	1	1	1	0	5005750at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002605	M002605	2	2	2	0	3643464at2759	AlphaFold	representative_star_only	not_established
RG_M002660	M002660	1	1	1	0	5005274at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002674	M002674	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002698	M002698	1	1	1	0	4867008at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002700	M002700	10	10	10	0	5003972at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M002728	M002728	1	1	1	0	4983000at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002729	M002729	110	110	114	0	4970538at2759	AlphaFold	representative_star_only	not_established
RG_M002731	M002731	3	3	3	0	4976279at2759	AlphaFold	representative_star_only	not_established
RG_M002732	M002732	4	4	4	0	5002334at2759	AlphaFold	representative_star_only	not_established
RG_M002749	M002749	2	2	2	0	538728at2759	AlphaFold	representative_star_only	not_established
RG_M002763	M002763	2	2	2	0	4613677at2759	AlphaFold	representative_star_only	not_established
RG_M002767	M002767	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002775	M002775	1	1	1	0	530014at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002797	M002797	1	1	1	0	4803900at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002799	M002799	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002823	M002823	2	2	2	0	3643464at2759	AlphaFold	representative_star_only	not_established
RG_M002845	M002845	2	2	2	1	5000986at2759	AlphaFold	representative_star_only	not_established
RG_M002853	M002853	127	127	131	0	5000045at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M002872	M002872	1	1	1	0	5005274at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002877	M002877	1	1	1	0	5013738at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002879	M002879	2	2	2	0	4970387at2759	AlphaFold	representative_star_only	not_established
RG_M002891	M002891	1	1	1	0	4969636at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002898	M002898	19	19	19	0	5013042at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M002899	M002899	12	12	12	0	4940884at2759	AlphaFold	representative_star_only	not_established
RG_M002900	M002900	1	1	1	0	5001318at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002907	M002907	1	1	1	0	4985971at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002913	M002913	2	2	2	0	5006412at2759	AlphaFold	representative_star_only	not_established
RG_M002924	M002924	3	3	3	0	801816at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M002952	M002952	1	1	1	0	5004118at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002955	M002955	1	1	1	0	5005750at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M002957	M002957	16	16	16	0	530740at2759	AlphaFold	representative_star_only	not_established
RG_M002989	M002989	2	2	2	0	5004327at2759	AlphaFold	representative_star_only	not_established
RG_M002991	M002991	1	1	1	0	649304at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003021	M003021	1	1	1	0	5013259at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003035	M003035	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003126	M003126	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003136	M003136	1	1	1	0	5001473at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003142	M003142	2	2	2	0	5005010at2759	AlphaFold	representative_star_only	not_established
RG_M003170	M003170	2	2	2	0	345792at2759	AlphaFold	representative_star_only	not_established
RG_M003189	M003189	1	1	1	0	4940884at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003224	M003224	1	1	2	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003229	M003229	2	2	4	0	5001473at2759	AlphaFold	representative_star_only	not_established
RG_M003239	M003239	7	7	7	0	4970387at2759	AlphaFold	representative_star_only	not_established
RG_M003299	M003299	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003317	M003317	1	1	1	0	4940884at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003354	M003354	1	1	1	0	730114at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003360	M003360	2	2	2	0	4613677at2759	AlphaFold	representative_star_only	not_established
RG_M003374	M003374	1	1	1	0	727964at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003383	M003383	1	1	1	0	5017019at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003385	M003385	1	1	1	0	129234at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003386	M003386	3	3	3	0	5005217at2759	AlphaFold	representative_star_only	not_established
RG_M003390	M003390	1	1	1	0	4896098at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003393	M003393	3	3	3	1	4940884at2759	AlphaFold	representative_star_only	not_established
RG_M003394	M003394	32	32	32	0	3643464at2759	AlphaFold	representative_star_only	not_established
RG_M003396	M003396	2	2	2	0	4908955at2759	AlphaFold	representative_star_only	not_established
RG_M003397	M003397	1	1	1	0	4843240at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003407	M003407	4	4	4	0	5000823at2759	AlphaFold	representative_star_only	not_established
RG_M003408	M003408	1	1	1	0	5001734at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003418	M003418	1	1	1	0	5015712at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003431	M003431	5	5	5	0	5005217at2759	AlphaFold	representative_star_only	not_established
RG_M003432	M003432	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003437	M003437	2	2	2	0	530740at2759	AlphaFold	representative_star_only	not_established
RG_M003439	M003439	3	3	3	0	538728at2759	AlphaFold	representative_star_only	not_established
RG_M003446	M003446	4	4	4	0	4888252at2759	AlphaFold	representative_star_only	not_established
RG_M003447	M003447	104	104	108	0	730114at2759	AlphaFold	representative_star_only	not_established
RG_M003450	M003450	116	116	119	1	4983000at2759;5005196at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003455	M003455	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003456	M003456	1	1	1	0	4940884at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003457	M003457	71	71	72	0	340246at2759	AlphaFold	representative_star_only	not_established
RG_M003458	M003458	96	96	99	0	5006326at2759	AlphaFold	representative_star_only	not_established
RG_M003465	M003465	50	50	50	1	2852757at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003467	M003467	116	116	121	1	5000452at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003470	M003470	1	1	1	0	5001734at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003471	M003471	36	36	36	0	4823929at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003486	M003486	12	12	14	1	538952at2759	AlphaFold	representative_star_only	not_established
RG_M003488	M003488	5	5	5	0	4813267at2759	AlphaFold	representative_star_only	not_established
RG_M003493	M003493	104	104	111	0	5001660at2759	AlphaFold	representative_star_only	not_established
RG_M003495	M003495	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003498	M003498	5	5	5	0	4896098at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003499	M003499	3	3	3	0	5003022at2759	AlphaFold	representative_star_only	not_established
RG_M003503	M003503	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003507	M003507	5	5	5	0	5004118at2759	AlphaFold	representative_star_only	not_established
RG_M003509	M003509	10	10	10	0	5005892at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003515	M003515	1	1	1	0	288615at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003518	M003518	1	1	1	0	4975094at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003519	M003519	1	1	1	0	4888252at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003527	M003527	1	1	1	0	4823929at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003529	M003529	1	1	1	0	649304at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003554	M003554	2	2	2	0	4974767at2759	AlphaFold	representative_star_only	not_established
RG_M003563	M003563	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003583	M003583	2	2	2	0	5006412at2759	AlphaFold	representative_star_only	not_established
RG_M003586	M003586	17	17	35	0	260326at2759	AlphaFold	representative_star_only	not_established
RG_M003596	M003596	2	2	2	0	5000452at2759	AlphaFold	representative_star_only	not_established
RG_M003599	M003599	1	1	1	0	129234at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003627	M003627	14	14	14	0	4803900at2759	AlphaFold	representative_star_only	not_established
RG_M003636	M003636	1	1	1	0	4867008at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003637	M003637	7	7	7	0	5000371at2759	AlphaFold	representative_star_only	not_established
RG_M003675	M003675	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003677	M003677	3	3	3	0	5003856at2759	AlphaFold	representative_star_only	not_established
RG_M003717	M003717	1	1	1	0	5013259at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003770	M003770	1	1	1	0	5005750at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003787	M003787	2	2	2	0	5005010at2759	AlphaFold	representative_star_only	not_established
RG_M003792	M003792	1	1	1	0	5001473at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003824	M003824	2	2	2	0	5005215at2759	AlphaFold	representative_star_only	not_established
RG_M003831	M003831	24	24	24	0	5005274at2759	AlphaFold	representative_star_only	not_established
RG_M003837	M003837	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003850	M003850	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003855	M003855	4	4	4	0	5006412at2759	AlphaFold	representative_star_only	not_established
RG_M003878	M003878	64	64	64	0	538952at2759	AlphaFold	representative_star_only	not_established
RG_M003885	M003885	4	4	4	0	776280at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003896	M003896	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003899	M003899	20	20	21	0	4977163at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003901	M003901	1	1	1	0	5001473at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003902	M003902	1	1	1	0	4970387at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003903	M003903	1	1	1	0	5013738at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003909	M003909	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003913	M003913	1	1	1	0	5001156at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003914	M003914	1	1	1	0	5013259at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003923	M003923	11	11	11	0	129234at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003952	M003952	92	92	94	0	5004265at2759	AlphaFold	representative_star_only	not_established
RG_M003967	M003967	1	1	1	0	4888252at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003973	M003973	1	1	1	0	4823929at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M003975	M003975	10	10	10	0	541070at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M003994	M003994	1	1	1	0	5001318at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004012	M004012	76	76	77	0	5017019at2759	AlphaFold	representative_star_only	not_established
RG_M004014	M004014	42	42	43	2	5000476at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004026	M004026	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004030	M004030	1	1	1	0	707076at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004031	M004031	3	3	3	0	5001413at2759	AlphaFold	representative_star_only	not_established
RG_M004034	M004034	2	2	2	0	5011777at2759	AlphaFold	representative_star_only	not_established
RG_M004046	M004046	3	3	3	1	4823929at2759	AlphaFold	representative_star_only	not_established
RG_M004049	M004049	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004050	M004050	3	3	3	0	4940884at2759	AlphaFold	representative_star_only	not_established
RG_M004052	M004052	1	1	1	0	5000362at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004060	M004060	1	1	1	0	5017019at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004061	M004061	2	2	2	0	4908955at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004064	M004064	1	1	1	0	760428at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004065	M004065	1	1	1	0	5004599at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004069	M004069	1	1	1	0	5013726at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004078	M004078	1	1	1	0	4747214at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004080	M004080	2	2	2	0	345792at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004081	M004081	1	1	1	0	5013726at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004090	M004090	6	6	6	0	4983000at2759	AlphaFold	representative_star_only	not_established
RG_M004091	M004091	3	3	3	0	4843240at2759	AlphaFold	representative_star_only	not_established
RG_M004093	M004093	3	3	3	0	5000986at2759	AlphaFold	representative_star_only	not_established
RG_M004097	M004097	18	18	18	0	4911644at2759	AlphaFold	representative_star_only	not_established
RG_M004100	M004100	49	49	50	0	5000986at2759	AlphaFold	representative_star_only	not_established
RG_M004101	M004101	11	11	11	0	340246at2759	AlphaFold	representative_star_only	not_established
RG_M004104	M004104	94	94	94	3	5005697at2759	AlphaFold	representative_star_only	not_established
RG_M004108	M004108	1	1	1	0	4971272at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004109	M004109	2	2	2	0	4970387at2759	AlphaFold	representative_star_only	not_established
RG_M004110	M004110	1	1	1	0	288615at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004112	M004112	1	1	1	0	541070at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004114	M004114	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004123	M004123	1	1	1	0	5013726at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004125	M004125	3	3	3	0	539632at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004126	M004126	12	12	12	1	4613677at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004139	M004139	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004147	M004147	3	3	3	0	4977163at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004167	M004167	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004176	M004176	2	2	2	0	5014007at2759	AlphaFold	representative_star_only	not_established
RG_M004185	M004185	1	1	1	0	4977163at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004194	M004194	14	14	14	0	776280at2759	AlphaFold	representative_star_only	not_established
RG_M004196	M004196	2	2	2	0	5006412at2759	AlphaFold	representative_star_only	not_established
RG_M004197	M004197	2	2	2	0	4976279at2759	AlphaFold	representative_star_only	not_established
RG_M004227	M004227	1	1	1	0	707076at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004228	M004228	11	11	12	0	4823929at2759	AlphaFold	representative_star_only	not_established
RG_M004231	M004231	1	1	1	0	5005274at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004232	M004232	1	1	1	0	115730at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004235	M004235	94	94	110	0	4974767at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004259	M004259	1	1	1	0	4940884at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004260	M004260	2	2	2	0	5011777at2759	AlphaFold	representative_star_only	not_established
RG_M004261	M004261	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004272	M004272	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004274	M004274	3	3	3	0	5001318at2759	AlphaFold	representative_star_only	not_established
RG_M004281	M004281	2	2	2	0	4985971at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004290	M004290	15	15	15	0	538952at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004319	M004319	1	1	1	0	4803900at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004338	M004338	1	1	1	0	5005217at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004379	M004379	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004399	M004399	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M004402	M004402	12	12	12	0	5005217at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M004403	M004403	61	61	61	0	5002334at2759	AlphaFold;ESMFold	representative_star_only	not_established
