model_name	model_id	version	sequence_sha256	length	valid_states	invalid_states	valid_focal_plddt70	valid_feature_plddt70	valid_feature_plddt70_pae10	encoding_path	encoding_sha256
AF-A0A9P8D7G6-F1-v6	AF-A0A9P8D7G6-F1	6	34b2a45e4ef99321f6df894308a7339b7f3cc6a18822859ffc29a10dfb7d99e9	204	202	2	202	202	202	results/structural_alphabet/audited-marker-v2/AF-A0A9P8D7G6-F1-v6.npz	663e4ff8a527124bc2059e0130ef0b1c9f542daf0be258c8a6630ec8f8ba8c12
AF-A0A9P8HTX3-F1-v6	AF-A0A9P8HTX3-F1	6	8b7bf8e817dacad4ab704fde5b735ea561ed34a4d81da32dfa3dd40c4232a260	340	338	2	187	178	178	results/structural_alphabet/audited-marker-v2/AF-A0A9P8HTX3-F1-v6.npz	498065dbcc801e64847acdfb71badb2518de22ce7e431870837b29e10dfeb362
AF-A0A9P8HU18-F1-v6	AF-A0A9P8HU18-F1	6	b3f9a7bd681fab5b8c64d966607afbd9335baa94a2ffdfe9c98d6c59fc4f98ef	748	746	2	383	339	339	results/structural_alphabet/audited-marker-v2/AF-A0A9P8HU18-F1-v6.npz	554f320cfe88fa398a2047c9073fe7185663abbeab7e96309dffcf1d1d5651bd
AF-A0A9P8HUG1-F1-v6	AF-A0A9P8HUG1-F1	6	0a578bf2c9a0c817c97e208331273fd9d10a5e4ccb6bc74d86c7712537422f81	204	202	2	171	161	161	results/structural_alphabet/audited-marker-v2/AF-A0A9P8HUG1-F1-v6.npz	1418035cf6bfe0744be8458add95d5af5b5af0058b7c8c84924b73590b93dde8
AF-A0A9P8PJQ3-F1-v6	AF-A0A9P8PJQ3-F1	6	ed7fcc64e5a8c411dd2db7547980cef131f1e780b098616bed5a1ceb09b9f31a	434	432	2	289	259	259	results/structural_alphabet/audited-marker-v2/AF-A0A9P8PJQ3-F1-v6.npz	c4d1bc7f00b9cc1c33880917cf5f84755d82d306e76a23ddd719865cfd8498d6
AF-A0A9P8PKB7-F1-v6	AF-A0A9P8PKB7-F1	6	bd89491ae88c06047f196e46385324115c2f5eebea3288bb544e36b6b50fc010	200	198	2	173	167	167	results/structural_alphabet/audited-marker-v2/AF-A0A9P8PKB7-F1-v6.npz	e1bd6c38fac2a319b4232f46c92b113ed93a1d41ec46ffa7e74e5e567fb0fd8c
AF-A0A9P9W7N4-F1-v6	AF-A0A9P9W7N4-F1	6	53b442dcc0d63a0a7a44295dc87a827dc211e5715b8cdbe44eda93a36658cedd	509	507	2	322	294	293	results/structural_alphabet/audited-marker-v2/AF-A0A9P9W7N4-F1-v6.npz	ce50fd7477ea47bcedbeeab5555766cead9313b2a75464e73088de76f160f5fd
AF-A0A9P9W905-F1-v6	AF-A0A9P9W905-F1	6	a84927def5364181cf8808127ae8ddc9419bda0187ae82430ccddeed46d91e1f	192	190	2	176	165	165	results/structural_alphabet/audited-marker-v2/AF-A0A9P9W905-F1-v6.npz	3428fa58b50ea9a05356056fbd1c10835a987d97adbe5fcdbe6047b1cb5933fa
AF-A0A9P9W986-F1-v6	AF-A0A9P9W986-F1	6	c82bb512972ea5a044369cd5bd4bf1a7c1228f1d8eeb1f66d55e41499d73e455	927	925	2	581	513	513	results/structural_alphabet/audited-marker-v2/AF-A0A9P9W986-F1-v6.npz	8d043cac0e5a40eae6f66c448b334eb2d11bd35cb27a90d44391c10b9a0e49db
AF-A0A9P9WZ57-F1-v6	AF-A0A9P9WZ57-F1	6	2be7f9122732c51b9a9789b7426ab47010272fa8cdc19100ecdd58d36e51dd0e	514	512	2	342	314	314	results/structural_alphabet/audited-marker-v2/AF-A0A9P9WZ57-F1-v6.npz	a23090dbc5a7cc24df10a20545f18fb098a24620f66da043b3da90954bcbeb8e
AF-A0A9P9X101-F1-v6	AF-A0A9P9X101-F1	6	b286512cb0ee63460bf3d32d0e23d072502141ac9d4107a4b9c7f105573c811b	977	975	2	478	402	402	results/structural_alphabet/audited-marker-v2/AF-A0A9P9X101-F1-v6.npz	40eb8a8b9682941f94d7d02b7f66e27d751517d025278042ca29efcc2ec57c60
AF-A0A9P9X130-F1-v6	AF-A0A9P9X130-F1	6	ccfb228213df9215d478c0b521bea4977d513faa6a7ee3433df77dae4c706c3c	448	446	2	446	446	446	results/structural_alphabet/audited-marker-v2/AF-A0A9P9X130-F1-v6.npz	bd7213ac0753cbd2a9156c7331d0ce67e53006274ac7bf8c7e372d1de98c74e1
AF-A0A9Q8SA07-F1-v6	AF-A0A9Q8SA07-F1	6	f6ca4b312d7a8efe1856343f5ffc5bbb7a5e6c4ef3e867a776fda8d4af1f0e4d	639	637	2	465	421	415	results/structural_alphabet/audited-marker-v2/AF-A0A9Q8SA07-F1-v6.npz	2bfbeae7b641b88ca98ef725f9e1eb8bcb9fd6bedc9b4879dd1552a58b77bef6
AF-A0A9Q8SA32-F1-v6	AF-A0A9Q8SA32-F1	6	b48c9ea7dbc1e46b0171819f40397a89fbda2fabef24c61d36afc2f1916934a2	487	485	2	377	335	335	results/structural_alphabet/audited-marker-v2/AF-A0A9Q8SA32-F1-v6.npz	528f7a57ab277999ca5bb91ea8a5e61a8de02754234cd976ce9c76eb53f2db4d
AF-A0A9Q8SBQ4-F1-v6	AF-A0A9Q8SBQ4-F1	6	73930a543587216147edf0c44b240f33b092df5d1dd8b484154a0a9ced804c9c	568	566	2	491	479	479	results/structural_alphabet/audited-marker-v2/AF-A0A9Q8SBQ4-F1-v6.npz	37a435a7c72d72b5d381bae6e34a86dba7d785616bc9abda0c2715116e2bfa7b
AF-A0A9W8QWL4-F1-v6	AF-A0A9W8QWL4-F1	6	3c3cd850d20c14e11d5ebebc4edf392eef96baa6b3af34714370c51060ee358c	148	146	2	128	119	119	results/structural_alphabet/audited-marker-v2/AF-A0A9W8QWL4-F1-v6.npz	fe95d785dc091d35fd1426a538b32fe81e98c822853d203d07ea58c917a289c6
AF-A0A9W8QXF7-F1-v6	AF-A0A9W8QXF7-F1	6	a50ac03ee177d471ad78e70f8aeddcd4e8107d083d46555908096540e6705662	822	820	2	641	536	532	results/structural_alphabet/audited-marker-v2/AF-A0A9W8QXF7-F1-v6.npz	21e10a1b7c3b441d2b231be06ceebf4fbf6cb2a9ea3e326da8393a70075a5e7b
AF-A0A9W9B366-F1-v6	AF-A0A9W9B366-F1	6	59b7e0f80d9eb9fc0a3f6ffdd6b338b862009a211e58d2bb6808e5b10bcd3a40	271	269	2	197	177	177	results/structural_alphabet/audited-marker-v2/AF-A0A9W9B366-F1-v6.npz	fe6d0508405f126ddf9ccd9fed6d9a349e7316e2442bea20d243136de9493830
AF-A0A9W9B3B0-F1-v6	AF-A0A9W9B3B0-F1	6	199ad0ea4908e5b486b0444b99f61f7400c1cd4af6949e0af5e9e104d9db4705	548	546	2	524	501	501	results/structural_alphabet/audited-marker-v2/AF-A0A9W9B3B0-F1-v6.npz	6fd94a3b88d6a73ed8275ae1f86b8d893d50ada27753623f9f919fd2302a26c4
AF-A0AA35IZQ7-F1-v6	AF-A0AA35IZQ7-F1	6	92381d367f14e2da9c8b71e642859b41a7c3664cbce1655f88b057c67a44e3d2	215	213	2	182	171	171	results/structural_alphabet/audited-marker-v2/AF-A0AA35IZQ7-F1-v6.npz	cddf0e52ae47e4a334eba7086348d91272ea4df451d866671ebcf3d96c74f8ba
AF-A0AA35J0R9-F1-v6	AF-A0AA35J0R9-F1	6	e812e1f5ee73b9263880008c3275220226ad014c2da8744aece3006a64c405c0	250	248	2	237	231	231	results/structural_alphabet/audited-marker-v2/AF-A0AA35J0R9-F1-v6.npz	cb527895d858a0763c22ada518f18be2b2cf866ae5ff66650794a5818ea74204
AF-A0AA35J1U1-F1-v6	AF-A0AA35J1U1-F1	6	7dbff2e1d0e4aa5b1bfc1525656ef4da9fd0a5fa519db22e0bb9259179e94630	734	732	2	458	410	407	results/structural_alphabet/audited-marker-v2/AF-A0AA35J1U1-F1-v6.npz	b945744092cbe32e1b6c5a7cde43f5d71bd10861e388a22901a04e0107755daa
AF-A0AA35J262-F1-v6	AF-A0AA35J262-F1	6	71b3095fbbdabe8d156d753ca3d38e2f47f026dcffabe745d90c9fad564e37c0	199	197	2	164	156	156	results/structural_alphabet/audited-marker-v2/AF-A0AA35J262-F1-v6.npz	95f3f69005ee12041f3856af0bb9eee5843b9c68035441d0720b66b916f1bfd0
AF-A0AA35J2E7-F1-v6	AF-A0AA35J2E7-F1	6	963ccc5dd7a3bc1961de343de4f63a1d6afcc3ced83529cfa9c4370d4faab8f7	212	210	2	192	185	185	results/structural_alphabet/audited-marker-v2/AF-A0AA35J2E7-F1-v6.npz	4e4117ae5178284f8ce3433c1ad56980e90215f81f13d142839bad02cc810348
AF-A0AA38R143-F1-v6	AF-A0AA38R143-F1	6	8f20cfb9b78de482c4bd8c8a477eff2ed5f38f72ce4ec40983af04584a818daa	928	926	2	573	503	498	results/structural_alphabet/audited-marker-v2/AF-A0AA38R143-F1-v6.npz	b404866bf06b4ebf62c2ff34f94fe2b16e79fe3bf8826e6316e7acad7737bf73
AF-A0AA38R1Q2-F1-v6	AF-A0AA38R1Q2-F1	6	6e18f18d718ac9e2abf8cf83557031fe7e1f06b9f7f24b909f6ec81283e8b66d	432	430	2	307	291	291	results/structural_alphabet/audited-marker-v2/AF-A0AA38R1Q2-F1-v6.npz	e452444c4a9f089f8923450bb13645087831c93b0aab63313bfee47312a8d8c5
AF-A0AA38RKD8-F1-v6	AF-A0AA38RKD8-F1	6	6e910e2641834dc00bb91f26cc546efd9ebb636bbc8b301f3199c6a1499ec9ba	246	244	2	223	220	220	results/structural_alphabet/audited-marker-v2/AF-A0AA38RKD8-F1-v6.npz	8832270f045243fd0d9b5fd92da4c2af58f4f51c058655228d7cd62508a0448b
AF-A0AAD5RFY7-F1-v6	AF-A0AAD5RFY7-F1	6	8266f88886d19c81c20084f31401527e6a9d54591a7e005aa9eb76c3e9360cf7	995	993	2	464	381	381	results/structural_alphabet/audited-marker-v2/AF-A0AAD5RFY7-F1-v6.npz	4e0ebf2565a971b782a6092634d260ed363f46928c5ce29ad867243269a0def7
AF-A0AAD5RH28-F1-v6	AF-A0AAD5RH28-F1	6	269dd34b53670fbcee7b3f1f77f01f5b7b0e9bc4e24cbfa3686f98300bd1d7c8	310	308	2	276	250	250	results/structural_alphabet/audited-marker-v2/AF-A0AAD5RH28-F1-v6.npz	8d5b50d139a98a3e9385a997cae67fc3036646783f1e5ce2771b2261c631c90f
AF-A0AAD9HVW3-F1-v6	AF-A0AAD9HVW3-F1	6	ea453225eecc3be59ce0ea7e48705675d14afadd1655c0700f12cee6dc34f491	546	544	2	543	536	536	results/structural_alphabet/audited-marker-v2/AF-A0AAD9HVW3-F1-v6.npz	381e28c9e9538b2f8ad14cacfb174f44ff5873d64a710b470875c44c9ad069ea
AF-A0AAD9HWB1-F1-v6	AF-A0AAD9HWB1-F1	6	e68caa26cef6ba9a8d7940b47e6bc556814ea3d1a46b7b1eb3578768854f2114	415	413	2	278	263	263	results/structural_alphabet/audited-marker-v2/AF-A0AAD9HWB1-F1-v6.npz	9f7921b983805e3f36e99040cfdd82b86739009d0bebd99aa943408823e8905a
AF-A0AAD9S6D0-F1-v6	AF-A0AAD9S6D0-F1	6	1045adcb031fc9929d599e8f010e5b351daecffb84938eccad7513e8080379db	251	249	2	183	154	154	results/structural_alphabet/audited-marker-v2/AF-A0AAD9S6D0-F1-v6.npz	6e377ed74301e8fb62a3921366508b3333384ad8ba0e8c72e84dd540221814f8
AF-A0AAD9SCK7-F1-v6	AF-A0AAD9SCK7-F1	6	632bb89ab50578e0d584d96a5a7252aef9b85196dff7e5e5612bd3f11a83f0c2	257	255	2	206	184	184	results/structural_alphabet/audited-marker-v2/AF-A0AAD9SCK7-F1-v6.npz	aed0767703f7c15ce7ee351fc8a2e9ba63da9209cdba0e3345cd950fe6f34816
AF-A0AAD9SCY9-F1-v6	AF-A0AAD9SCY9-F1	6	2e33498a75faeba469fbf931436c6df1cc694be7ff1cfaf00c12751d5a56d67d	246	244	2	223	221	221	results/structural_alphabet/audited-marker-v2/AF-A0AAD9SCY9-F1-v6.npz	fab35c3679434aba0b5b9023f21d0782bd919864ab8a33034116d0ee533e4ab4
AF-A0AAD9YVY3-F1-v6	AF-A0AAD9YVY3-F1	6	c8084ad5d92949a160503a5eb66058621f470f45b779a80a21c073d83181b595	261	259	2	229	222	222	results/structural_alphabet/audited-marker-v2/AF-A0AAD9YVY3-F1-v6.npz	d341476a6c4ef3ea6b25ea0b9775acd6d23760aefe121ba0cb7e73c70af3d3da
AF-A0AAD9YWI0-F1-v6	AF-A0AAD9YWI0-F1	6	5db5f3526d2ce4ed2ea40bade2f4a8776011988d677158497a1861a564437fc9	541	539	2	536	531	531	results/structural_alphabet/audited-marker-v2/AF-A0AAD9YWI0-F1-v6.npz	0fae0e6da58e5df612e93964afaa4c4c7216f8b626fe25bed7ae62da1ac4d96d
AF-A0AAE0TME1-F1-v6	AF-A0AAE0TME1-F1	6	44f42dcf14d332eca73e7ffa24d9f9ba92c20afb50c9e62c105a9762dde7482d	1103	1101	2	676	628	626	results/structural_alphabet/audited-marker-v2/AF-A0AAE0TME1-F1-v6.npz	86377fc48ccaa163613ea65512650b830373ba228f5ceaab68231c56ed97e35d
AF-A0AAE0TMR1-F1-v6	AF-A0AAE0TMR1-F1	6	d63784864880760684e9dae6700f408f0ba6e46a7d8031013471d47acc184baf	356	354	2	339	327	327	results/structural_alphabet/audited-marker-v2/AF-A0AAE0TMR1-F1-v6.npz	6fd79d6c0cf0fdc23a19aafc1a7c75e9582df880aea51107d0cd180c75cc6875
AF-A0AAE1I5F7-F1-v6	AF-A0AAE1I5F7-F1	6	aa141a61114c03f2c6a032a911fb9008b6ed1fe2140f2f38158e238b57ce3c11	474	472	2	423	401	401	results/structural_alphabet/audited-marker-v2/AF-A0AAE1I5F7-F1-v6.npz	3a353fa8370d0fbe0c49387e9730f5a9bf58bd7ef5938f80045dd9af76baf345
AF-A0AAE1I6E7-F1-v6	AF-A0AAE1I6E7-F1	6	4b9a45642bee1428adad33b470b54444cc8154d13f32b638e69515057df8d1e9	295	293	2	235	218	218	results/structural_alphabet/audited-marker-v2/AF-A0AAE1I6E7-F1-v6.npz	d64b68b940325116726640bf2ba41d23d8213d47e874d1620bf65c7f49c58a90
AF-A0AAI9YGD8-F1-v6	AF-A0AAI9YGD8-F1	6	98a851ef3ffabe93b00fb4efb2ec15698b923d0deafcc84b9b6a5a0c61db15ec	359	357	2	298	255	255	results/structural_alphabet/audited-marker-v2/AF-A0AAI9YGD8-F1-v6.npz	1eff6e2c7b7e8f859930e9b44bf68860997d4f929ed861e0b81aac3fc8d35c6d
AF-A0AAI9YGE5-F1-v6	AF-A0AAI9YGE5-F1	6	f1fa998efa6c945a688ae00779c812478db85831c25a7052f47a775669c04439	311	309	2	260	230	229	results/structural_alphabet/audited-marker-v2/AF-A0AAI9YGE5-F1-v6.npz	4193fd7fea7b0f28eba97a14f59c5b34c7c9ba524c537e01eab15d8d137dd093
AF-A0AAI9YGE7-F1-v6	AF-A0AAI9YGE7-F1	6	5bb07a103a6f39e06b425508b3d506566bb5d85663deb24631bfb0b5f9276ab8	197	195	2	180	174	174	results/structural_alphabet/audited-marker-v2/AF-A0AAI9YGE7-F1-v6.npz	dd5e4bf1491d53f8ec1af5388bd9eb16ba188d86c24c86485ed1a9b979cfbfbb
AF-A0AAJ0BQ27-F1-v6	AF-A0AAJ0BQ27-F1	6	2761bce0da20ece9109ccb2590af7522b7ffa034c827807af33d2610998a58ba	347	345	2	261	241	241	results/structural_alphabet/audited-marker-v2/AF-A0AAJ0BQ27-F1-v6.npz	3d119df9e50bba7ecf90b1cb79d3720ccf6d227f51e38e9be36988f52d597a0e
AF-A0AAJ0BQH3-F1-v6	AF-A0AAJ0BQH3-F1	6	6f62fcbc0ba3d589d6ada088b1265fdb74c4e963d81c292af22eb7f5e838aa45	338	336	2	323	319	318	results/structural_alphabet/audited-marker-v2/AF-A0AAJ0BQH3-F1-v6.npz	fce87bf4124a6fafa22df1c576f854f3a529523ccf839127b56257dc2d60fb03
AF-A0AAJ0BR73-F1-v6	AF-A0AAJ0BR73-F1	6	5bfc7864607f13ed1704341630088ebd51ff904b530be6a07191bdb321adece4	1176	1174	2	786	697	696	results/structural_alphabet/audited-marker-v2/AF-A0AAJ0BR73-F1-v6.npz	1c31af3a0ae8f8ebaf25b3322b0b53dca27bc7dbb83a7c945a6d932910fd471e
AF-A0AAN6DKA8-F1-v6	AF-A0AAN6DKA8-F1	6	a3509803b616856a661da883e60fbeeb1fb05df243be0f647f2f241fe0950100	188	186	2	171	160	160	results/structural_alphabet/audited-marker-v2/AF-A0AAN6DKA8-F1-v6.npz	0e679cf7d5a1eafd349c018febbe15af9b2395c00aaef187d77fa91ce35458b4
AF-A0AAN6DM96-F1-v6	AF-A0AAN6DM96-F1	6	5b89ce12773725de595b85d8654ff4d1092c3a4683c7ad3760b1069fdd7e2e24	531	529	2	395	377	377	results/structural_alphabet/audited-marker-v2/AF-A0AAN6DM96-F1-v6.npz	a0b290f58e4aa98bca1624baf347000329ae9940ef59189a1026bb78b82f68a2
AF-A0AAN7STJ8-F1-v6	AF-A0AAN7STJ8-F1	6	83ad881d5afec29bc851828c9eb10b02ab11db750c3aa0ffd4bfc2673448454f	314	312	2	265	237	237	results/structural_alphabet/audited-marker-v2/AF-A0AAN7STJ8-F1-v6.npz	491a770819384d0841af435ae8ccdaf190dd5ce7b80991eeb6f0640b898a78ac
AF-A0AAN7SU59-F1-v6	AF-A0AAN7SU59-F1	6	13a55f55aa1a51664f597c28d4af13b55d4da98968c921ef7b0dac23e5317293	336	334	2	294	289	289	results/structural_alphabet/audited-marker-v2/AF-A0AAN7SU59-F1-v6.npz	e141c8f183b50d0abedfc331de20750ee37013b9dfcb58e02923b9db8a627902
AF-A0AAN7SUX1-F1-v6	AF-A0AAN7SUX1-F1	6	1b271c038c1c698f07d487d917f6adde755d1e804ad3519e3354f7d284e3667c	691	689	2	524	470	468	results/structural_alphabet/audited-marker-v2/AF-A0AAN7SUX1-F1-v6.npz	718cae8680db8166f85162a8ef82e5f19a6ded1c99867f7f303abc4ef00d6b13
AF-A0AAV5QDI7-F1-v6	AF-A0AAV5QDI7-F1	6	f8d6a3d5f5b3a333f21f5d66c5ede8b5cf76b6826295025fd2698145101c949d	495	493	2	385	334	334	results/structural_alphabet/audited-marker-v2/AF-A0AAV5QDI7-F1-v6.npz	dbb3428332e24ee3833d32c506d4a9c04b0851c21fa075986c0127dd67d89752
AF-A0AAV5QDK2-F1-v6	AF-A0AAV5QDK2-F1	6	cc35c8936b1293a30a467a0ee3b289a3526a9828112a3f9d6d15b58cde516be0	340	338	2	260	250	250	results/structural_alphabet/audited-marker-v2/AF-A0AAV5QDK2-F1-v6.npz	962b94c985384e745e993d1abfb77f7a5c390f9cc63388f08d8ce1ea1dc4b09e
AF-A0AAV9NTR7-F1-v6	AF-A0AAV9NTR7-F1	6	3d02f4310809c13549d7b68d413152c5ef447e23079afb81c288e320a06f9cdb	516	514	2	422	382	382	results/structural_alphabet/audited-marker-v2/AF-A0AAV9NTR7-F1-v6.npz	603b68d9ad5480ce50e64dec121b2a898b02c5581777a9980e17edf1329dd37a
AF-A0AAV9NTY0-F1-v6	AF-A0AAV9NTY0-F1	6	f5c3f948dbfb83a3a10b35e1086966f7b8f21ac5f3b73a45e373f9ec6a4bc9f0	1080	1078	2	688	636	636	results/structural_alphabet/audited-marker-v2/AF-A0AAV9NTY0-F1-v6.npz	d2cfe21ef11b94a8b8e344f4d49d47903a3765e7ff809e16f37b4bff85d96f58
AF-A0AAX4HW73-F1-v6	AF-A0AAX4HW73-F1	6	059348fd1751d2448abd047bb9afa836ce911c6cd00ba64eb6f5957b3bdf82be	400	398	2	319	267	267	results/structural_alphabet/audited-marker-v2/AF-A0AAX4HW73-F1-v6.npz	98502f17ce5775de4e496c2505cfdfadf8e1ccd0fc7225db28e13150bc240db6
AF-A0AAX4HWT4-F1-v6	AF-A0AAX4HWT4-F1	6	0a4e5afd645f1971566b0efbdfbfef67ce5afc373dbdff3bd0fdf4c6be4eb8a2	262	260	2	205	182	182	results/structural_alphabet/audited-marker-v2/AF-A0AAX4HWT4-F1-v6.npz	c6a591b788046176be2d092c1d784b783b5d06cfc92a766f433177f14c386beb
AF-A0AB34KBC2-F1-v6	AF-A0AB34KBC2-F1	6	2ca8d57acd1a5eeacddca040e84e6f8e802eb69bc3b4cdd5b1578f4dd1b775fe	779	777	2	435	380	378	results/structural_alphabet/audited-marker-v2/AF-A0AB34KBC2-F1-v6.npz	8a378b1208c21b624deb3d7722f2e66a552f423968f2510499c47beaccda7892
AF-A0AB34KBX2-F1-v6	AF-A0AB34KBX2-F1	6	86786e9cb828579fe23cc69482e296f39cded2ed502a72344de6c5716d0cdf78	655	653	2	558	523	523	results/structural_alphabet/audited-marker-v2/AF-A0AB34KBX2-F1-v6.npz	7494f43596672d75a02767ddd4d83f768439a2fc710e5b755e9d7952a490a4ae
AF-A0AB34KCY8-F1-v6	AF-A0AB34KCY8-F1	6	d92533b2073b9b01c52b6c11de882f77d01e3ad0c987089473f37f16f8d568da	356	354	2	333	315	315	results/structural_alphabet/audited-marker-v2/AF-A0AB34KCY8-F1-v6.npz	69d2bc49967e3cf4b3535c66c30338441ab8fa98c4b8c9a619da20a420541564
AF-A4D9G3-F1-v6	AF-A4D9G3-F1	6	4c6b125c9eb3b6d04d4d8b0b6445bf2c5a8e68115fe9ba95bf2ab57cb3b3663c	151	149	2	73	67	67	results/structural_alphabet/audited-marker-v2/AF-A4D9G3-F1-v6.npz	2395aacc9ad44d6efab87884717ee36daa2c3d5ee2a68786ccc20d7550d667e7
AF-A6ZMK5-F1-v6	AF-A6ZMK5-F1	6	db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	347	345	2	333	327	327	results/structural_alphabet/audited-marker-v2/AF-A6ZMK5-F1-v6.npz	171e4aa9303e7eeaa22de4070cd6b2f6f8fb33aa98324998da1a6a9641f88d8a
AF-A6ZP88-F1-v6	AF-A6ZP88-F1	6	84143ce535b62b261975d884e6f5e455eee8af2bafe5d310e84012b2ca9fd0ef	445	443	2	420	409	409	results/structural_alphabet/audited-marker-v2/AF-A6ZP88-F1-v6.npz	835b92012b2ab7761c9b51458d3b37112494f61643fc12b78aae035d19a2ccac
AF-B0XML9-F1-v6	AF-B0XML9-F1	6	2cf329715fe7edb406f4f739e32b366c146373b59aa1200e72d4f2b2c0623089	652	650	2	536	513	513	results/structural_alphabet/audited-marker-v2/AF-B0XML9-F1-v6.npz	92cd03eb083cb7d02300d14234436165ebb2765f901bc3ec4474ff9a0647f7a8
AF-C8UZX9-F1-v6	AF-C8UZX9-F1	6	dda68feea7cf44c4924f04663985c5e0d3ff32ab7664c0ad03095176a2a52984	358	356	2	291	278	278	results/structural_alphabet/audited-marker-v2/AF-C8UZX9-F1-v6.npz	603495a1a62b854fbbfb646ce0e344ac271bad2075122f4be914163516028442
AF-C8UZY3-F1-v6	AF-C8UZY3-F1	6	4f526489fc051b42cf85fba9f047ba1bf758d6a1c18e3e7b0aaa1621f31d1e2c	875	873	2	612	545	542	results/structural_alphabet/audited-marker-v2/AF-C8UZY3-F1-v6.npz	08d6805bf5b63695612add47cb663326d9d35d6e4c3c8ebde9f84df9609c8c88
AF-C8V195-F1-v6	AF-C8V195-F1	6	1f41c49bc53540fd4862d761571779a2b729abe16406b0e2af36537d85d81a61	250	248	2	162	130	130	results/structural_alphabet/audited-marker-v2/AF-C8V195-F1-v6.npz	8e718475b31caa614c07efa534878e6415458c685305d284e25bb87e182f4b96
AF-D5G428-F1-v6	AF-D5G428-F1	6	91158631fb53626c56c5b5ddbe89025b9a479c2d452a543a27ad6e3058f2094b	256	254	2	186	175	175	results/structural_alphabet/audited-marker-v2/AF-D5G428-F1-v6.npz	6a63ba3b137ce5d2fc777822b89fdf1d610059f421061543e4044555e2615366
AF-D5G4H2-F1-v6	AF-D5G4H2-F1	6	6a54d27bf4b399f3e8f70e5b9334ac7164973632643f17d03a13c17d9bc374ac	389	387	2	214	198	198	results/structural_alphabet/audited-marker-v2/AF-D5G4H2-F1-v6.npz	c70b4049341ea3c2c274138488f89ba544dd1d8e2e08d065d069e02793e5c866
AF-D5L2Z9-F1-v6	AF-D5L2Z9-F1	6	2ff79a2f719b80526b6813b8485d6c00fe0e1b80f7c52713678ddab4ff5a032e	337	335	2	305	295	295	results/structural_alphabet/audited-marker-v2/AF-D5L2Z9-F1-v6.npz	122787b36d86ab6d4a80b6a6cbf86a4be8c04dba378eeceec3eaf8e2bba7467c
AF-E4UN24-F1-v6	AF-E4UN24-F1	6	72b436ff27a8d7c082b694e06f9f03d1b121ca4e2672bf68c234626153bdc5db	899	897	2	569	372	372	results/structural_alphabet/audited-marker-v2/AF-E4UN24-F1-v6.npz	49aeb50fe540c01d023341613474bef2ea257e87f085935ecaa21014793b01dc
AF-E4UN72-F1-v6	AF-E4UN72-F1	6	a783c3900a905adf75149d21d25dd8825f3a2a0ab45dfe6eb0972e06caa4da36	969	967	2	821	750	750	results/structural_alphabet/audited-marker-v2/AF-E4UN72-F1-v6.npz	11a18798a6b427e656315ab6dfebb9b35cf842a6b9fb05dc65d8336928f6bf86
AF-E4ZFZ0-F1-v6	AF-E4ZFZ0-F1	6	ef5d3e5077f27f94ebc76ade3ca7d29ee2a3dbb9e0279e843c78f1cc42406d50	257	255	2	186	175	175	results/structural_alphabet/audited-marker-v2/AF-E4ZFZ0-F1-v6.npz	3b4a0d9a6bf48f50c9d2b849f953c05d0227808095446cc88fdee5ee5a4712fc
AF-E4ZG03-F1-v6	AF-E4ZG03-F1	6	e5239a003a96808e3934c11edf0d080f60be775529cbf4ce0f447a43c077e1e8	163	161	2	128	126	126	results/structural_alphabet/audited-marker-v2/AF-E4ZG03-F1-v6.npz	65e3204ef6520701b9bf28abe8f1c576ab5b2211e21b302bbe967a9c0391f3c1
AF-F0X6Q3-F1-v6	AF-F0X6Q3-F1	6	105acfb185dfa992875fd82254d1a33098812ecf46575a39c144e7387e81cd0f	551	549	2	405	384	384	results/structural_alphabet/audited-marker-v2/AF-F0X6Q3-F1-v6.npz	f674da89c0567dec0aef58d0a93439e3821f322d73fa1b003c821a4718ca4fac
AF-F0X772-F1-v6	AF-F0X772-F1	6	fb0f2af6040b0fa0804c51185660751f0f3a9470600dc39141907809661c4971	638	636	2	438	403	403	results/structural_alphabet/audited-marker-v2/AF-F0X772-F1-v6.npz	06ec9a93324253d4bb3bcd5157e3525225171801976be4c328e844de8a006005
AF-G1WXN1-F1-v6	AF-G1WXN1-F1	6	c31358951363ccf5a311975a5a63f2748af71b19a3adff5e701d49c0a55b0e6d	495	493	2	302	289	289	results/structural_alphabet/audited-marker-v2/AF-G1WXN1-F1-v6.npz	2241579a57073f9a694fe81c4937c8d9a190467b5af075600415353e561207e1
AF-G1WXN7-F1-v6	AF-G1WXN7-F1	6	9f9b8f5716bacfd81f87f6be45a3d898a7295938265d285c26ca65ecd93e124e	1043	1041	2	794	718	718	results/structural_alphabet/audited-marker-v2/AF-G1WXN7-F1-v6.npz	ca781a261b917c77ccc15e307d7fa4024eaaa6657cf215d2cf46d889a8e4d831
AF-G9NFC7-F1-v6	AF-G9NFC7-F1	6	89cf6eb146ca1002ee3eabde5ea9e94ec13d6181c976da7f43ea9c16a188d90a	959	957	2	922	895	895	results/structural_alphabet/audited-marker-v2/AF-G9NFC7-F1-v6.npz	9ef134058f8176b0956480a8887724fdf037e89b90368a56c02f00a30d794943
