marker	taxon_a	taxon_b	domain_1	domain_2	domain_1_name	domain_2_name	domain_1_residues	domain_2_residues	domain_1_own_fit_rmsd	domain_2_own_fit_rmsd	domain_1_pae10_local_fraction	domain_2_pae10_local_fraction	pae_cutoff_angstrom	interdomain_residue_pairs	confident_interdomain_pairs	confident_interdomain_fraction	interdomain_mean_absolute_distance_change_angstrom	confident_interdomain_mean_absolute_distance_change_angstrom
4843824at2759	F1005962	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	98	0.2413414118067672	0.4706782716605873	1.0	1.0	10	5488	3410	0.6213556851311953	0.1658230688888119	0.15211235550264024
4843824at2759	F1005962	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	98	0.2413414118067672	0.4706782716605873	1.0	1.0	15	5488	4978	0.907069970845481	0.1658230688888119	0.159018501779771
4843824at2759	F1005962	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	0.44750204025427653	0.9396046768752224	1.0	1.0	5	5529	971	0.17561946102369325	0.32957946094980983	0.14590563027126457
4843824at2759	F1005962	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	0.44750204025427653	0.9396046768752224	1.0	1.0	10	5529	3135	0.5670103092783505	0.32957946094980983	0.24470976364247604
4843824at2759	F1005962	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	0.44750204025427653	0.9396046768752224	1.0	1.0	15	5529	4816	0.8710435883523241	0.32957946094980983	0.2908077793069364
4843824at2759	F1005962	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	0.44750204025427653	0.9396046768752224	1.0	1.0	5	5529	971	0.17561946102369325	0.32957946094980983	0.14590563027126457
4843824at2759	F1005962	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	0.44750204025427653	0.9396046768752224	1.0	1.0	10	5529	3135	0.5670103092783505	0.32957946094980983	0.24470976364247604
4843824at2759	F1005962	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	0.44750204025427653	0.9396046768752224	1.0	1.0	15	5529	4816	0.8710435883523241	0.32957946094980983	0.2908077793069364
4843824at2759	F1005962	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.22014048424547034	0.3225021841181138	1.0	0.9994110718492344	5	5244	758	0.14454614797864226	0.1857771947500767	0.12394351963933992
4843824at2759	F1005962	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.22014048424547034	0.3225021841181138	1.0	0.9994110718492344	10	5244	2999	0.5718916857360793	0.1857771947500767	0.15685374447451642
4843824at2759	F1005962	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.22014048424547034	0.3225021841181138	1.0	0.9994110718492344	15	5244	4615	0.8800533943554538	0.1857771947500767	0.18018355381625553
4843824at2759	F1209916	F1209934	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	98	5.097292494456842e-15	4.289441008891812e-15	1.0	1.0	5	5488	1583	0.28844752186588923	0.0	0.0
4843824at2759	F1209916	F1209934	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	98	5.097292494456842e-15	4.289441008891812e-15	1.0	1.0	10	5488	3872	0.7055393586005831	0.0	0.0
4843824at2759	F1209916	F1209934	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	98	5.097292494456842e-15	4.289441008891812e-15	1.0	1.0	15	5488	5058	0.9216472303206997	0.0	0.0
4843824at2759	F1209916	F230603	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.5877924608036748	0.744671816547966	1.0	0.9982718894009217	5	5376	676	0.12574404761904762	0.4636580626000466	0.2594390621277258
4843824at2759	F1209916	F230603	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.5877924608036748	0.744671816547966	1.0	0.9982718894009217	10	5376	2769	0.5150669642857143	0.4636580626000466	0.34024711081527165
4843824at2759	F1209916	F230603	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.5877924608036748	0.744671816547966	1.0	0.9982718894009217	15	5376	4430	0.8240327380952381	0.4636580626000466	0.40790186277459684
4843824at2759	F1209916	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	55	98	0.49211101902184495	0.8918907036957184	1.0	1.0	5	5390	1115	0.20686456400742115	0.3967802374228992	0.2730940086608377
4843824at2759	F1209916	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	55	98	0.49211101902184495	0.8918907036957184	1.0	1.0	10	5390	3282	0.6089053803339518	0.3967802374228992	0.30365065843751443
4843824at2759	F1209916	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	55	98	0.49211101902184495	0.8918907036957184	1.0	1.0	15	5390	4773	0.8855287569573284	0.3967802374228992	0.3430301789853563
4843824at2759	F1209916	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	5	5376	1081	0.20107886904761904	0.2561733432442914	0.15151964584109848
4843824at2759	F1209916	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	10	5376	3315	0.6166294642857143	0.2561733432442914	0.206556604431438
4843824at2759	F1209916	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	15	5376	4831	0.8986235119047619	0.2561733432442914	0.2334097255262441
4843824at2759	F1209916	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	5	5376	1081	0.20107886904761904	0.2561733432442914	0.15151964584109848
4843824at2759	F1209916	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	10	5376	3315	0.6166294642857143	0.2561733432442914	0.206556604431438
4843824at2759	F1209916	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	15	5376	4831	0.8986235119047619	0.2561733432442914	0.2334097255262441
4843824at2759	F1209916	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.4828239600974295	0.5558441149019708	1.0	0.9994121105232217	5	5152	750	0.1455745341614907	0.37066298680307563	0.23300531464903024
4843824at2759	F1209916	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.4828239600974295	0.5558441149019708	1.0	0.9994121105232217	10	5152	2792	0.5419254658385093	0.37066298680307563	0.2979305976658631
4843824at2759	F1209916	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.4828239600974295	0.5558441149019708	1.0	0.9994121105232217	15	5152	4370	0.8482142857142857	0.37066298680307563	0.3437820193307325
4843824at2759	F1209934	F230603	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.5877924608036748	0.744671816547966	1.0	0.9982718894009217	5	5376	676	0.12574404761904762	0.4636580626000466	0.2594390621277258
4843824at2759	F1209934	F230603	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.5877924608036748	0.744671816547966	1.0	0.9982718894009217	10	5376	2769	0.5150669642857143	0.4636580626000466	0.34024711081527165
4843824at2759	F1209934	F230603	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.5877924608036748	0.744671816547966	1.0	0.9982718894009217	15	5376	4430	0.8240327380952381	0.4636580626000466	0.40790186277459684
4843824at2759	F1209934	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	55	98	0.49211101902184495	0.8918907036957184	1.0	1.0	5	5390	1115	0.20686456400742115	0.3967802374228992	0.2730940086608377
4843824at2759	F1209934	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	55	98	0.49211101902184495	0.8918907036957184	1.0	1.0	10	5390	3282	0.6089053803339518	0.3967802374228992	0.30365065843751443
4843824at2759	F1209934	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	55	98	0.49211101902184495	0.8918907036957184	1.0	1.0	15	5390	4773	0.8855287569573284	0.3967802374228992	0.3430301789853563
4843824at2759	F1209934	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	5	5376	1081	0.20107886904761904	0.2561733432442914	0.15151964584109848
4843824at2759	F1209934	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	10	5376	3315	0.6166294642857143	0.2561733432442914	0.206556604431438
4843824at2759	F1209934	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	15	5376	4831	0.8986235119047619	0.2561733432442914	0.2334097255262441
4843824at2759	F1209934	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	5	5376	1081	0.20107886904761904	0.2561733432442914	0.15151964584109848
4843824at2759	F1209934	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	10	5376	3315	0.6166294642857143	0.2561733432442914	0.206556604431438
4843824at2759	F1209934	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.2036169047558019	0.6204530861371824	1.0	1.0	15	5376	4831	0.8986235119047619	0.2561733432442914	0.2334097255262441
4843824at2759	F1209934	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.4828239600974295	0.5558441149019708	1.0	0.9994121105232217	5	5152	750	0.1455745341614907	0.37066298680307563	0.23300531464903024
4843824at2759	F1209934	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.4828239600974295	0.5558441149019708	1.0	0.9994121105232217	10	5152	2792	0.5419254658385093	0.37066298680307563	0.2979305976658631
4843824at2759	F1209934	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.4828239600974295	0.5558441149019708	1.0	0.9994121105232217	15	5152	4370	0.8482142857142857	0.37066298680307563	0.3437820193307325
4843824at2759	F230603	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	97	0.3254325286444479	0.5513960974361721	1.0	0.998272884283247	5	5432	686	0.12628865979381443	0.28895444641747275	0.16833619907800745
4843824at2759	F230603	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	97	0.3254325286444479	0.5513960974361721	1.0	0.998272884283247	10	5432	2920	0.5375552282768777	0.28895444641747275	0.23480690524674686
4843824at2759	F230603	F4918	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	97	0.3254325286444479	0.5513960974361721	1.0	0.998272884283247	15	5432	4614	0.8494108983799705	0.28895444641747275	0.2703361967486621
4843824at2759	F230603	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	94	0.5183807521374467	0.6412517151226741	1.0	0.9982698961937716	5	5358	683	0.1274729376633072	0.36970923138222284	0.19152663632540712
4843824at2759	F230603	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	94	0.5183807521374467	0.6412517151226741	1.0	0.9982698961937716	10	5358	2737	0.5108249346771183	0.36970923138222284	0.2893472318044901
4843824at2759	F230603	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	94	0.5183807521374467	0.6412517151226741	1.0	0.9982698961937716	15	5358	4430	0.8268010451661068	0.36970923138222284	0.34957670653558487
4843824at2759	F230603	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	94	0.5183807521374467	0.6412517151226741	1.0	0.9982698961937716	5	5358	683	0.1274729376633072	0.36970923138222284	0.19152663632540712
4843824at2759	F230603	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	94	0.5183807521374467	0.6412517151226741	1.0	0.9982698961937716	10	5358	2737	0.5108249346771183	0.36970923138222284	0.2893472318044901
4843824at2759	F230603	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	94	0.5183807521374467	0.6412517151226741	1.0	0.9982698961937716	15	5358	4430	0.8268010451661068	0.36970923138222284	0.34957670653558487
4843824at2759	F230603	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	91	0.23205179782205032	0.4665542046571753	1.0	1.0	5	5187	656	0.12647002120686332	0.26022783297973767	0.17494044662999772
4843824at2759	F230603	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	91	0.23205179782205032	0.4665542046571753	1.0	1.0	10	5187	2848	0.5490649701176017	0.26022783297973767	0.21266469811641311
4843824at2759	F230603	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	91	0.23205179782205032	0.4665542046571753	1.0	1.0	15	5187	4496	0.866782340466551	0.26022783297973767	0.2507320726908563
4843824at2759	F4918	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.41906130899812627	0.8934999097890733	1.0	1.0	5	5376	1025	0.19066220238095238	0.34018374968929194	0.18367290146613063
4843824at2759	F4918	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.41906130899812627	0.8934999097890733	1.0	1.0	10	5376	3185	0.5924479166666666	0.34018374968929194	0.26674691394906014
4843824at2759	F4918	F5059	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.41906130899812627	0.8934999097890733	1.0	1.0	15	5376	4748	0.8831845238095238	0.34018374968929194	0.3140093819602481
4843824at2759	F4918	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.41906130899812627	0.8934999097890733	1.0	1.0	5	5376	1025	0.19066220238095238	0.34018374968929194	0.18367290146613063
4843824at2759	F4918	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.41906130899812627	0.8934999097890733	1.0	1.0	10	5376	3185	0.5924479166666666	0.34018374968929194	0.26674691394906014
4843824at2759	F4918	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	96	0.41906130899812627	0.8934999097890733	1.0	1.0	15	5376	4748	0.8831845238095238	0.34018374968929194	0.3140093819602481
4843824at2759	F4918	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.2757241164493177	0.40378359412273235	1.0	0.9994100294985251	5	5152	762	0.14790372670807453	0.20730446195001925	0.13289074372544243
4843824at2759	F4918	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.2757241164493177	0.40378359412273235	1.0	0.9994100294985251	10	5152	2979	0.578222049689441	0.20730446195001925	0.17505911899730456
4843824at2759	F4918	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	56	92	0.2757241164493177	0.40378359412273235	1.0	0.9994100294985251	15	5152	4540	0.8812111801242236	0.20730446195001925	0.19956119490059507
4843824at2759	F5059	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	3.1770633078433022e-15	5.368644002132392e-15	1.0	1.0	5	5529	1106	0.20003617290649303	0.0	0.0
4843824at2759	F5059	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	3.1770633078433022e-15	5.368644002132392e-15	1.0	1.0	10	5529	3390	0.6131307650569723	0.0	0.0
4843824at2759	F5059	F5062	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	97	3.1770633078433022e-15	5.368644002132392e-15	1.0	1.0	15	5529	4924	0.890576957858564	0.0	0.0
4843824at2759	F5059	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.43977856856324304	0.8101634131797277	1.0	0.9994172494172494	5	5244	755	0.14397406559877957	0.3841112673660401	0.1674432070173764
4843824at2759	F5059	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.43977856856324304	0.8101634131797277	1.0	0.9994172494172494	10	5244	2758	0.5259344012204424	0.3841112673660401	0.2844912528405617
4843824at2759	F5059	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.43977856856324304	0.8101634131797277	1.0	0.9994172494172494	15	5244	4393	0.8377192982456141	0.3841112673660401	0.35411897903790734
4843824at2759	F5062	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.43977856856324304	0.8101634131797277	1.0	0.9994172494172494	5	5244	755	0.14397406559877957	0.3841112673660401	0.1674432070173764
4843824at2759	F5062	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.43977856856324304	0.8101634131797277	1.0	0.9994172494172494	10	5244	2758	0.5259344012204424	0.3841112673660401	0.2844912528405617
4843824at2759	F5062	F599730	PF03876.23	PF08292.19	SHS2_Rpb7-N	RNA_pol_Rbc25	57	92	0.43977856856324304	0.8101634131797277	1.0	0.9994172494172494	15	5244	4393	0.8377192982456141	0.3841112673660401	0.35411897903790734
4900375at2759	F470096	F4918	PF05916.17	PF16922.12	Sld5	SLD5_C	66	37	0.3473403835626359	0.5086308258972045	1.0	1.0	5	2442	442	0.180999180999181	0.3724787986775094	0.3088222290714893
4900375at2759	F470096	F4918	PF05916.17	PF16922.12	Sld5	SLD5_C	66	37	0.3473403835626359	0.5086308258972045	1.0	1.0	10	2442	1759	0.7203112203112203	0.3724787986775094	0.3451993788417808
4900375at2759	F470096	F4918	PF05916.17	PF16922.12	Sld5	SLD5_C	66	37	0.3473403835626359	0.5086308258972045	1.0	1.0	15	2442	2360	0.9664209664209664	0.3724787986775094	0.3659749776425662
4900375at2759	F470096	F5059	PF05916.17	PF16922.12	Sld5	SLD5_C	64	44	2.6324009057765627	1.693926031651268	0.9905511811023622	0.9893048128342246	5	2816	1264	0.44886363636363635	0.853687054856085	0.5056622407238524
4900375at2759	F470096	F5059	PF05916.17	PF16922.12	Sld5	SLD5_C	64	44	2.6324009057765627	1.693926031651268	0.9905511811023622	0.9893048128342246	10	2816	2327	0.8263494318181818	0.853687054856085	0.6084089314901098
4900375at2759	F470096	F5059	PF05916.17	PF16922.12	Sld5	SLD5_C	64	44	2.6324009057765627	1.693926031651268	0.9905511811023622	0.9893048128342246	15	2816	2568	0.9119318181818182	0.853687054856085	0.7450987010743867
4900375at2759	F4918	F5059	PF05916.17	PF16922.12	Sld5	SLD5_C	65	37	3.4106614636948107	0.5663758285133624	0.9876543209876543	1.0	5	2405	418	0.17380457380457381	0.9266835702184829	0.49703493093169226
4900375at2759	F4918	F5059	PF05916.17	PF16922.12	Sld5	SLD5_C	65	37	3.4106614636948107	0.5663758285133624	0.9876543209876543	1.0	10	2405	1672	0.6952182952182953	0.9266835702184829	0.6599920963029183
4900375at2759	F4918	F5059	PF05916.17	PF16922.12	Sld5	SLD5_C	65	37	3.4106614636948107	0.5663758285133624	0.9876543209876543	1.0	15	2405	2251	0.935966735966736	0.9266835702184829	0.7322860754313945
4969018at2759	F1048829	F470096	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.20403106541376617	0.31173543324491365	1.0	1.0	5	8436	4030	0.4777145566619251	0.35293226352188894	0.2926065909677924
4969018at2759	F1048829	F470096	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.20403106541376617	0.31173543324491365	1.0	1.0	10	8436	8094	0.9594594594594594	0.35293226352188894	0.33398202384230824
4969018at2759	F1048829	F470096	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.20403106541376617	0.31173543324491365	1.0	1.0	15	8436	8433	0.9996443812233285	0.35293226352188894	0.35237411649720257
4969018at2759	F1048829	F470096	PF01472.27	PF08068.18	PUA	DKCLD	74	56	0.20403106541376617	0.33998815372872593	1.0	1.0	5	4144	3276	0.7905405405405406	0.1987320930144939	0.19355160645385555
4969018at2759	F1048829	F470096	PF01472.27	PF08068.18	PUA	DKCLD	74	56	0.20403106541376617	0.33998815372872593	1.0	1.0	10	4144	4137	0.9983108108108109	0.1987320930144939	0.19890250963403194
4969018at2759	F1048829	F470096	PF01472.27	PF08068.18	PUA	DKCLD	74	56	0.20403106541376617	0.33998815372872593	1.0	1.0	15	4144	4144	1.0	0.1987320930144939	0.1987320930144939
4969018at2759	F1048829	F470096	PF01509.24	PF08068.18	TruB_N	DKCLD	114	56	0.31173543324491365	0.33998815372872593	1.0	1.0	5	6384	3394	0.531641604010025	0.21441972190965639	0.13984269446907546
4969018at2759	F1048829	F470096	PF01509.24	PF08068.18	TruB_N	DKCLD	114	56	0.31173543324491365	0.33998815372872593	1.0	1.0	10	6384	5723	0.8964598997493735	0.21441972190965639	0.19348783019276625
4969018at2759	F1048829	F470096	PF01509.24	PF08068.18	TruB_N	DKCLD	114	56	0.31173543324491365	0.33998815372872593	1.0	1.0	15	6384	6344	0.993734335839599	0.21441972190965639	0.21313735723228475
4969018at2759	F1048829	F4918	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.20136659201490834	0.9802761256427026	1.0	1.0	5	8436	4406	0.5222854433380749	0.3646906006335323	0.24230887423048184
4969018at2759	F1048829	F4918	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.20136659201490834	0.9802761256427026	1.0	1.0	10	8436	8161	0.9674016121384542	0.3646906006335323	0.35124987343628844
4969018at2759	F1048829	F4918	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.20136659201490834	0.9802761256427026	1.0	1.0	15	8436	8433	0.9996443812233285	0.3646906006335323	0.36436118194182004
4969018at2759	F1048829	F4918	PF01472.27	PF08068.18	PUA	DKCLD	74	56	0.20136659201490834	0.4352798987319042	1.0	1.0	5	4144	3378	0.8151544401544402	0.18853340979858693	0.1819867168519337
4969018at2759	F1048829	F4918	PF01472.27	PF08068.18	PUA	DKCLD	74	56	0.20136659201490834	0.4352798987319042	1.0	1.0	10	4144	4136	0.9980694980694981	0.18853340979858693	0.18819162509425744
4969018at2759	F1048829	F4918	PF01472.27	PF08068.18	PUA	DKCLD	74	56	0.20136659201490834	0.4352798987319042	1.0	1.0	15	4144	4144	1.0	0.18853340979858693	0.18853340979858693
4969018at2759	F1048829	F4918	PF01509.24	PF08068.18	TruB_N	DKCLD	114	56	0.9802761256427026	0.4352798987319042	1.0	1.0	5	6384	3627	0.5681390977443609	0.39849316762717035	0.20860872005648654
4969018at2759	F1048829	F4918	PF01509.24	PF08068.18	TruB_N	DKCLD	114	56	0.9802761256427026	0.4352798987319042	1.0	1.0	10	6384	5766	0.9031954887218046	0.39849316762717035	0.3667828506107649
4969018at2759	F1048829	F4918	PF01509.24	PF08068.18	TruB_N	DKCLD	114	56	0.9802761256427026	0.4352798987319042	1.0	1.0	15	6384	6334	0.9921679197994987	0.39849316762717035	0.39423187738456955
4969018at2759	F470096	F4918	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.13657403051618747	0.9305226576525898	1.0	1.0	5	8436	3973	0.47095779990516834	0.39380625312308565	0.23662969803546857
4969018at2759	F470096	F4918	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.13657403051618747	0.9305226576525898	1.0	1.0	10	8436	8086	0.958511142721669	0.39380625312308565	0.3807700466340962
4969018at2759	F470096	F4918	PF01472.27	PF01509.24	PUA	TruB_N	74	114	0.13657403051618747	0.9305226576525898	1.0	1.0	15	8436	8433	0.9996443812233285	0.39380625312308565	0.39372180248140815
