model_id	residues	heavy_atoms	total_sasa_angstrom_squared	entry_receipt_sha256
ESM-S7b9ff7fcbaf31d3686fb07802672457e1ef9ea2088ad6dc7c952e2ea61995d64-d662a12b8ced	200	1540	10323.740181245661	fd89db8af51ae8e460db513b892d74658b152b061caeabb12d4df1c1281707f7
ESM-Sfee66ed144874c159b579fdd08166a7e8b5058bf04405cff30c9e0035689ab50-d662a12b8ced	212	1600	14708.001461653646	4d76e923285a9780173a16957af4ef39ae162a3acccfa183824b943eb11a81c1
ESM-S499ab1416bcf16341888ef08babb5421d9b1f7e2875a5a6bbeedcb0409b5a04d-d662a12b8ced	247	1845	14918.05036494594	6377748f3d8c20cd8ae7a41df0df20db4b16d7c517e995d833383001447a1c02
ESM-Sfdf61baffc5e799bdb07bff41a08e58d67e0e123d430a5589c672dd0e0006922-d662a12b8ced	198	1524	9883.829241221798	a80e6a47d2bd6d0bff3961627c47d75218ab4489ed5a6e8a48e65291ce08e4b5
ESM-S8dd8b6ef0506c0960bbaca1c52809278086dbdc61fc7f94623f680dfab6e11d2-d662a12b8ced	187	1455	9036.303237340266	38604415634f04e2fd7ddb991fc681ec4227f0aaa6bc9fdb6abe70b5c48f9c24
ESM-S588434e50fd203396efca49eb4a12f83323a6e0e1a6dfaf68fca74838f4fbb1c-d662a12b8ced	204	1556	10828.748739395975	158e42ef0f67725fd7e185621a5de0ef0b2424235c3f9a509846b3de6f5d87bb
ESM-Sc4ab3f79cc1aaafe95d154690e93334e74700a08211882820bfe6b378647fa98-d662a12b8ced	209	1598	13095.898829313861	7c87ba5468de6beced44ed7b7d9b6bb68e19d175cfdf3888e165c71fbb1dad9b
ESM-S2e65ed13a4b0195f850edbc094202dda29748d9ac3ed0f9b14d8aad9574fe977-d662a12b8ced	180	1388	8773.718787789932	2e47a55adee42fcea5d93cf6e1bbbb726bd08e19c311d0b66ec4b61cb149fa8f
ESM-S8d4cedb278f90ee6c8a1dea29550f4ea3748ceffd7c1b6f672df9be134592813-d662a12b8ced	214	1643	11800.879926428384	db8f3144726138bf0ea73af7d7de8164c1c7f9b0a25ecf1f4701699b5ec57f2e
ESM-S9866e0d4ced9c8a97c0d50cb6073a18eadc4c46bd3d9b05c718e69fa122d79a2-d662a12b8ced	200	1520	10463.397389298358	8c0134cae33b669f2770769b7aa5a316fd736bc2a04393e8a6ef23045c24f8d4
ESM-S7806d941f027fa606a7108c424af974ea4b477c785a887ce4e5a7e4427319d30-d662a12b8ced	202	1530	10469.500667375238	193f67a2006e1e2e4f1ddb7ec52a6e7270d9b7d2056899a5ac406c7e2970aae0
ESM-S2063356aa4b158a5bbb3762b26d677508383376a9192e18ea49a5642b03584df-d662a12b8ced	218	1683	12567.310569718145	199ea3d3f07d89b87eb2e4c8542909670930d7985682a1a2082420b699284bba
ESM-S11c498ef1d53babf00a1997c704784a02ab8ff7e197269f51e2842cb02299c8e-d662a12b8ced	200	1532	10448.43182757135	a9561b7ea0a4aaf7b288945d0a0de8e986706c399721c0b10e4c4bcf4f1715d9
ESM-Scc0d2d47bd7497ca875263b3a2bac295c4cd62d16556cc16c0d313e94101a895-d662a12b8ced	220	1696	13592.009906195355	4115f6d72abd8b0a6483b558133fcd0fab9b19765567f68792a7a8b26bf1a10e
ESM-S682dff9c6b0585fe33a22f53dca4cec41d3a591b9d5054a081ce952cb727153e-d662a12b8ced	219	1689	13479.1150240597	96a28bccf6252a62f0dba6c173cff95a6f1f0c92e7369f50c0f0a6847f0642b1
ESM-S3d45d8d92cf9e09239c2822b665a78dd937043a064a486efaac120655c40571f-d662a12b8ced	220	1694	13442.80420949918	6b16f9c476f9635e768e589b3d1381943180b214afd816efedbd5721d03e6488
ESM-S0b346b91df03a5bee3b9cec542a5d79a71567596e40eeb8befd1d795d5abb720-d662a12b8ced	220	1701	13293.339824900926	83f83efb920467450f0428bc61300f67bf6d1aa25cc5dfd7261e51d04e4146c0
ESM-Sb8788d3c2c3c44713f911c853ad362964a1c2ea03627e7921973805f54b75a3f-d662a12b8ced	220	1698	13604.02202001681	716de66ec2eaeb2969f1704b2ff26e9ead9b4bcf068ba674298dd249c087870d
ESM-Sa580f7a3d73f69fa5e4ff078d8e2271ef3cc05fb6adbbe5b6d0d92c842877e38-d662a12b8ced	266	2022	19661.014622251332	debacee327e5d04c8fbdf077ef47fdc7f1a4b267731ffffe8bb8591484d24072
ESM-S73a4672f1b07f05459a2ce28154c771ab36d5d2fc3d337522e46781e4ad24548-d662a12b8ced	200	1535	10488.740096254085	6250a40d6d2fa5250956b469548039d2498c8771f5eefc76462747a3eef284dc
ESM-S2a39f973a8d1158cf9d2d404c930525222148c390becd0657646cb25be4c3cb0-d662a12b8ced	202	1565	11048.059288214512	c464fd6a3ebbe23e4a060192223b508a71e8a321159d5c49c92a39dff9178d1a
ESM-S0dc8ad4f37260ce608ec32f46fa3d3319ec111f415e4204029947077cfd440bb-d662a12b8ced	220	1673	13109.917309502556	e1e0ec18e67c2da0476dafd076aa00580976083b6f325593082d1e254171d2df
ESM-S7f6431c69836f188d457f467d85ec83a9a5c1348565258cab007efc92fcc20a1-d662a12b8ced	270	2129	20081.58992735732	8ae90bcb9a58368ccd461496400d7454e3f4e0d68fc359e12a5ce4e6b387e575
ESM-S8cffaf28010fb4cd50cd09ec04ba6e7c1e8be2f9974ef6a080e53ae4e8798c5f-d662a12b8ced	201	1539	10816.487465861166	8b47bf0afc5a8a8d2888e70e7a9ee38a8927ab078b15a16f695854283809c08b
ESM-Sd54c3081c92fa91c93608d8f8219ab5bb8e36196065263936b2b8672c0de9c35-d662a12b8ced	202	1563	10862.38420245063	f5a78c7740379635c4db965c43c2177827302a4644ad68a2a80f1c9b8a8d529a
ESM-S17234674e03d5172e51a85ba3b7e8c5a381938d4a0a4cc5012765c31bf02a426-d662a12b8ced	200	1531	10388.354691798828	534319b619de2f7a4ff879091174f9c9453ccf4936b51eeead8ab0ac36764a36
ESM-S5e098519667187b7aca586dc775904427d7d4ef73fcb30cb448f20d5bea59c92-d662a12b8ced	191	1494	9687.14281561122	1dc3f7488e3225d860ee8aa5b0590933c1957531aeb09458ac9709996caebdb0
ESM-S19a6e441f9676a773414a24f925f4069970d8d62956f5b6e5f27b85b3aa4be13-d662a12b8ced	265	2092	19777.57103324274	34827feab1e12a3328663ac4f988b8fbb3de349234340acff00b69d209de88e9
ESM-Sf7c9e02bbdcbe8396247cfaa81f734782d4041f4f9f6e3d6b0af460bc6a12996-d662a12b8ced	267	2142	17569.377442890913	c44689e2e56911d2e6cf2d05a0b1b1a81546773f34ef7f7b8176c76a998c5e38
ESM-S259fd41dca38973f0e36c57261b6f4c0e3c1e5335e5c1f9c41f2b8ebda9664bc-d662a12b8ced	293	2283	24595.234197018595	9bfba9175fe00714b644cce566689d3ae10934fb2933c8180cf25d45e870bc90
ESM-Scacad0e9966bfbb166b48581e1615dbc3839487783c0c56957c7fa021752ad18-d662a12b8ced	255	1961	16797.962872295742	49cd8f96142d5bf558ae3ae56c818569fb2ad91b87ef0ea21a5f274a6d0df93b
ESM-Sc9693bf8f41716d7c1e81b917be614b19fb027445c109cd8a4c038783576b6dd-d662a12b8ced	201	1546	10825.503180969501	6ba5768be9eaadfa2a8a88521f27798fb08406008f98c098e0521e70af76afec
ESM-S76b3f1863ee5579716d88a9d7cc40d7a83fe5268988496634f8ae11c770b3d48-d662a12b8ced	195	1490	10299.999960123625	aa4537a230d9ef80ca6891ba983f7e36454eec4f39d909304cad39b1bcf536f8
ESM-Scbec539de606780ee29e358f1c169e286a60ee5c7add21a77a849fc43f41b6b3-d662a12b8ced	237	1780	14787.613121338954	6d25b576c6d27d6ae1ed06e60ea156e262bfd8b4b93b5659b5a60448f8e0bd63
ESM-S5adc7e8332b1cfb0452e4d926941b4235eecc94704d5a8275791bb1492c6a603-d662a12b8ced	221	1704	12880.323520277709	5b8e5ab50839104fe6b09e268ec836975893de9c2db637d70bc169529a4a75f4
ESM-S06fbf55d0c20fa29c2d7df944ef2e43312602156eeb888df7ab7c9d06fd6bc2c-d662a12b8ced	203	1545	10768.923143093243	52d7682c0e005105c83392a88d376d70a06f78e9c0e28ceeaa612d7592721573
ESM-Sd8e091cee6e567ab0c49ab6f6a6044f3455afb99e8b2973ea0a751dc7fc1071f-d662a12b8ced	200	1547	10761.246768781944	10d5cfecaf04c432d89ea8ea946258baed86387a52218a814766314508bd94ee
ESM-Sce00f60c048d51d3f70130f6a9452f65f7260e778551152aa42f63155ed43946-d662a12b8ced	232	1756	14001.158772817327	fae465e16bf1010edcb9842428af6dfe11b7898e6222706999e23a150614b5d1
ESM-S06bbf82e777a134b12d638a3411df1518079839731f7387bceb2242b3ab86a8d-d662a12b8ced	208	1610	11463.03112299985	653411035872bcd0930f3958d5782793d3def4f8e1ff5997ccb2845b7ce0e04e
ESM-Sbfcbea192c01b1a200333bb0682cf53836c7870419ee9168999ed8c1fa9e48c6-d662a12b8ced	200	1547	10449.234679899933	047ea83f5c72f8400d9099af7eecff4d77779132b1327fff7fc80eb9ec9aa79c
ESM-Sfe3a69fb7cae6f8f12b805720b122fb302ea3034c131b833956aca350db19994-d662a12b8ced	228	1803	14953.243660021708	742f7cdd26e41a8ef1bd3deaf31d8e68ca6df67015c0ba85756546857c92776a
ESM-S76be0548d90258bd51b542a83b62c2915a32e5ad889ef541804bf442f40d6b4b-d662a12b8ced	238	1778	14343.551934525174	0a030741a42f297c67d809a32603dcc2a2351bb091543c0811cbcdff93c5ad77
ESM-S938ca5dd78f07dd49d4dfa7bdcd9cfc6a2ccfbf03e567f281d5c4eacaab2abe3-d662a12b8ced	226	1705	14160.857358869565	be463cba13bfe79e101d011a2521b37ca02d06a545ba3dc38aee1342179d75c0
ESM-S4d43c82e7d655b7d820928f1e06cc8b1c963c7e77bb0f1af5cd9d4975ee9c1d0-d662a12b8ced	202	1525	10622.162773106827	183b4fbc2670009c83032f852749eb1b1449bc3342eb42f8727b819c83868ccc
ESM-S777e11e0997a1d67b0d6c0ac0aa50632254b58a752a30e495204a04f96b93e7f-d662a12b8ced	252	1933	18149.35596805283	15f88c3a6eda7a308ab7480567c1557713e99b93acbff2ec0a284e2a12f07029
ESM-Se1c05e4f83fe0b8250779e4e27d4cbf29d4360e7206c2b98d242ca1463ae8eca-d662a12b8ced	201	1561	10836.27932417319	d331dfeb614aae5c6613813403b75eae0fe305616e00cd4536aa0a77f4c5ce30
ESM-Sd9504397e00dbb8adbfb43621b04984c93039a540e10c5d229db2d2d0ef6cedf-d662a12b8ced	225	1684	13121.255755903336	88b6135d638734c4098c13b3e230fcd0cd70291eac8e0a6c4a1e5e0fb4837491
ESM-S09f15861c9fd32afc580b058a4fb68dd620e9f4dc1815e9fb7b10cc0ac5672ad-d662a12b8ced	279	2214	27428.39963179439	6661117c8defffc61388aeb52b7610554e5a5ecb932d3b1bedf07e3be6d3031d
ESM-S097aef61ba047a3b598537874564a32622fab6da397ff3d6a14ec4bcb2cb41ba-d662a12b8ced	260	2060	23712.711059106587	70f8cf98788005af7cde3ab5ad73ef9f153e7c25bb8fa5f29c83bd8fc1d37581
ESM-Sa985e0437fd141ce5300151f69a4778c74646374121b5d66ea4edcb063225e51-d662a12b8ced	261	2089	24726.31697639304	61bedcfa16dfb97bfb17e84098e00afa167870d89f41146d4c93d9ff6779fdf3
ESM-S83f5ac7fe3799df5ef6d51b1d0f788baa7dd23bddf1c78f854c075899000bc0b-d662a12b8ced	261	2100	25640.31316154037	a7173b4057018ccba1c62d7cf7b91b7fdae559c62cca8acbbf5eee700fc32d81
ESM-Sea04473b29846c7568006e822dbf1ce13575fa05c2d4203c75f079ae2d1b1bd7-d662a12b8ced	260	2069	25539.075274137587	58da4ab1236cf4b605b65dbffef41b8579a769fc31344e2ac441eb66221b933f
ESM-Sd4dd3c154fd18d268828b10ef9fabad3dc5626eabadd2c0ceb8ec7b02ac0c7d7-d662a12b8ced	260	2101	25577.443968021893	3e4887b5bfd19566dabfe8820bb732f939986794e98818de043108f92550c6de
ESM-S36f7af34ba94afbc4ec6078133c42b66954fc6e35cfa1e78679c37d55ebfbc22-d662a12b8ced	260	2074	25776.536916436973	c458fbf17885eb21f747f3c06576199bcf97abe6021c3bda57934624d5bec6c7
ESM-Sa1ab2d65204c7e1e8b100655bf8b0e7efbb266f385842d78b5149017c245e30c-d662a12b8ced	263	2111	24806.737282027378	4c1ab92400483005dd7a723807c18f8ed44bc31e6cf79d0af4774236ba69723b
ESM-Se6b0e61ba5bfa33ec9e29988ee9b71c837f63fdd1cc3901e1cac2790688615ca-d662a12b8ced	281	2260	27398.04553608647	44ffb48e70b98796648ed1decd7e07562aa900996cefd3c4f4e17dd39abb0881
ESM-S28c8cad4ed30b9bbd2042647078d0f39b5e46a987fac774c61bf79948e6890bc-d662a12b8ced	261	2078	24478.106914136133	4fe3c35c7844139f992c644487de438a9978bc8e4f9f1c3034d1134e7a3f540b
ESM-Sc7201400a37ff278857d045384fe04c0df76f35c8f507482427369e9cb541773-d662a12b8ced	241	1918	24326.295957484188	490285bb8c0c539fbee7af9f03eac130a16fa534a0276b182c9e019dc71c1e7d
ESM-S6b0a4fb27fffb9806d6d8ccf2dc92216f57f497dcad242804cb8c53a6bf809b2-d662a12b8ced	261	2096	25571.12614534671	d182409dcf30dbb82e0c4d4b1d17404a1bbea87c515717c3d455147700b8fa22
ESM-Sfa9a308214d87e130713c35148540e7d7681771d69993acf498bd3001470e819-d662a12b8ced	260	2072	25832.211816963838	0445f2c675bd5a5b7a2f3b6070c964ef2b1281b244a9804d7e81468fe3e15250
ESM-S426c141017fbfe073313765df584ebd685b567a95d4235e0d26ff3822714ef5a-d662a12b8ced	260	2103	25606.29784328198	e60b6f50ddb58eb3d002c0a3e9a2579275fcdc6c70925ef3b94d2777bcb86fcc
ESM-S27703d3f7ae1579c2de7b11fb5386ee982419d53569e050991158efd074bbbf4-d662a12b8ced	257	2065	25484.654149204853	924bd5042658098ad4042f40098215e3084eaff9f161353e4b907597aa366bbb
ESM-S7b209a0d79b350aa2a44f76ff5d6120a753b8477f602bff646b1280ee02168c1-d662a12b8ced	271	2148	25914.54764457786	c213a9e4bf335e284bf183fa6b3343f00f9e15f34cc4fbc228116b91d368f076
ESM-S3f08ce22ad048fdce7dfbcdf0f3085469114d06de11713b32f4550cc311d7a4e-d662a12b8ced	260	2065	25231.375288208004	f42fbdcc176d5ab35dbba00f98e25d0179e898a411ff5ef456224df09bb81b0e
ESM-Sb486ea4022c3b05f258a70ff4cc40403d66c156a62a30504c02481281da8c148-d662a12b8ced	260	2068	24879.63791860998	fd9cea1d50cc546b8d30759a7caca01a67bfbd84693b96f30dd63c4acb9574e7
ESM-S7c3b157449a9ca78c6e146856777b83ce722cf8286b1128adb7bdf68c3d06483-d662a12b8ced	261	2096	25508.979391165856	adb7771e098fb7eb9f290fe90e5b790cd49e9b2de1f6d45f4a732beadd39ffa6
ESM-S27626d1c0ef2c161d3f99a9d6847b88f7c06e43cda2dc6fbd493aa31fe6fd929-d662a12b8ced	256	2068	25161.73421370113	15103aad3f4545b5529c2454269c81ca256fd852d72520f3f76cb1bea83a2329
ESM-S3868b32c689b3448f81897f9ef8a2244919665acfd620665f932211ee1a34d0e-d662a12b8ced	258	2067	25914.57567543831	ad541a788d51075f60473d9675fb1ba962df7d5bd1ad6cefa1c53a2b8b0dae7d
ESM-S56f959aad592286f37da078ebeae2c7c521703a398134b1dba03a9abe9f86c55-d662a12b8ced	261	2097	25317.64644233152	35c6e4b37a727e62027932432ac5cb59805bb6e1257117b37e67dba8c1405e13
ESM-S5d0a94006f5befecd9d0ed62ccb9f201cea40b291716a15d44a15ae22396c985-d662a12b8ced	257	2078	25335.47201314458	eebd05f37dc580d049bff3487e7218e5e0a65d4c4d7f1afef9c1f2a4fcc959fa
ESM-S8feba5a1d1a29612293e79a18c371b9cc5bf1295bfbb59bf7176cad6636daa4d-d662a12b8ced	262	2071	25524.347468142605	003477195ecc44076b851db41dd023b3f389b97e3e656c4e8807a86b17d0deca
ESM-S5848082da256257ec9b3cfade68e95110b7411fa5e5f08433068adb0fca4a3d0-d662a12b8ced	261	2086	24622.98011501657	417cb0c06bf3cdc3e3dee02b9002fe71c35364f5c758d583c509497c77863841
ESM-S05bc9b260ada70dfe00fb29dbbf9271a8e57bc4d8993587032252a49ad218f32-d662a12b8ced	259	2099	25733.999645878615	01f40513811ed00d0a74af1dbdea9ffd1753f02cb9d28888ae47e12a358714bd
ESM-Sd667d9aa0e0da54ca0de7dc4f9eea9a446f0e90ff18df9f36c58473e617f5793-d662a12b8ced	261	2090	25474.430013937326	a29e6810d946b33a6e0e0144a8675eb7a844d3c2482be04d5dd52be0c7f4ad66
ESM-S9a51200437c78969c1af3cd2ae2b6da4026b96a8b0224dcc3956512ba14b9fc0-d662a12b8ced	278	2229	27574.28148419316	c3568fa97579fe7c4d44b84eccff60432ee075a67dc619043bbd75b60a1cad95
ESM-Sb98d0ac673403363897e3db549984ead1166d9699a53b1ebbb00bfff5877b49b-d662a12b8ced	258	2064	25470.662159187214	2e83a2e266b975825b4f6b91842a8d88afbb5bdbbe9815f2a91a6b20ac2564bb
ESM-S38eebeef244b294127a59b5bff8d13d59d8eb7c4d2693a74611a5dca9a07de45-d662a12b8ced	257	2066	24675.65190167602	e00b6ad3283bf33a48ca14828fd4786bb617e14c16836d10c96a00b71093d11a
ESM-S7c979b9c8f3d48849c4e7cdacfd918b94fbdf4da6c2bd8c1c5b60d6cad619dfa-d662a12b8ced	282	2252	27549.284195349697	70dbdc982a6877402132ee05ed0bc90c8ff337dfa25310b7dab7653bfee21689
ESM-Sc2333a5df4f8af96c9a93d2b0e615ad5c760b0eeea58422709ddfd1af3b868bd-d662a12b8ced	261	2085	25199.56605914282	ea621a77965d6d07d592b2ad6267e4b7cb8798a28cf2bb38fe57ceec49a8e974
ESM-Sbfc32482db0acb37a42f7ba1fe9331846e162f4dec59fbaa126caab918ba511f-d662a12b8ced	260	2080	24635.87434485825	ea215ad2ad9c958706a49c131f6eba89b8c277ed182aeafcb09d40da0fed7341
ESM-Saca7ed9d45abfbec248649f2a9f324d0fac6011265dd8cb7d18c9ff64cf6ed23-d662a12b8ced	255	2033	26110.490328234628	8263bc81c72816d125f94fc38c0de7339323dd37b662000b50148c4f28b4f599
ESM-S4c8d246e882cd070136ac2c93d449886377730be4d8ad2e989a95264af240acc-d662a12b8ced	260	2092	25846.32368230316	0bd13f76cdf93c08c47060cabcc05a22b722d30bd54ef7ce61a163548a542962
ESM-S834606577394120f349d995da0a3e81cae394e604ea57ab986e888416fed80e2-d662a12b8ced	260	2098	25176.161968799763	ffc4f6afdc25ccfd20615d44eee4a77046ea250be7ecab66c2d74533db0f8881
ESM-Sfb14c0ab62f5c79ae3955d7696f6f7ba51576566f930adbdee5d3d100152c21b-d662a12b8ced	257	2068	25674.29523127651	42826e6062a8d127f0b8ab6c9f6f63db5f65ad1790bbed59e96ebbad33ffdecf
ESM-S1031e9a1076ff33e8bfc1cc2986bd170cb1f7521f2a0f2cc9fa1a1cfb4c14f66-d662a12b8ced	259	2081	25615.15299158979	5e6ca3563d722111fc4a8a136dfdc2ff4b29bd94f27fd046c28c19a8abf98437
ESM-S5ee69a325f90a88f2f338f4cd61441e08d19c426a3a5c4193ac51ba67d079b4d-d662a12b8ced	261	2092	25012.44098045265	b80e3e528328fe039fd5211b925515c407dd2cdd7e2f8c00865a0b96d86bc59a
ESM-S493382bd9b409c486d14ffb54a7efd0bc9c1be908a890e9b250b57f921f6dfdc-d662a12b8ced	259	2049	25696.04528617742	466aa9449870c02338d8fb0ca3d0670ad8e14358f6119812f5000321f8d82478
ESM-Sf8c454564c088f6d2dd1061aa905880a6e7e90b4e5a4d0a111645c523bee6c78-d662a12b8ced	260	2060	24787.460044080948	9cd81ba13fd636dd9e5ec6d6bf8f8af754f9d05ad96de69dd5accc0b262adad3
ESM-Sf07566dc09c20f9230adf8c2d9b1bb6d0cedde753af7047ec3f5a330f252e842-d662a12b8ced	267	2111	25442.499947437715	7a070d5086bce6e863f11dc78611b17b59c1e581f25015ff9353968fa63f28a4
ESM-Sf536d125711a317d37b87f4a6a3906ecdcf78cde47ee64fec5936368730c7aa1-d662a12b8ced	261	2055	25613.74676104917	c3fd3538e2247b30eab330c19dd363878b77cc444e949ca376da68beaa3e9e61
ESM-S06f868e612a117b0490f5a5ff2da430dd3a12d66cb39dd17dc49816500876936-d662a12b8ced	276	2212	26701.477399843778	9240abe38964cd4643a672aada2ac4cef3fceb4a3f987527ea7b4a59a917b800
ESM-S0df9fbcb48c7968341dc6e62fb08699d93ff73134f5fde37674bafd3210cb0da-d662a12b8ced	260	2069	25355.062549036385	df7c2ed20b06eb18bc55702c98bd9691983831e1f9caf10e804db2d821828dc1
ESM-S185c659a4d1f244e0423d152062e38b02d64ecbd3bae24c17265cfa0659d2060-d662a12b8ced	294	2377	30091.69959030456	805ef8b0e02e9c0086218ce38674c321dea5f4bfdc9a82c2e13920143355fd30
ESM-See55a58a47a9406ae80e870bbce12ed6d7f5ecf78d13551eef2ade613cf5e152-d662a12b8ced	295	2347	29559.868409911203	d93d27757c100ff3f1bc3de153c1ef16dd91bf2b91ab9ca141f11e565f4b5871
ESM-S54be2d0a4a664b06b7d5e4754730cb7671e2310f39ed12b72c1c3e769cc9bf55-d662a12b8ced	260	2062	24308.696530291305	3be819e28e94e475aad5e50eeb1845ef646140258ffc79768e3ac1205619ae98
ESM-Sda3aeba240c5e95f12cd106e3cb332976a3ded043d0b5c398e61aac1752eb19a-d662a12b8ced	260	2082	25142.77132613361	0e3f73dae90f22d59bf1b31613b77b66b8890587971d12a70c09addcd103ba53
ESM-Sfff2246195fb3e88d900bb370901650a2ca8d78b1f620b396c8645e22b92aed4-d662a12b8ced	255	2023	25061.15944843968	b639bdb9f141bf1626339c527373adda44536423b1713eb92f5f4398e25af70f
ESM-S5358d488ea2a49b6c08eb61556efb3481c0d631709d72614a4be61baf772786b-d662a12b8ced	261	2074	24914.761885280866	754626350e9201224fd832e81af7f2f28e83ca34d2dd5a92bbfa7c748634522d
ESM-Sfed33870e37dd783b7041c7e694a11b081eef09d9b0515c85dd4fdf9256a036a-d662a12b8ced	261	2097	25084.079185044367	1fd1cbc3c5c240ce2fa6d1be964e4b2333f809d43bb4be5deb1f3dea266dc3f6
ESM-S2d9fcedb66a5205d70c671c6d3a867e227ddccdcf01534003c3493db45d83d16-d662a12b8ced	260	2090	25679.26280528316	2e1b46cb67af4786faf189bbf04050dd4fa3da43cc51706e4390c87849c54d14
ESM-Sb28d25e3fbdb8888303df5e58da250ff53d959ef50b40f905cfe836e3a691442-d662a12b8ced	261	2082	25452.286589748284	6a9a08e6e8c6fff5e61726aff38a557b177d09cacd8dc07f1c2036f76ead2221
ESM-S849f61dab48863dc7994d139974878a0db6301929abd3b1d680d8b0f4687c262-d662a12b8ced	260	2078	25455.517810731286	969087eb181292b9b82da23771f43c0b8822be44763e35ee58092f13f53f5416
ESM-S20205ed7ac5c451afb03e7f0668ea58d99cfa3932129a0f5640c481c939fbdb1-d662a12b8ced	219	1719	20760.86643918335	44fcf8c03e532e1671de504cb0305c097d4c6d38cc2c59ad0e46510f4b99d31c
ESM-S21eff7f916a0bf8d19cf1f113cf1950b5d350c3026c0edb0fa0ca1f6d306e846-d662a12b8ced	219	1718	20687.44143413495	918f4040c6baf0eb570c69d703b942942ee8a1fc3e946bef6de4eb756cbcc07e
ESM-S8554815b9e14872198fec97485ea9d5957b0d652d6e53c5149509077551faf32-d662a12b8ced	256	2004	24899.289376528322	f66acc52be5a1038b38c8cf5fbef7e1d8df46e824b1aee4847df3d9477646383
ESM-Sc773ced912bf55ffa4e64cbe58f2f86987b0096695c5d37725c4999da5c9a34a-d662a12b8ced	261	2083	24374.938279810278	6ce08a568fb482f4b54f4456a4028ab21a59cb945d3f559b0e88c13911703dd8
ESM-S8e5ec8d30516ed2eea282c1efe5f544ea288dd1cf130e1ecf62aa223dab7ca45-d662a12b8ced	243	1930	23660.338515692376	54e4edb1c8cf30c2b0577e5f3f214f5144b118c74fcbe36a8f34f69bfba75d48
ESM-S607b5cc1cdf2719bf410f1fc5ce021d07d9848c28a88a24ad75b49f02f239fd8-d662a12b8ced	276	2202	28144.892651854036	15b5d8cdfcdc6e653a733d636600baf5821741d099838d72a78c8e0c10d4a2a4
ESM-S8a0c730e94c60b351e058fe0f9c02aead09b9794964859b2ecefc2965ac77197-d662a12b8ced	212	1741	23907.323478551094	3d86850c83111a43a852d599ec076d117a10ec79c7f42a6425c24229af351d19
ESM-Sd36dff37debf9143722469e8861c58bbf21e83f6d8eff308b17df79607c3c42f-d662a12b8ced	230	1831	25091.39927656881	50693c8917c728858dbf7d123fdb5c1dfe0a3d1d5d7b17b2cac52979f1564b52
ESM-S26d6b1b80cf6e4963bad22183b35a624e83f3d2d50829454c09c7dfc05d26270-d662a12b8ced	257	2068	25316.257828271704	ca9358f45860a30aafdc762b669a4708d82c105323dbcd38d744be361977155e
ESM-S9f19c9b3b8f34a5dce74bd8bd4c16713d1a28ed3a1335cad8f88e7662e77f8c2-d662a12b8ced	285	2251	27516.241502395886	831c57f383c83c45692da5a1071f73687dba3b4e6cf5d0579ed86732602242c2
ESM-S48bff62d37b162576174e7513d6f9a39f192beaeb2f23778b309b10b070a6577-d662a12b8ced	261	2099	26286.182787357233	5951b5804872eacd41002d1eda094feb0fd8dfb109f1a51e2ff94db9bb8d15ac
ESM-S90c8ee21830a115df7f1e455a355d210a2d735fad7fba5b0774e764f7f8349a8-d662a12b8ced	261	2113	25476.696690053854	3b966f8b52ae3d78801d6f50e6d32adcfb3f4bad2eb79bcd71d97228df3d3e1c
ESM-Sd01e3f6ee9461e83f9f188623aa3c45a2f792f4f48b1d59cdb3d23f10585573d-d662a12b8ced	257	2081	25382.73190642139	0e7bfcc12683a5fdf712f66d4758b74019ab7a376d4410245282c4488cd17314
ESM-Sf444d00e74da3d98d944f4a13bc634ed33d930bb0a6b33d2b8a5b23f11b51204-d662a12b8ced	260	2069	24650.830611397992	6d0421898b56b611155e1a9e79d6acab18d88ed86fbc340637f6cc8503c2cc9d
ESM-Sc5814acb0d8fcf83f2352b495682f08df57ff2a74f228eb5c027b948e34d4970-d662a12b8ced	260	2077	25166.015639001296	546b807f0be7acf5eca9bb6bb788b232604631256506204cfab8671eec74f156
ESM-S0cf656df39bc6aff13062aa478daee9e9abe73bcbef3e6afb0956acdbfec430b-d662a12b8ced	257	2067	25144.001719115415	fc2a415ddaffb9c8178aaf53e3d448b22cb85190302ebf3dd25ee0a13bf32c3f
ESM-Sd776e9e2ed735b454561190f1ccb21e600cf18f21c3439825495c73046bbcaca-d662a12b8ced	262	2061	24938.24856547679	ac4bd1830a3079b0c50133e126f75b6fb248d8c7619f0ca33cdfe1842129d87c
ESM-S3f85b853d45897d59d73b8192a39c114d326ca4399f1dc339861aa0789ac7748-d662a12b8ced	251	2001	24855.6042714251	cbc19dd85e969c116369fe5ed5a41d36969b26a05f245386dbdf9c090b8b8958
ESM-S9ba1dca5d1a6b580f29d90ad79a18d19cdf6ededc192c56bd29e6c97fbf03918-d662a12b8ced	261	2094	25401.327734230257	7729fb7ff5a86f71ce8c482d34c7ec306f085c8216b664dc49be1b6fd4ab0f40
ESM-Sfde6441785a0cd02526ce85d87f73ff14eb1b6fd6a2cf33eed177d9d68c22858-d662a12b8ced	261	2091	24453.84059667234	a6bbb6c86395b23029ed9ece0ed7fef8b19a86d7e6239b4cf06b431647afbce5
ESM-S3e9f55c86556162daa447a0d61835ccdce082c85c5ced6c6ef698bd2394f6147-d662a12b8ced	261	2093	25207.908507383545	63868ce27fc91fe883d53ed8d295f6e7a7e4a5d8c4e3603acea81417409b7fa8
