taxon_id	assembly_accession	validation_status	report_rows	flagged_sequence_count	exclude_fix_trim_union_bp	review_rare_union_bp	review_union_bp	reported_actions	report_sha256	report_path	fcs_run_metadata
F1116844	GCA_026025805.1	publisher_verified_report	2	2	42	0	0	"{""TRIM"": 2}"	aaca8f9297c1c4e5d9992c2ab8e43ee755f5e2ece053d0300d2bd458f9b0b7b9	results/qc/selected-assembly-fcs-v1/reports/GCA_026025805.1/GCA_026025805.1_ASM2602580v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Fri Mar  3 06:38:33 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.412624, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""]}}]"
F1117311	GCA_946474995.1	publisher_verified_report	254	253	1744607	0	332550	"{""EXCLUDE"": 191, ""FIX"": 5, ""REVIEW"": 48, ""TRIM"": 10}"	480ef454c4cac70ad69d1845aedba4cde8450f5250039b1ce32b30e8dcedeedf	results/qc/selected-assembly-fcs-v1/reports/GCA_946474995.1/GCA_946474995.1_fwild_a_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Sun May  5 05:26:49 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.482387, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""], ""species"": ""Funneliformis geosporum"", ""genome-hash"": ""ad0588408a7a9a50""}}]"
F112072	GCA_058224975.1	publisher_verified_report	0	0	0	0	0	{}	281d9424c03ff078797f71c4fcdec2d2a983bf9de2d780745338fb461ad34d2c	results/qc/selected-assembly-fcs-v1/reports/GCA_058224975.1/GCA_058224975.1_ASM5822497v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Wed May  6 03:27:28 2026"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.19168, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes"", ""fung:budding yeasts""], ""species"": ""Naohidea sebacea"", ""genome-hash"": ""afc8744ec81f35b0""}}]"
F1123529	GCA_001574975.1	publisher_verified_report	0	0	0	0	0	{}	dc85bf1655c6d0793e85761741d4d07a96fe9fb469ca254f23e0723ca51605de	results/qc/selected-assembly-fcs-v1/reports/GCA_001574975.1/GCA_001574975.1_Ganpr1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 08:42:03 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.270856, ""asserted-div"": ""fung:chytrids"", ""inferred-primary-divs"": [""fung:chytrids""], ""corrected-primary-divs"": [""fung:chytrids""]}}]"
F112417	GCA_015179125.1	publisher_verified_report	0	0	0	0	0	{}	62c092328757a74d41c1b5495ad41dd496f625618f51e8b3d3a7e06c3ba227de	results/qc/selected-assembly-fcs-v1/reports/GCA_015179125.1/GCA_015179125.1_Gaumor1_1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sun Mar  5 09:08:51 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.259591, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1125753	GCF_038497785.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	f6d81da5b60925753f585c123336116e591305b0b4b089867163f8310df4a677	results/qc/selected-assembly-fcs-v1/reports/GCF_038497785.1/GCF_038497785.1_Lipsmi1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.1"", ""run-date"": ""Wed Mar 20 10:04:27 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.412212, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes"", ""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes"", ""fung:basidiomycetes"", ""fung:fungi""], ""species"": ""Limtongia smithiae""}}]"
F1130053	GCA_026023565.1	publisher_verified_report	1	1	572	0	0	"{""EXCLUDE"": 1}"	1859fd063b31e21f040bc00c831f9756c3bcae91cb7a3bcec1d79bbe813ad656	results/qc/selected-assembly-fcs-v1/reports/GCA_026023565.1/GCA_026023565.1_ASM2602356v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May  1 03:07:31 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.420862, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""species"": ""Cirrosporium novae-zelandiae"", ""genome-hash"": ""d53df9573f1c0e3b""}}]"
F113071	GCA_015039355.1	publisher_verified_report	0	0	0	0	0	{}	2bccbbef7ae3a3c4c785c708130a1d0c710707e8ae7385269ebeca31a2410eab	results/qc/selected-assembly-fcs-v1/reports/GCA_015039355.1/GCA_015039355.1_Ramac1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sun Mar  5 09:01:55 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.280327, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1141098	GCF_002105095.1	publisher_verified_report	0	0	0	0	0	{}	06dfc1f8d8a3765b7fd82670ed056d4dd3fa8a56e1ebe41234cc96d5f78a80c8	results/qc/selected-assembly-fcs-v1/reports/GCF_002105095.1/GCF_002105095.1_Pseve2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:03:26 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.988214, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F114524	GCF_947243775.1	publisher_verified_report	0	0	0	0	0	{}	bb56a5ca46fe56239c63617fc336081879e996c21a09fc1fad59b467ad9dec35	results/qc/selected-assembly-fcs-v1/reports/GCF_947243775.1/GCF_947243775.1_Skud-IFO1802_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar 11 10:56:37 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.997088, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""]}}]"
F114525	GCF_947241705.1	publisher_verified_report	0	0	0	0	0	{}	c5a55198d562866b2eecdd10edf499ff3330448d3461143f481b163c0d322422	results/qc/selected-assembly-fcs-v1/reports/GCF_947241705.1/GCF_947241705.1_Smik-IFO1815_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Thu Mar  2 06:45:30 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.980829, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""]}}]"
F1145299	GCA_051941505.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	6e256927ba93a142c50a729324e331e08eb9b03d478c35d06a9078d4494bf03e	results/qc/selected-assembly-fcs-v1/reports/GCA_051941505.1/GCA_051941505.1_KEW_Brle_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Wed Jul 30 16:20:02 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.584856, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Brigantiaea leucoxantha"", ""genome-hash"": ""b4bea62de2887357""}}]"
F1145321	GCA_052059055.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	afdd90650ccc766ce03d0ff1845e5445be13e5cf99703d433c4240dbb91e4740	results/qc/selected-assembly-fcs-v1/reports/GCA_052059055.1/GCA_052059055.1_KEW_Lesu_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Fri Aug 15 09:43:40 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.812949, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Letrouitia subvulpina"", ""genome-hash"": ""dc5af1f69c4d204d""}}]"
F116603	GCF_016647745.1	publisher_verified_report	0	0	0	0	0	{}	7c3fcdf5e2f6d1be263bb886912025f41bba85db8c14604588de0d2a74012254	results/qc/selected-assembly-fcs-v1/reports/GCF_016647745.1/GCF_016647745.1_Suiplo1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:17:18 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.996962, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F116794	GCA_905337345.1	publisher_verified_report	0	0	0	0	0	{}	e03f6bc8fd8282dee75cfef00f275c42ad1f0f985c0d063d12839bc60bd484ff	results/qc/selected-assembly-fcs-v1/reports/GCA_905337345.1/GCA_905337345.1_GTX0163_lecanoromycete_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sun Mar  5 03:53:25 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.52711, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F116821	GCA_018902385.1	publisher_verified_report	0	0	0	0	0	{}	4b7c54f7c28d4b250efa5a7d0c56476c5e92358c02be676b86407e8d1d59d34c	results/qc/selected-assembly-fcs-v1/reports/GCA_018902385.1/GCA_018902385.1_ASM1890238v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar  4 19:19:00 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.406428, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F116982	GCA_976602755.1	publisher_verified_report	0	0	0	0	0	{}	fab632c9b25d897eca9d1615fd5845f290ff95f142aa94280f6addb6c8dfd431	results/qc/selected-assembly-fcs-v1/reports/GCA_976602755.1/GCA_976602755.1_GTX0491_assembly_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Sun Nov 30 01:00:34 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.936154, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Xanthoria calcicola"", ""genome-hash"": ""9cea514732646472""}}]"
F117179	GCA_009428295.1	publisher_verified_report	0	0	0	0	0	{}	d953c926e7afe8cb5ad00beab0a86c2e7a4bde9ae32243ac96144d3bf5d10a41	results/qc/selected-assembly-fcs-v1/reports/GCA_009428295.1/GCA_009428295.1_AAFC_TwDAOMC238049_1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Fri May 10 13:49:05 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.945251, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Tilletia walkeri"", ""genome-hash"": ""43d2e4ed27f60821""}}]"
F117187	GCF_000149555.1	publisher_verified_report	0	0	0	0	0	{}	60578c0c3806942874d4513771efe0d12bff46f05210e7dc981648a80790e514	results/qc/selected-assembly-fcs-v1/reports/GCF_000149555.1/GCF_000149555.1_ASM14955v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-27-g6e971e1"", ""run-date"": ""Fri Aug  9 04:20:42 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.931692, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Fusarium verticillioides"", ""genome-hash"": ""cf78db54d80e25de""}}]"
F1174673	GCF_003444635.1	publisher_verified_report	0	0	0	0	0	{}	d9f4f895a323edd5e51daee8ab99df765d565c3d66f79fe68bf7d1e5cb00de76	results/qc/selected-assembly-fcs-v1/reports/GCF_003444635.1/GCF_003444635.1_ASM344463v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:05:39 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.821642, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F1176130	GCA_010015705.1	publisher_verified_report	0	0	0	0	0	{}	50e9704146b04cbab4ab85693594e2a7540e3991bf7605085f1f19c02edc0ce2	results/qc/selected-assembly-fcs-v1/reports/GCA_010015705.1/GCA_010015705.1_Aulhe2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Fri May 10 12:36:39 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.41625, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""species"": ""Aulographum hederae"", ""genome-hash"": ""7db65b12af360c80""}}]"
F1176355	GCA_022605425.2	publisher_verified_report	0	0	0	0	0	{}	848dc79c61e8d965e94b0a0fd6bf64cc979e6c33e11b3e92792795c1c5f29db7	results/qc/selected-assembly-fcs-v1/reports/GCA_022605425.2/GCA_022605425.2_FIOER33_v3_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-139-g61227c1"", ""run-date"": ""Wed Aug 23 02:01:36 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.955171, ""asserted-div"": ""fung:microsporidians"", ""inferred-primary-divs"": [""fung:microsporidians""], ""corrected-primary-divs"": [""fung:microsporidians""], ""species"": ""Hamiltosporidium tvaerminnensis""}}]"
F120017	GCF_900519145.1	publisher_verified_report	0	0	0	0	0	{}	f12dd10315f5f3046c68d1eb12c483ae0bccd5efd369ef68e68852461ed4c832	results/qc/selected-assembly-fcs-v1/reports/GCF_900519145.1/GCF_900519145.1_Uho2_v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:16:51 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.972224, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1209916	GCF_030867565.1	publisher_verified_report	0	0	0	0	0	{}	3e4db916abc32d6b51d706e7465ec1638c0372676dd4741a4c907b653f4c48e3	results/qc/selected-assembly-fcs-v1/reports/GCF_030867565.1/GCF_030867565.1_CCOSS01_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-139-g61227c1"", ""run-date"": ""Sat Aug 26 02:45:08 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.960287, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""], ""species"": ""Colletotrichum costaricense""}}]"
F1209934	GCF_030869305.1	publisher_verified_report	0	0	0	0	0	{}	c300b064ed7eb815bc75eb3848fce13c6bace18fe35b923c21afa2b7a1535bc0	results/qc/selected-assembly-fcs-v1/reports/GCF_030869305.1/GCF_030869305.1_CTAM01_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-139-g61227c1"", ""run-date"": ""Sun Aug 27 02:06:46 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.95796, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""], ""species"": ""Colletotrichum tamarilloi""}}]"
F1213189	GCA_001969505.1	publisher_verified_report	0	0	0	0	0	{}	ddbe2ed9b110e92c3bb52e1429eb542e5615f99521538c477b8923170d4289de	results/qc/selected-assembly-fcs-v1/reports/GCA_001969505.1/GCA_001969505.1_ASM196950v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 06:57:39 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.324206, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""]}}]"
F1214568	GCF_026229845.1	publisher_verified_report	0	0	0	0	0	{}	c59398ee55eaee2b51b026bfb644e040a038f75336737213de8c45ee291e9090	results/qc/selected-assembly-fcs-v1/reports/GCF_026229845.1/GCF_026229845.1_ASM2622984v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:08:06 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.964682, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F121624	GCF_038381095.1	publisher_verified_report	0	0	0	0	0	{}	2e7a2f774e470c2697fe55ad26a5674d6b2e19fdf362544fd65b68d935c03595	results/qc/selected-assembly-fcs-v1/reports/GCF_038381095.1/GCF_038381095.1_Phycap1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.2"", ""run-date"": ""Tue Apr  9 16:12:07 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.965144, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Phyllosticta capitalensis"", ""genome-hash"": ""07b4e72eb1082e23""}}]"
F1217826	GCF_001619985.1	publisher_verified_report	0	0	0	0	0	{}	679d0d4783763f4edf5e2c77a64616fd89f84bc0d46fdc4aa8a55be782fe550f	results/qc/selected-assembly-fcs-v1/reports/GCF_001619985.1/GCF_001619985.1_Xylona_heveae_TC161_v1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:12:48 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.948605, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F1220207	GCF_016861865.1	publisher_verified_report	0	0	0	0	0	{}	408a18ad7a3223a8fb94834b67bdd8b7c97ed49d54d6647a576121cc95d70099	results/qc/selected-assembly-fcs-v1/reports/GCF_016861865.1/GCF_016861865.1_ApuulaauensisMK2_assembly01_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-27-g6e971e1"", ""run-date"": ""Fri Aug  9 11:11:17 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.766487, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Aspergillus puulaauensis"", ""genome-hash"": ""769ba6a5f84e0d60""}}]"
F122368	GCF_033473495.1	publisher_verified_report	0	0	0	0	0	{}	5e2a9d242aae3b90e803a5377bf0758099fe655f292d85c4d3bfe894ac86f8b3	results/qc/selected-assembly-fcs-v1/reports/GCF_033473495.1/GCF_033473495.1_ASM3347349v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-139-g61227c1"", ""run-date"": ""Fri Sep  8 12:51:07 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.903297, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Cercospora beticola""}}]"
F1230402	GCA_055755435.1	publisher_verified_report	0	0	0	0	0	{}	9b4ad48074a4897b90cf42c173d27f4e8487d8bcd36dc309a54e33feaa840376	results/qc/selected-assembly-fcs-v1/reports/GCA_055755435.1/GCA_055755435.1_ASM5575543v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Tue Oct 21 19:35:41 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.216911, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes""], ""species"": ""Basidioascus undulatus"", ""genome-hash"": ""d4c0f925a36dbcf8""}}]"
