case_id	translation_table	taxa	codons	branches	reported_log_likelihood	reevaluated_log_likelihood	likelihood_difference	reported_omega	saved_omega	omega_profile_lower	omega_profile_upper	maximum_component_additivity_error	numerical_review_flags	warning_lines	marker_copy_caveat	selection_eligibility
Aspergillus__160487at2759__code1	1	10	883	17	-12207.20221795937	-12207.202217959371	-1.8189894035458565e-12	0.03502545324553299	0.03502545324553299	0.03160212383728834	0.03876205942994385	2e-10		0	none_recorded	not_established
Aspergillus__201273at2759__code1	1	10	259	17	-3210.572617309382	-3210.5726173093817	4.547473508864641e-13	0.04108967172591038	0.04108967172591038	0.03342207506894809	0.04985220591929881	2e-10		0	none_recorded	not_established
Aspergillus__207567at2759__code1	1	9	176	15	-2887.705752494826	-2887.7057524948264	-4.547473508864641e-13	0.05328693285913332	0.05328693285913332	0.04612199041025401	0.06138258133368793	2e-10		1	none_recorded	not_established
Aspergillus__260326at2759__code1	1	10	166	17	-2122.557636010667	-2122.5576360106666	4.547473508864641e-13	0.01173737360215226	0.01173737360215226	0.007701449623114141	0.01696385321603563	2e-10		1	none_recorded	not_established
Aspergillus__2852757at2759__code1	1	10	494	17	-7226.122800715802	-7226.122800715802	0.0	0.04615248798476305	0.04615248798476305	0.04063684683947467	0.05209126881024399	2e-10		0	none_recorded	not_established
Aspergillus__288615at2759__code1	1	10	658	17	-9491.187987231095	-9491.187987231096	-1.8189894035458565e-12	0.03527993163178723	0.03527993163178723	0.03163984755942709	0.03927826977418463	2e-10		0	none_recorded	not_established
Aspergillus__319730at2759__code1	1	10	447	17	-6736.40889656626	-6736.40889656626	0.0	0.04328398104638943	0.04328398104638943	0.03838224884837371	0.0487719559391307	2e-10		0	none_recorded	not_established
Aspergillus__340246at2759__code1	1	10	684	17	-11153.39839248997	-11153.398392489966	3.637978807091713e-12	0.06639918286396948	0.06639918286396948	0.06114893485192714	0.07188218642403009	2e-10		1	none_recorded	not_established
Aspergillus__345792at2759__code1	1	10	290	17	-3236.210372043214	-3236.2103720432146	-4.547473508864641e-13	0.05813444045186579	0.05813444045186579	0.04754937612172271	0.07036649454970897	2e-10		1	none_recorded	not_established
Aspergillus__352891at2759__code1	1	10	252	17	-3485.792935292491	-3485.792935292491	0.0	0.02600567699576807	0.02600567699576807	0.02081200458319233	0.03191313992781884	2e-10		1	none_recorded	not_established
Aspergillus__3643464at2759__code1	1	10	775	17	-12462.6903117397	-12462.690311739705	-5.4569682106375694e-12	0.04575291162859271	0.04575291162859271	0.04187078839675513	0.0496933533900034	2e-10		0	none_recorded	not_established
Aspergillus__4613677at2759__code1	1	9	119	15	-1808.376065978105	-1808.3760659781046	4.547473508864641e-13	0.05947958924442012	0.05947958924442012	0.04771892907718944	0.07282876948643245	4.0245584642661925e-16		0	none_recorded	not_established
Aspergillus__4695236at2759__code1	1	9	1078	15	-14168.86030445772	-14168.86030445772	0.0	0.0673698089778991	0.0673698089778991	0.0625021915740051	0.07251915696198698	2e-10		0	none_recorded	not_established
Aspergillus__4747214at2759__code1	1	9	139	15	-2015.430194060504	-2015.4301940605044	-4.547473508864641e-13	0.05057476559715683	0.05057476559715683	0.04005453972375546	0.06260848603099818	1.700029006457271e-16		0	none_recorded	not_established
Aspergillus__4764044at2759__code1	1	10	514	17	-8183.497752126562	-8183.497752126562	0.0	0.06166245251579949	0.06166245251579949	0.05578985165304633	0.06803164307795918	2.1510571102112408e-16		0	none_recorded	not_established
Aspergillus__4803900at2759__code1	1	10	122	17	-1864.924342960259	-1864.9243429602589	2.2737367544323206e-13	0.03839431623585837	0.03839431623585837	0.03013493177742362	0.04803694431258621	2e-10		0	none_recorded	not_established
Aspergillus__4810093at2759__code1	1	8	792	13	-10157.25626338996	-10157.256263389962	-1.8189894035458565e-12	0.04266554142738204	0.04266554142738204	0.03837976440379882	0.04725795155999663	2e-10		0	none_recorded	not_established
Aspergillus__4813267at2759__code1	1	10	879	17	-13519.53453874617	-13519.534538746175	-5.4569682106375694e-12	0.049341476180974	0.049341476180974	0.04525934968618831	0.05362241173516859	2e-10		0	none_recorded	not_established
Aspergillus__4823929at2759__code1	1	10	426	17	-6554.342292429962	-6554.342292429962	0.0	0.05463132720285628	0.05463132720285628	0.048489214956054	0.0613454867224849	2e-10		1	none_recorded	not_established
Aspergillus__4837017at2759__code1	1	10	229	17	-3375.871876224814	-3375.871876224814	0.0	0.07541648740571667	0.07541648740571667	0.06441548822083888	0.08743846070138474	1.3877787807814457e-16		0	none_recorded	not_established
Aspergillus__4838864at2759__code1	1	10	644	17	-10211.69007486761	-10211.690074867613	-1.8189894035458565e-12	0.05310367188403571	0.05310367188403571	0.04840546521199351	0.05823823919281407	2e-10		0	none_recorded	not_established
Aspergillus__4843240at2759__code1	1	10	672	17	-12343.0379948604	-12343.037994860397	3.637978807091713e-12	0.08680846782762437	0.08680846782762437	0.0808563614887172	0.09271910930589675	1.9999999971902035e-10		0	none_recorded	not_established
Aspergillus__4843824at2759__code1	1	10	188	17	-2495.791776605271	-2495.7917766052706	4.547473508864641e-13	0.02977213679372958	0.02977213679372958	0.02321833335035021	0.03745867167768852	2e-10		1	none_recorded	not_established
Aspergillus__4867008at2759__code1	1	10	174	17	-3190.717292580141	-3190.717292580141	0.0	0.1326539219830326	0.1326539219830326	0.1169836361567073	0.1499028476976307	2e-10		0	none_recorded	not_established
Aspergillus__4888252at2759__code1	1	10	925	17	-15623.45107688499	-15623.451076884983	7.275957614183426e-12	0.05821936146552419	0.05821936146552419	0.05423153844425153	0.06228364870955833	4.2327252813834093e-16		0	none_recorded	not_established
Aspergillus__4896098at2759__code1	1	10	198	17	-2928.531646206487	-2928.5316462064875	-4.547473508864641e-13	0.03733547603980622	0.03733547603980622	0.03041914702858133	0.04514278873353209	2e-10		1	none_recorded	not_established
Aspergillus__4900375at2759__code1	1	10	199	17	-3364.368685854769	-3364.368685854769	0.0	0.1555851635085883	0.1555851635085883	0.1361681756278075	0.176014441039954	2e-10		0	none_recorded	not_established
Aspergillus__4908955at2759__code1	1	10	318	17	-4758.215295898255	-4758.215295898255	0.0	0.03735301633877559	0.03735301633877559	0.03199452487012686	0.04315272079764421	2e-10		0	none_recorded	not_established
Aspergillus__4911644at2759__code1	1	10	964	17	-13757.83249829431	-13757.832498294312	-1.8189894035458565e-12	0.03876966595195833	0.03876966595195833	0.03524098660262722	0.04235753391966272	2e-10		0	none_recorded	not_established
Aspergillus__4940884at2759__code1	1	10	941	17	-13953.62154127102	-13953.62154127102	0.0	0.04358898775225677	0.04358898775225677	0.03973950880018484	0.04762135524320486	2e-10		0	none_recorded	not_established
Aspergillus__4969018at2759__code1	1	10	457	17	-6007.537889961854	-6007.537889961854	0.0	0.03398881685862606	0.03398881685862606	0.02896091279838223	0.03953284760390946	2e-10		0	none_recorded	not_established
Aspergillus__4969636at2759__code1	1	9	416	15	-5715.236101126903	-5715.236101126903	0.0	0.04329791309994558	0.04329791309994558	0.03788275087362152	0.04915779363862455	2e-10		0	none_recorded	not_established
Aspergillus__4969990at2759__code1	1	10	352	17	-5010.789024732823	-5010.789024732823	0.0	0.03450040843302003	0.03450040843302003	0.02903821461429686	0.04050617484929005	2e-10		1	none_recorded	not_established
Aspergillus__4970387at2759__code1	1	9	152	15	-2636.896090793275	-2636.896090793275	0.0	0.1175697264450255	0.1175697264450255	0.1011058579454166	0.135329401412613	2.636779683484747e-16		0	none_recorded	not_established
Aspergillus__4970538at2759__code1	1	10	957	17	-15189.19812756508	-15189.19812756508	0.0	0.06367323673707341	0.06367323673707341	0.05913175202823978	0.06828263061432305	2e-10		1	none_recorded	not_established
Aspergillus__4971272at2759__code1	1	10	443	17	-6179.923731123232	-6179.923731123232	0.0	0.04315514498906591	0.04315514498906591	0.03749860118970565	0.04934454768378174	2e-10		0	none_recorded	not_established
Aspergillus__4974767at2759__code1	1	10	145	17	-1793.244111214409	-1793.244111214409	0.0	0.01484979204665742	0.01484979204665742	0.01008605950745382	0.02098340417700111	2e-10		0	none_recorded	not_established
Aspergillus__4975094at2759__code1	1	10	1010	17	-14785.76479803894	-14785.764798038943	-3.637978807091713e-12	0.03088629678463658	0.03088629678463658	0.02816446191514645	0.03366205280159675	2e-10		1	none_recorded	not_established
Aspergillus__4976279at2759__code1	1	10	436	17	-8651.408486157221	-8651.408486157221	0.0	0.0644761604943834	0.0644761604943834	0.05966745842943091	0.06936013300624413	2e-10		0	none_recorded	not_established
Aspergillus__4977163at2759__code1	1	10	187	17	-2832.28026249461	-2832.2802624946103	-4.547473508864641e-13	0.05197221764448656	0.05197221764448656	0.04247811431829555	0.06288755774182002	2e-10		0	none_recorded	not_established
Aspergillus__4977863at2759__code1	1	9	622	15	-9716.871563537274	-9716.871563537274	0.0	0.07757607320306102	0.07757607320306102	0.07143269562595676	0.08399903953450966	2e-10		1	none_recorded	not_established
Aspergillus__4983000at2759__code1	1	9	490	15	-7533.009206713458	-7533.009206713457	9.094947017729282e-13	0.04643587824806553	0.04643587824806553	0.04148946226648215	0.05178203349078005	2.983724378680108e-16		0	none_recorded	not_established
Aspergillus__4985971at2759__code1	1	10	349	17	-5090.944328835853	-5090.944328835853	0.0	0.04837101800033334	0.04837101800033334	0.04205581115346041	0.05531758404586998	2e-10		1	none_recorded	not_established
Aspergillus__4986044at2759__code1	1	10	264	17	-4670.181546112331	-4670.181546112331	0.0	0.01699775795597241	0.01699775795597241	0.01492544427185264	0.01931658096034187	3.319566843629218e-14		0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	not_established
Aspergillus__4987397at2759__code1	1	9	857	15	-12066.19985322577	-12066.19985322577	0.0	0.04047535078135952	0.04047535078135952	0.03677885274622874	0.04430645237029079	2e-10		0	none_recorded	not_established
Aspergillus__4988239at2759__code1	1	10	1039	17	-14861.24370092493	-14861.24370092493	0.0	0.04170090728111943	0.04170090728111943	0.03816057430286794	0.04537224592318532	2e-10		0	none_recorded	not_established
Aspergillus__4999134at2759__code1	1	10	2336	17	-27073.60436685568	-27073.604366855678	3.637978807091713e-12	0.01079798574055734	0.01079798574055734	0.009573488745787373	0.01214595902522401	2e-10		0	none_recorded	not_established
Aspergillus__5000045at2759__code1	1	10	381	17	-4971.808702446031	-4971.808702446031	0.0	0.05741892787350998	0.05741892787350998	0.04930544499180289	0.06626378016248377	2e-10		1	none_recorded	not_established
Aspergillus__5000152at2759__code1	1	10	1190	17	-17167.44682532398	-17167.44682532398	0.0	0.02973999288497257	0.02973999288497257	0.02711629662509707	0.03249381380360752	2.5673907444456745e-16		0	none_recorded	not_established
Aspergillus__5000362at2759__code1	1	10	902	17	-13020.05486524426	-13020.054865244263	-3.637978807091713e-12	0.02943380186876883	0.02943380186876883	0.02652370676815179	0.03262283799276851	1.2836953722228372e-16		0	none_recorded	not_established
Aspergillus__5000371at2759__code1	1	10	418	17	-8086.963203047356	-8086.963203047356	0.0	0.1084933901642699	0.1084933901642699	0.1000784077327319	0.1171160515633431	2e-10		1	none_recorded	not_established
Aspergillus__5000452at2759__code1	1	9	287	15	-4808.164236205273	-4808.164236205273	0.0	0.1024925224361631	0.1024925224361631	0.09116090676220738	0.1148752383152752	2.706168622523819e-16		0	none_recorded	not_established
Aspergillus__5000476at2759__code1	1	10	387	17	-5446.61992210077	-5446.619922100769	9.094947017729282e-13	0.04268028318689521	0.04268028318689521	0.03670911068620101	0.04918366963305452	2e-10		1	none_recorded	not_established
Aspergillus__5000743at2759__code1	1	10	180	17	-2509.71288643655	-2509.71288643655	0.0	0.03949144847038562	0.03949144847038562	0.03169716743414588	0.04844217000871594	2e-10		0	none_recorded	not_established
Aspergillus__5000823at2759__code1	1	10	953	17	-12839.62685017168	-12839.626850171679	1.8189894035458565e-12	0.05879502696995816	0.05879502696995816	0.0539264074882851	0.06403736802162271	2e-10		0	none_recorded	not_established
Aspergillus__5000870at2759__code1	1	10	760	17	-11348.75759832423	-11348.757598324228	1.8189894035458565e-12	0.04762999341843453	0.04762999341843453	0.04340621838253707	0.05218356597842265	2e-10		0	none_recorded	not_established
Aspergillus__5000986at2759__code1	1	10	509	17	-9288.791577331307	-9288.791577331309	-1.8189894035458565e-12	0.09043067673721727	0.09043067673721727	0.08347579877572912	0.09740668921632813	2e-10		0	none_recorded	not_established
Aspergillus__5001156at2759__code1	1	10	324	17	-5788.653490775433	-5788.653490775434	-9.094947017729282e-13	0.06978339898773862	0.06978339898773862	0.06289485634018549	0.0769421500375813	2e-10		0	none_recorded	not_established
Aspergillus__5001273at2759__code1	1	10	244	17	-3880.254887478544	-3880.2548874785443	-4.547473508864641e-13	0.03982397009002302	0.03982397009002302	0.03374216007060334	0.04652455721551142	2e-10		1	none_recorded	not_established
Aspergillus__5001280at2759__code1	1	10	721	17	-11203.62920307445	-11203.62920307445	0.0	0.06553921810544562	0.06553921810544562	0.0601614534743669	0.07103870595495344	1.9999999869974095e-10		0	none_recorded	not_established
Aspergillus__5001318at2759__code1	1	10	425	17	-6453.086491061114	-6453.0864910611135	9.094947017729282e-13	0.05067164502889224	0.05067164502889224	0.04476912857692827	0.05697039171411512	2e-10		0	none_recorded	not_established
Aspergillus__5001413at2759__code1	1	10	280	17	-4092.340277673471	-4092.3402776734706	4.547473508864641e-13	0.04037890971093454	0.04037890971093454	0.03387574999665679	0.04768059964446358	2e-10		1	none_recorded	not_established
Aspergillus__5001473at2759__code1	1	9	120	15	-1703.78346172657	-1703.7834617265705	-4.547473508864641e-13	0.06619622740279026	0.06619622740279026	0.05168877641883166	0.08308097604295735	1.491862189340054e-16		0	none_recorded	not_established
Aspergillus__5001660at2759__code1	1	10	636	17	-8525.626338394519	-8525.626338394519	0.0	0.0581897365315618	0.0581897365315618	0.05215861160647477	0.06457362835823635	2e-10		1	none_recorded	not_established
Aspergillus__5001734at2759__code1	1	10	228	17	-3089.822150173466	-3089.822150173466	0.0	0.03235278237193964	0.03235278237193964	0.02592200263646948	0.03971680966383778	2e-10		1	none_recorded	not_established
Aspergillus__5001941at2759__code1	1	10	767	17	-11787.35714758128	-11787.357147581282	-1.8189894035458565e-12	0.04062532575729459	0.04062532575729459	0.03682978502445604	0.04456715624779646	2e-10		0	none_recorded	not_established
Aspergillus__5002334at2759__code1	1	10	368	17	-6214.923437181911	-6214.923437181911	0.0	0.05760928495463792	0.05760928495463792	0.05136087181525004	0.06420904528701797	2e-10		0	none_recorded	not_established
Aspergillus__5002573at2759__code1	1	10	375	17	-5746.793029437267	-5746.793029437268	-9.094947017729282e-13	0.04018238520178659	0.04018238520178659	0.03506616986164637	0.0456206217791149	2e-10		0	none_recorded	not_established
Aspergillus__5003022at2759__code1	1	10	842	17	-12036.50013239225	-12036.50013239225	0.0	0.04322769980664836	0.04322769980664836	0.03907659278631725	0.04756554828380868	2e-10		0	none_recorded	not_established
Aspergillus__5003192at2759__code1	1	10	472	17	-8187.129055948323	-8187.129055948324	-9.094947017729282e-13	0.07467354749080844	0.07467354749080844	0.06806898566121239	0.08157130635834597	2e-10		0	none_recorded	not_established
Aspergillus__5003205at2759__code1	1	10	1376	17	-21243.97218084917	-21243.972180849167	3.637978807091713e-12	0.05316863041249571	0.05316863041249571	0.04976548248168498	0.05660466559454109	2e-10		0	none_recorded	not_established
Aspergillus__5003856at2759__code1	1	10	304	17	-4855.874405657913	-4855.874405657913	0.0	0.04416151174474255	0.04416151174474255	0.03810005680806646	0.05081872547696693	2e-10		0	none_recorded	not_established
Aspergillus__5003972at2759__code1	1	10	255	17	-4234.691500051086	-4234.691500051086	0.0	0.09350083075388486	0.09350083075388486	0.08270888707731841	0.1048525380580962	2e-10		1	none_recorded	not_established
Aspergillus__5004118at2759__code1	1	10	219	17	-3713.20607984529	-3713.2060798452894	4.547473508864641e-13	0.1333348578678912	0.1333348578678912	0.1183867675977361	0.1499670163022611	2e-10		0	none_recorded	not_established
