catalog_source	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
refseq_fungi	GCF_023168085.1	PRJNA1120879	SAMD00429430	BQKW00000000.1	reference genome	33203	33203	Purpureocillium lilacinum	strain=CBS 284.36	na	latest	Contig	Major	Full	2022-04-01	PurlilCBS_1.0	Medical Mycology Research Center	GCA_023168085.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/168/085/GCF_023168085.1_PurlilCBS_1.0/	na	assembly from type material	na	haploid	fungi	38571925	38571925	58.500000	0	10	10	Medical Mycology Research Center	Annotation submitted by Medical Mycology Research Center	2024-06-10	10642	10532	110	na
refseq_fungi	GCF_034447905.1	PRJNA1073607	SAMN37882108	na	reference genome	34406	34406	Colletotrichum destructivum	strain=CBS 520.97	na	latest	Complete Genome	Major	Full	2023-12-18	ASM3444790v1	INRAE	GCA_034447905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/447/905/GCF_034447905.1_ASM3444790v1/	na	na	na	haploid	fungi	51750812	51750812	54.500000	12	12	12	INRAE	Annotation submitted by INRAE	2024-02-07	15627	15627	0	39166978
refseq_fungi	GCF_022264815.1	PRJNA835131	SAMN08778392	JADCUA000000000.1	reference genome	34475	34475	Rhodofomes roseus	strain=CIRM-BRFM 1785	na	latest	Contig	Major	Full	2022-02-15	Fomros1	DOE Joint Genome Institute	GCA_022264815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/264/815/GCF_022264815.1_Fomros1/	na	na	na	haploid	fungi	38369625	38369625	56.000000	0	80	80	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022-05-06	13143	12986	153	33538380
refseq_fungi	GCF_020623625.1	PRJNA801202	SAMN13064121	JACTOA000000000.1	reference genome	36035	36035	Saccharomycodes ludwigii	strain=NBRC 1722	na	latest	Chromosome	Major	Full	2021-10-26	UHD_SCDLUD_16	University of Heidelberg	GCA_020623625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/623/625/GCF_020623625.1_UHD_SCDLUD_16/	na	na	na	haploid	fungi	12500424	12400424	31.000000	7	8	9	University of Heidelberg	Annotation submitted by University of Heidelberg	2025-07-15	5335	5026	309	na
refseq_fungi	GCF_019609905.1	PRJNA774197	SAMN13054494	WOUF00000000.1	reference genome	36050	36050	Fusarium poae	strain=DAOMC 252244	na	latest	Chromosome	Major	Full	2021-08-19	ASM1960990v1	Agriculture and Agri-Food Canada	GCA_019609905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/609/905/GCF_019609905.1_ASM1960990v1/	na	na	na	haploid	fungi	43859651	43859651	46.500000	4	12	12	Agriculture and Agri-Food Canada	Annotation submitted by Agriculture and Agri-Food Canada	2021-11-23	14125	13851	274	34348672
refseq_fungi	GCF_028826855.1	PRJNA973687	SAMN30185323	JAPQKM000000000.1	reference genome	36646	36646	Penicillium coprophilum	strain=IBT 35676	na	latest	Contig	Major	Full	2023-02-23	ASM2882685v1	Aalborg University	GCA_028826855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/826/855/GCF_028826855.1_ASM2882685v1/	na	na	na	haploid	fungi	29014640	29014640	48.000000	0	7	7	Aalborg University	GCF_028826855.1-RS_2026_02	2026-02-11	10975	10974	0	36726175
refseq_fungi	GCF_016767815.1	PRJNA1128259	SAMN04018713	na	reference genome	36651	36651	Penicillium digitatum	strain=PdW03	na	latest	Complete Genome	Major	Full	2021-01-28	ASM1676781v1	Hangzhou Normal University	GCA_016767815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/767/815/GCF_016767815.1_ASM1676781v1/	na	na	na	haploid	fungi	26336737	26336737	49.000000	6	6	6	Hangzhou Normal University	GCF_016767815.1-RS_2026_02	2026-02-11	9238	9002	236	na
refseq_fungi	GCF_028827405.1	PRJNA973687	SAMN30185325	JAPZBV000000000.1	reference genome	36656	36656	Penicillium crustosum	strain=IBT 35664	na	latest	Contig	Major	Full	2023-02-23	ASM2882740v1	Aalborg University	GCA_028827405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/827/405/GCF_028827405.1_ASM2882740v1/	na	na	na	haploid	fungi	32953279	32953279	48.000000	0	11	11	Aalborg University	GCF_028827405.1-RS_2026_02	2026-02-11	12327	12297	0	36726175
refseq_fungi	GCF_014636115.1	PRJNA1128260	SAMN11056370	JAASFG000000000.1	reference genome	36911	36911	Clavispora lusitaniae	strain=FDAARGOS_655	na	latest	Contig	Major	Full	2020-09-18	ASM1463611v1	US Food and Drug Administration	GCA_014636115.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/636/115/GCF_014636115.1_ASM1463611v1/	na	na	na	haploid	fungi	12128633	12128633	44.500000	0	8	8	US Food and Drug Administration	GCF_014636115.1-RS_2026_03	2026-03-04	5702	5483	219	na
refseq_fungi	GCF_030384665.1	PRJNA1043637	SAMN33325380	na	reference genome	36914	36914	Lodderomyces elongisporus	strain=NRRL YB-4239	na	latest	Complete Genome	Major	Full	2023-07-02	ASM3038466v1	University of Illinois Urbana-Champaign	GCA_030384665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/384/665/GCF_030384665.1_ASM3038466v1/	na	assembly from type material	na	haploid	fungi	16086460	16086460	37.000000	8	8	8	University of Illinois Urbana-Champaign	Annotation submitted by University of Illinois Urbana-Champaign	2023-11-21	5731	5630	100	na
refseq_fungi	GCF_009556855.1	PRJNA945037	SAMN10960796	na	reference genome	37727	37727	Talaromyces marneffei	na	11CN-20-091	latest	Complete Genome	Major	Full	2019-11-05	ASM955685v1	Broad Institute	GCA_009556855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/556/855/GCF_009556855.1_ASM955685v1/	na	na	na	haploid	fungi	28198338	28198338	47.000000	8	8	8	Broad Institute	Annotation submitted by Broad Institute	2023-03-16	10066	9994	50	na
refseq_fungi	GCF_050947745.1	PRJNA1312007	SAMN44342340	JBIMJW000000000.1	reference genome	37994	37994	Amphichorda felina	strain=45539, /ecotype=forest	na	latest	Contig	Major	Full	2025-06-17	ASM5094774v1	Graduate School of Frontier Sciences, The University of Tokyo	GCA_050947745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/745/GCF_050947745.1_ASM5094774v1/	na	na	na	haploid	fungi	29588262	29588262	54.500000	0	9	9	Graduate School of Frontier Sciences, The University of Tokyo	GCF_050947745.1-RS_2026_05	2026-05-14	9427	9270	157	na
refseq_fungi	GCF_000151645.1	PRJNA49017	SAMEA2272024	CABJ00000000.1	reference genome	39416	39416	Tuber melanosporum	strain=Mel28	na	latest	Scaffold	Major	Full	2010-05-03	ASM15164v1	The French-Italian Tuber Genome Consortium	GCA_000151645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/645/GCF_000151645.1_ASM15164v1/	na	na	na	haploid	fungi	124945702	123533734	45.000000	0	398	4440	The French-Italian Tuber Genome Consortium	Annotation submitted by The French-Italian Tuber Genome Consortium	2022-12-20	7420	7420	0	20348908
refseq_fungi	GCF_000988165.1	PRJNA445857	SAMN02213592	JPQZ00000000.1	reference genome	40302	40302	Vairimorpha ceranae	strain=PA08 1199	na	latest	Contig	Major	Full	2015-05-05	ASM98816v1	University of Ottawa	GCA_000988165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/165/GCF_000988165.1_ASM98816v1/	na	na	na	haploid	fungi	5690748	5690748	25.500000	0	536	536	University of Ottawa	Annotation submitted by University of Ottawa	2018-03-31	3265	3209	37	25914091
refseq_fungi	GCF_028827395.1	PRJNA973687	SAMN30185341	JAQJAE000000000.1	reference genome	40994	40994	Penicillium hordei	strain=IBT 12815	na	latest	Contig	Major	Full	2023-02-23	ASM2882739v1	Aalborg University	GCA_028827395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/827/395/GCF_028827395.1_ASM2882739v1/	na	na	na	haploid	fungi	33792161	33792161	47.500000	0	6	6	Aalborg University	GCF_028827395.1-RS_2026_02	2026-02-11	12337	12337	0	36726175
refseq_fungi	GCF_002237265.1	PRJNA495493	SAMN07177963	NKHU00000000.2	reference genome	41047	41047	Aspergillus thermomutatus	strain=HMR AF 39	na	latest	Contig	Major	Full	2018-09-12	ASM223726v2	University of Montreal	GCA_002237265.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/237/265/GCF_002237265.1_ASM223726v2/	na	na	na	haploid	fungi	30945974	30945974	50.000000	0	647	647	University of Montreal	Annotation submitted by University of Montreal	2025-09-16	9701	9701	0	na
refseq_fungi	GCF_002847045.1	PRJNA453588	SAMN05446799	PKFS00000000.1	reference genome	41067	41067	Aspergillus candidus	strain=CBS 102.13	na	latest	Scaffold	Major	Full	2017-12-21	Aspcand1	DOE Joint Genome Institute	GCA_002847045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/045/GCF_002847045.1_Aspcand1/	na	na	na	haploid	fungi	27317772	27309638	52.000000	0	268	316	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2025-09-16	9803	9639	163	na
refseq_fungi	GCF_047715735.1	PRJNA1256995	SAMN05442938	JBDQZR000000000.1	reference genome	41759	41759	Aspergillus multicolor	strain=CBS 133.54	na	latest	Scaffold	Major	Full	2025-02-11	Aspmul1_1	DOE Joint Genome Institute	GCA_047715735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/715/735/GCF_047715735.1_Aspmul1_1/	na	assembly designated as neotype	na	haploid	fungi	35254497	35249567	50.500000	0	113	152	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2025-09-16	13020	12813	204	39897699
refseq_fungi	GCF_013402915.1	PRJNA670754	SAMN14605243	na	reference genome	42260	42260	Zygotorulaspora mrakii	strain=NRRL Y-6702	na	latest	Complete Genome	Major	Full	2020-07-12	ASM1340291v1	University College Dublin	GCA_013402915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/402/915/GCF_013402915.1_ASM1340291v1/	na	na	na	haploid	fungi	10412516	10412516	40.000000	8	8	8	University College Dublin	Annotation submitted by University College Dublin	2025-07-15	5246	5038	201	na
refseq_fungi	GCF_013396075.1	PRJNA670753	SAMN13683616	JAAOAV000000000.1	reference genome	42677	42677	Fusarium subglutinans	strain=NRRL 66333	na	latest	Contig	Major	Full	2020-07-10	ASM1339607v1	US Department of Agriculture, Agriculture Research Service	GCA_013396075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/396/075/GCF_013396075.1_ASM1339607v1/	na	na	na	haploid	fungi	44177197	44177197	48.000000	0	904	904	US Department of Agriculture, Agriculture Research Service	Annotation submitted by US Department of Agriculture, Agriculture Research Service	2023-12-29	14039	14039	0	33059601
refseq_fungi	GCF_051103115.1	PRJNA1312013	SAMN39632599	na	reference genome	43265	43265	Cordyceps javanica	strain=Apopka 97	na	latest	Complete Genome	Major	Full	2025-06-26	ASM5110311v1	Swansea University	GCA_051103115.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/103/115/GCF_051103115.1_ASM5110311v1/	na	na	na	haploid	fungi	35105364	35105364	53.000000	7	7	7	Swansea University	GCF_051103115.1-RS_2026_05	2026-05-14	10469	10353	116	na
refseq_fungi	GCF_024521635.1	PRJNA895876	SAMN06266975	JAJJXF000000000.1	reference genome	43433	43433	Tricharina praecox	strain=CBS 144465	na	latest	Contig	Major	Full	2022-08-04	Tripra1	DOE Joint Genome Institute	GCA_024521635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/521/635/GCF_024521635.1_Tripra1/	na	na	na	haploid	fungi	38357564	38357564	54.500000	0	104	104	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022-11-01	10719	10412	304	35898177
refseq_fungi	GCF_037102585.1	PRJNA1107242	SAMD00197834	BTFZ00000000.1	reference genome	43959	43959	Saccharomycopsis crataegensis	strain=SC-9	na	latest	Scaffold	Major	Full	2023-12-26	ASM3710258v1	Uemura Lab, Graduate School of Biostudies, Kyoto University	GCA_037102585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/102/585/GCF_037102585.1_ASM3710258v1/	na	na	na	haploid	fungi	17100033	17099881	37.500000	0	20	21	Uemura Lab, Graduate School of Biostudies, Kyoto University	Annotation submitted by Uemura Lab, Graduate School of Biostudies, Kyoto University	2025-07-15	6419	6419	0	38150375
refseq_fungi	GCF_038497935.1	PRJNA1141535	SAMN39621396	JBBIWX000000000.1	reference genome	44089	44089	Neoaidaea tothii	strain=CBS 759.85	na	latest	Scaffold	Major	Full	2024-04-24	Diptot1	DOE Joint Genome Institute	GCA_038497935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/935/GCF_038497935.1_Diptot1/	na	assembly from type material	na	haploid	fungi	13125970	13124235	65.500000	0	83	127	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2024-07-31	5897	5620	276	38638323
refseq_fungi	GCF_012971845.1	PRJNA645153	SAMN07172427	QCYV00000000.1	reference genome	45133	45133	Lasiodiplodia theobromae	strain=AM2As	na	latest	Contig	Major	Full	2020-05-04	ASM1297184v1	Beltsville Agricultural Research Center	GCA_012971845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/971/845/GCF_012971845.1_ASM1297184v1/	na	na	na	haploid	fungi	43694574	43694574	54.500000	0	296	296	Beltsville Agricultural Research Center	Annotation submitted by Beltsville Agricultural Research Center	2020-08-04	13054	13054	0	31580730
refseq_fungi	GCF_003171515.1	PRJNA1128263	SAMN07420926	NQIK00000000.2	reference genome	45151	45151	Pyrenophora tritici-repentis	strain=M4	na	latest	Chromosome	Major	Full	2021-10-07	CUR_PTRM4_2.2	Curtin University	GCA_003171515.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2/	na	na	na	haploid	fungi	40738834	40738194	51.000000	10	40	50	Curtin University	Annotation submitted by Curtin University	2024-06-26	15455	15455	0	29685100
refseq_fungi	GCF_001548555.1	PRJNA313947	SAMN04445727	na	reference genome	45286	45286	Eremothecium sinecaudum	strain=ATCC 58844	na	latest	Complete Genome	Major	Full	2016-02-04	ASM154855v1	Duke University	GCA_001548555.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/555/GCF_001548555.1_ASM154855v1/	na	assembly from type material	na	haploid	fungi	8922523	8922523	40.000000	7	7	7	Duke University	Annotation submitted by Duke University	2025-07-15	4970	4528	442	na
refseq_fungi	GCF_024043175.1	PRJNA858129	SAMN18144506	JAFVMC000000000.1	reference genome	45303	45303	Alternaria infectoria	strain=BMP 0036	na	latest	Scaffold	Major	Full	2022-06-29	ASM2404317v1	Cornell University	GCA_024043175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/043/175/GCF_024043175.1_ASM2404317v1/	na	assembly from type material	na	haploid	fungi	36515125	36513645	50.000000	0	236	252	Cornell University	Annotation submitted by Cornell University	2022-11-01	11092	10982	110	na
refseq_fungi	GCF_002926055.2	PRJNA479898	SAMN08161437	PKFO00000000.1	reference genome	45357	45357	Candidozyma haemuli	strain=B11899	na	latest	Contig	Minor	Full	2018-02-13	CanHae_1.0	Centers for Disease Control and Prevention	GCA_002926055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/926/055/GCF_002926055.2_CanHae_1.0/	na	na	na	haploid	fungi	13274804	13274804	45.500000	0	11	11	Centers for Disease Control and Prevention	Annotation submitted by Centers for Disease Control and Prevention	2018-07-06	5409	5249	157	30559369
refseq_fungi	GCF_019049425.1	PRJNA756327	SAMN19714210	JAHMUF000000000.1	reference genome	45513	45513	Lizanozyma spartinae	strain=ARV_011	na	latest	Contig	Major	Full	2021-06-28	ASM1904942v1	University of Minnesota - Twin Cities	GCA_019049425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/049/425/GCF_019049425.1_ASM1904942v1/	na	na	na	haploid	fungi	12132557	12132557	38.500000	0	103	103	University of Minnesota - Twin Cities	GCF_019049425.1-RS_2026_03	2026-03-04	5268	5045	223	na
refseq_fungi	GCF_002251995.1	PRJNA453587	SAMN06765614	NDIQ00000000.1	reference genome	45607	45607	Wickerhamiella sorbophila	strain=DS02	na	latest	Contig	Major	Full	2017-08-15	ASM225199v2	KRIBB	GCA_002251995.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/995/GCF_002251995.1_ASM225199v2/	na	na	na	haploid	fungi	8129113	8129113	48.500000	0	21	21	KRIBB	Annotation submitted by KRIBB	2018-05-01	4740	4740	0	na
refseq_fungi	GCF_038497815.1	PRJNA1141523	SAMN39621293	JBBIWZ000000000.1	reference genome	45792	45792	[Lipomyces] oligophaga	strain=CBS 7107	na	latest	Scaffold	Major	Full	2024-04-24	Lipoli1	DOE Joint Genome Institute	GCA_038497815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/815/GCF_038497815.1_Lipoli1/	na	assembly from type material	na	haploid	fungi	13579278	13579087	44.000000	0	28	30	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2024-07-31	5861	5780	81	38638323
refseq_fungi	GCF_042100115.1	PRJNA1175696	SAMN37790622	JBHGVX000000000.1	reference genome	48095	48095	Alternaria dauci	strain=A2016	na	latest	Complete Genome	Major	Full	2024-09-24	ASM4210011v1	Peking University	GCA_042100115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/100/115/GCF_042100115.1_ASM4210011v1/	na	na	na	haploid	fungi	34906709	34906709	50.500000	10	10	10	Peking University	Annotation submitted by Peking University	2024-10-23	10026	10026	0	na
refseq_fungi	GCF_014133895.1	PRJNA670758	SAMN14605265	na	reference genome	48254	48254	Torulaspora globosa	strain=CBS764	na	latest	Complete Genome	Major	Full	2020-08-10	ASM1413389v1	University College Dublin	GCA_014133895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/133/895/GCF_014133895.1_ASM1413389v1/	na	assembly from type material	na	haploid	fungi	9281121	9281121	46.000000	8	8	8	University College Dublin	Annotation submitted by University College Dublin	2025-07-15	5129	4930	198	na
refseq_fungi	GCF_016758785.1	PRJNA727291	SAMN10362845	JABBWO000000000.1	reference genome	48563	48563	Suillus bovinus	strain=UH-Sbo-P2	na	latest	Contig	Major	Full	2021-01-27	Suibov1	DOE Joint Genome Institute	GCA_016758785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/785/GCF_016758785.1_Suibov1/	na	na	na	haploid	fungi	47496138	47496138	47.000000	0	622	622	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021-09-16	13655	13537	117	33355923
refseq_fungi	GCF_016628075.1	PRJNA727282	SAMN10362844	JABBWC000000000.1	reference genome	48578	48578	Suillus paluster	strain=FC165	na	latest	Contig	Major	Full	2021-01-13	Suipal1	DOE Joint Genome Institute	GCA_016628075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/628/075/GCF_016628075.1_Suipal1/	na	na	na	haploid	fungi	61993750	61993750	48.000000	0	996	996	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021-09-15	16708	16585	121	33355923
refseq_fungi	GCF_016647625.1	PRJNA727283	SAMN09070715	JABBWH000000000.1	reference genome	48586	48586	Suillus subalutaceus	strain=FC151	na	latest	Contig	Major	Full	2021-01-15	Suisu1	DOE Joint Genome Institute	GCA_016647625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/625/GCF_016647625.1_Suisu1/	na	na	na	haploid	fungi	64971567	64971567	47.500000	0	998	998	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021-09-15	17233	17080	135	33355923
refseq_fungi	GCF_016647635.1	PRJNA727286	SAMN05920861	JABBWG000000000.1	reference genome	48587	48587	Suillus subaureus	strain=MN1	na	latest	Contig	Major	Full	2021-01-15	Suisub1	DOE Joint Genome Institute	GCA_016647635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/635/GCF_016647635.1_Suisub1/	na	na	na	haploid	fungi	57660940	57660940	47.000000	0	668	668	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021-09-15	15900	15739	150	33355923
refseq_fungi	GCF_020744475.1	PRJNA801210	SAMN05878234	JAGMUX000000000.1	reference genome	48865	48865	Fusarium redolens	strain=MPI-CAGE-AT-0023	na	latest	Contig	Major	Full	2021-11-05	Fusre1	DOE Joint Genome Institute	GCA_020744475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/744/475/GCF_020744475.1_Fusre1/	na	na	na	haploid	fungi	52563400	52563400	47.000000	0	74	74	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022-01-28	17353	17049	300	na
refseq_fungi	GCF_030347475.1	PRJNA999190	SAMN31590401	JASTTC000000000.1	reference genome	51156	51156	Cadophora gregata	na	MNR1	latest	Contig	Major	Full	2023-06-22	UMN_CgA_1	University of Minnesota	GCA_030347475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/347/475/GCF_030347475.1_UMN_CgA_1/	na	na	na	haploid	fungi	47765811	47765811	46.000000	0	95	95	University of Minnesota	Annotation submitted by University of Minnesota	2023-07-27	15026	14721	305	na
refseq_fungi	GCF_029532465.1	PRJNA973627	SAMN32935022	JARPMG000000000.1	reference genome	54092	54092	Lipomyces tetrasporus	strain=NRRL Y-64009	na	latest	Contig	Major	Full	2023-03-31	Liptet1	DOE Joint Genome Institute	GCA_029532465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/532/465/GCF_029532465.1_Liptet1/	na	na	na	haploid	fungi	20779202	20779202	48.000000	0	18	18	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023-05-19	8094	8004	90	na
