marker	taxon_a	taxon_b	tree_taxa	tree_alignment_columns	observed_a	observed_b	geometry_matched_residues	fraction_of_tree_columns	same_model_coordinates	aa_path_distance	3di_af_path_distance	3di_af_empirical_path_distance	3di_llm_path_distance	aa_path_block30_p2_5	aa_path_block30_median	aa_path_block30_p97_5	3di_path_block30_p2_5	3di_path_block30_median	3di_path_block30_p97_5	estimable_block30_draws	ca_superposition_rmsd_angstrom	local_distance_pairs	local_distance_mean_absolute_change_angstrom	local_distance_rms_change_angstrom	uncorrected_aa_difference	uncorrected_3di_difference	pae10_local_pairs	pae10_local_retained_fraction	pae10_local_mean_absolute_change_angstrom
4843824at2759	F1005962	F5059	8	187	174	174	173	0.9251336898395722	False	1.6511740633999996	0.27251103919999997	0.27319874520000004	0.2618683828	1.2682415486174998	1.6879386950499997	2.1438899124300006	0.1701121260425	0.26931457844999995	0.3670126009025	200	0.7870393916530967	3281	0.23673886361410595	0.3645492582424421	0.5606936416184971	0.19653179190751446	3281	1.0	0.23673886361410595
4843824at2759	F1005962	F5062	8	187	174	174	173	0.9251336898395722	False	1.6511740633999998	0.27251103919999997	0.27319874520000004	0.26186838279999997	1.2682415486175	1.6879386950499997	2.1438899124300006	0.1701121260425	0.26931457844999995	0.3670126009025	200	0.7870393916530967	3281	0.23673886361410595	0.3645492582424421	0.5606936416184971	0.19653179190751446	3281	1.0	0.23673886361410595
4843824at2759	F1005962	F599730	8	187	174	167	167	0.893048128342246	False	0.6244465187	0.14589141220000001	0.1407084661	0.13990447550000001	0.4458274522125	0.62689944395	0.8392137500500001	0.057843814645	0.1372654753	0.2362819166850001	200	0.3344442077739192	3127	0.1299039794285914	0.18008971136705074	0.3712574850299401	0.10778443113772455	3127	1.0	0.1299039794285914
4843824at2759	F1209916	F1209934	8	187	174	174	174	0.93048128342246	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	4.089094398229703e-15	3256	0.0	0.0	0.0	0.0	3256	1.0	0.0
4843824at2759	F1209916	F230603	8	187	174	180	169	0.9037433155080213	False	1.5474692	0.21978123600000002	0.21931624700000002	0.21052331330000001	1.3263080710550001	1.5423012099	1.8317717306024999	0.13019038542500003	0.21555704935	0.28382344922749997	200	0.7986724222009413	3212	0.23504000002577485	0.3302623775982175	0.5680473372781065	0.1834319526627219	3212	1.0	0.23504000002577485
4843824at2759	F1209916	F4918	8	187	174	173	171	0.9144385026737968	False	1.7979997613999998	0.2338590156	0.23862852760000003	0.22424987559999998	1.4118788130375002	1.8273227375999999	2.4213768742475	0.15468345152000001	0.2344835234	0.34768929554500005	200	0.6375572718681648	3247	0.22219136786294805	0.31048510589121986	0.6198830409356725	0.17543859649122806	3247	1.0	0.22219136786294805
4843824at2759	F1209916	F5059	8	187	174	174	173	0.9251336898395722	False	0.6779603823	0.1273862908	0.1258543785	0.1217872442	0.3648738796725	0.67825233465	1.07135104878	0.0547496817825	0.11898262055	0.20656853704	200	0.48773938255097943	3276	0.15633994007432145	0.23560287720183382	0.3815028901734104	0.11560693641618497	3276	1.0	0.15633994007432145
4843824at2759	F1209916	F5062	8	187	174	174	173	0.9251336898395722	False	0.6779603823	0.1273862908	0.1258543785	0.1217872442	0.3648738796725	0.67825233465	1.07135104878	0.0547496817825	0.11898262055	0.20656853704000003	200	0.48773938255097943	3276	0.15633994007432145	0.23560287720183382	0.3815028901734104	0.11560693641618497	3276	1.0	0.15633994007432145
4843824at2759	F1209916	F599730	8	187	174	167	167	0.893048128342246	False	1.7005154188	0.22227079019999998	0.22175219380000002	0.2114625407	1.3747334631850001	1.7115633977	2.2204898080325	0.120323176925	0.2200633313	0.31873498812500006	200	0.5465942812218101	3149	0.20562270191871468	0.2789430638492814	0.5988023952095808	0.16766467065868262	3149	1.0	0.20562270191871468
4843824at2759	F1209934	F230603	8	187	174	180	169	0.9037433155080213	False	1.5474691999999999	0.219781236	0.21931624700000002	0.21052331330000001	1.3263080710550001	1.5423012099	1.8317717306025	0.13019038542500003	0.21555704935000003	0.28382344922749997	200	0.7986724222009413	3212	0.23504000002577485	0.3302623775982175	0.5680473372781065	0.1834319526627219	3212	1.0	0.23504000002577485
4843824at2759	F1209934	F4918	8	187	174	173	171	0.9144385026737968	False	1.7979997613999998	0.2338590156	0.23862852760000003	0.22424987559999998	1.4118788130375	1.8273227375999999	2.4213768742475006	0.15468345152000001	0.2344835234	0.347689295545	200	0.6375572718681648	3247	0.22219136786294805	0.31048510589121986	0.6198830409356725	0.17543859649122806	3247	1.0	0.22219136786294805
4843824at2759	F1209934	F5059	8	187	174	174	173	0.9251336898395722	False	0.6779603823	0.1273862908	0.1258543785	0.1217872442	0.3648738796725	0.67825233465	1.07135104878	0.0547496817825	0.11898262055	0.20656853704	200	0.48773938255097943	3276	0.15633994007432145	0.23560287720183382	0.3815028901734104	0.11560693641618497	3276	1.0	0.15633994007432145
4843824at2759	F1209934	F5062	8	187	174	174	173	0.9251336898395722	False	0.6779603823	0.1273862908	0.1258543785	0.1217872442	0.3648738796725	0.67825233465	1.07135104878	0.0547496817825	0.11898262055	0.20656853704000003	200	0.48773938255097943	3276	0.15633994007432145	0.23560287720183382	0.3815028901734104	0.11560693641618497	3276	1.0	0.15633994007432145
4843824at2759	F1209934	F599730	8	187	174	167	167	0.893048128342246	False	1.7005154188	0.2222707902	0.22175219380000002	0.2114625407	1.3747334631850001	1.7115633977	2.2204898080325	0.120323176925	0.2200633313	0.318734988125	200	0.5465942812218101	3149	0.20562270191871468	0.2789430638492814	0.5988023952095808	0.16766467065868262	3149	1.0	0.20562270191871468
4843824at2759	F230603	F4918	8	187	180	173	170	0.9090909090909091	False	0.7546512448	0.1899973178	0.18868562060000002	0.1825900325	0.5656267605925	0.7641764717999999	0.9784596742124999	0.11923028254	0.19489818305	0.27066896634	200	0.48364438815810507	3197	0.1641896689701184	0.25265403306201656	0.4235294117647059	0.1411764705882353	3196	0.999687206756334	0.1640701514752937
4843824at2759	F230603	F5059	8	187	180	174	169	0.9037433155080213	False	1.4214632925	0.239355575	0.2393740289	0.2299048225	1.1698332557675	1.4228948699	1.6958779398650001	0.14539549093999998	0.23231069915	0.3517465637825	200	0.7001241271987005	3208	0.2118016527228274	0.30863130466255817	0.5621301775147929	0.1893491124260355	3208	1.0	0.2118016527228274
4843824at2759	F230603	F5062	8	187	180	174	169	0.9037433155080213	False	1.4214632925000001	0.23935557500000001	0.2393740289	0.2299048225	1.1698332557674997	1.4228948699	1.6958779398650001	0.14539549093999998	0.23231069914999997	0.3517465637825	200	0.7001241271987005	3208	0.2118016527228274	0.30863130466255817	0.5621301775147929	0.1893491124260355	3208	1.0	0.2118016527228274
4843824at2759	F230603	F599730	8	187	180	167	165	0.8823529411764706	False	0.6571669022	0.1784090924	0.17180928680000002	0.1698026976	0.43651587691500005	0.66218196955	0.8924968277875001	0.08613899631500001	0.17121311705	0.25631145071	200	0.5499756300749189	3095	0.14167546186056307	0.2358826561266077	0.40606060606060607	0.13333333333333333	3095	1.0	0.14167546186056307
4843824at2759	F4918	F5059	8	187	173	174	171	0.9144385026737968	False	1.6719938538999997	0.2534333546	0.25868630950000004	0.24363138480000002	1.2994038962074996	1.70787569695	2.2195111363575006	0.18785528304	0.25529138100000004	0.359405652665	200	0.6368993603046259	3248	0.2127665314296737	0.3145513522663859	0.5730994152046783	0.18128654970760233	3248	1.0	0.2127665314296737
4843824at2759	F4918	F5062	8	187	173	174	171	0.9144385026737968	False	1.6719938538999999	0.25343335459999994	0.2586863095	0.24363138480000002	1.2994038962074996	1.70787569695	2.219511136357501	0.18785528304	0.25529138099999993	0.359405652665	200	0.6368993603046259	3248	0.2127665314296737	0.3145513522663859	0.5730994152046783	0.18128654970760233	3248	1.0	0.2127665314296737
4843824at2759	F4918	F599730	8	187	173	167	166	0.8877005347593583	False	0.6452663091999999	0.12681372759999998	0.1261960304	0.12166747750000001	0.442056777025	0.6536485673000001	0.9784885707725002	0.06330631117	0.12848197975	0.19562974059250005	200	0.349471824652087	3112	0.1332958956209456	0.18511644981974418	0.3614457831325301	0.0963855421686747	3112	1.0	0.1332958956209456
4843824at2759	F5059	F5062	8	187	174	174	174	0.93048128342246	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	6.283057947840184e-15	3246	0.0	0.0	0.0	0.0	3246	1.0	0.0
4843824at2759	F5059	F599730	8	187	174	167	167	0.893048128342246	False	1.5745095112999998	0.24184512919999998	0.2418099757	0.23084404990000001	1.2641957188125	1.59228806295	1.9828304816550002	0.1355763868075	0.2359922131	0.360232995415	200	0.600642093569551	3157	0.21100400306687758	0.30781954288309105	0.5808383233532934	0.18562874251497005	3157	1.0	0.21100400306687758
4843824at2759	F5062	F599730	8	187	174	167	167	0.893048128342246	False	1.5745095113	0.2418451292	0.2418099757	0.23084404990000001	1.2641957188125	1.5922880629499998	1.9828304816550002	0.1355763868075	0.23599221310000001	0.360232995415	200	0.600642093569551	3157	0.21100400306687758	0.30781954288309105	0.5808383233532934	0.18562874251497005	3157	1.0	0.21100400306687758
4867008at2759	F1042133	F117187	4	177	174	174	174	0.9830508474576272	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	4.044567840236274e-15	3872	0.0	0.0	0.0	0.0	3872	1.0	0.0
4867008at2759	F1042133	F4918	4	177	174	175	172	0.9717514124293786	False	1.2476772857	0.5916271834	0.6425981143999999	0.5131584321	0.8911074576375	1.2943930834000001	1.8797141867800005	0.4199658817825	0.6054417492	0.8848242628875	200	1.2899605746716036	3938	0.5529723441368047	0.8747213792778179	0.5	0.4011627906976744	3938	1.0	0.5529723441368047
4867008at2759	F1042133	F5454	4	177	174	174	174	0.9830508474576272	False	0.8092101466	0.3515054156	0.3790201378	0.3134033849	0.5357243693224999	0.8513539204499999	1.1198534121175001	0.203893187615	0.360882945	0.512474035005	200	0.7689596064880588	3962	0.31382805915484124	0.5416332024119757	0.40804597701149425	0.28735632183908044	3962	1.0	0.31382805915484124
4867008at2759	F117187	F4918	4	177	174	175	172	0.9717514124293786	False	1.2476772857	0.5916271834	0.6425981143999999	0.5131584321	0.8911074576375	1.2943930834000001	1.8797141867800005	0.4199658817825	0.6054417492	0.8848242628875	200	1.2899605746716036	3938	0.5529723441368047	0.8747213792778179	0.5	0.4011627906976744	3938	1.0	0.5529723441368047
4867008at2759	F117187	F5454	4	177	174	174	174	0.9830508474576272	False	0.8092101466	0.3515054156	0.3790201378	0.3134033849	0.5357243693224999	0.8513539204499999	1.1198534121175001	0.203893187615	0.360882945	0.512474035005	200	0.7689596064880588	3962	0.31382805915484124	0.5416332024119757	0.40804597701149425	0.28735632183908044	3962	1.0	0.31382805915484124
4867008at2759	F4918	F5454	4	177	175	174	172	0.9717514124293786	False	1.1356051675	0.4767435268	0.5154859599999999	0.4195443976	0.7810491678	1.18068321475	1.612127405345	0.3563471542975	0.48140581429999996	0.6353740450350001	200	1.2018349903620702	3884	0.47232375589005077	0.7561118642148755	0.5232558139534884	0.3488372093023256	3884	1.0	0.47232375589005077
4900375at2759	F2656787	F470096	4	169	117	166	116	0.6863905325443787	False	1.0350701274	0.2847437233	0.3027994126	0.25715875860000004	0.7320750323	1.0812305852500002	1.624419617575	0.17733800087	0.293269797	0.4604734008900001	200	1.2753301526249803	1728	0.46294247775587444	1.0223181956640586	0.4827586206896552	0.1810344827586207	1727	0.9994212962962963	0.46221189623132797
4900375at2759	F2656787	F4918	4	169	117	148	108	0.6390532544378699	False	2.0274615518	0.2355157544	0.24965975789999997	0.21549355850000002	1.328264401775	2.08057132085	3.1461311004575006	0.15027776054250003	0.23704696600000003	0.43676511676000007	200	1.8874168651523549	1554	0.6236260496389482	1.4690913286100742	0.6111111111111112	0.17592592592592593	1553	0.9993564993564994	0.6228488121032405
4900375at2759	F2656787	F5059	4	169	117	157	107	0.6331360946745562	False	1.1881108983	0.2681556635	0.30851286339999995	0.24152467330000002	0.8724885034900001	1.23354236275	1.711366295545	0.17490486364250002	0.2677476755	0.4541853411125	200	1.6694727968115461	1487	0.4269596430595536	1.0851461235522677	0.5420560747663551	0.19626168224299065	1486	0.9993275050437121	0.4260503051166078
4900375at2759	F470096	F4918	4	169	166	148	147	0.8698224852071006	False	1.5304524648	0.2222607637	0.2455891829	0.20278139150000002	1.1986565159375	1.5445495529	1.92538310514	0.1322436467325	0.22811258645	0.3778570149175	200	1.911684105967569	2289	0.4978938514263486	1.7208323388229798	0.6598639455782312	0.1836734693877551	2286	0.9986893840104849	0.47870552787021964
4900375at2759	F470096	F5059	4	169	166	157	154	0.9112426035502958	False	1.1472377755	0.3079853172	0.3528467718	0.2793772875	0.92446436977	1.1676586603	1.4413165362225	0.1812906791725	0.3127083573	0.4797325163775001	200	1.4755264401256936	2456	0.417982251858282	0.8849958030771305	0.525974025974026	0.23376623376623376	2452	0.998371335504886	0.4171253356391159
4900375at2759	F4918	F5059	4	169	148	157	138	0.8165680473372781	False	2.1396291999	0.25875734829999997	0.2997071171	0.2377120874	1.7633549343175	2.1810964421000003	2.71619799319	0.1653945704625	0.25589588409999997	0.46330295831000007	200	2.1058989470386766	2078	0.523515465258796	1.6359783156271757	0.717391304347826	0.16666666666666666	2075	0.9985563041385948	0.5018139957453681
4911644at2759	F101028	F1093897	6	691	631	634	622	0.9001447178002895	False	0.1893466053	0.0865248593	0.10175326809999999	0.07857241870000001	0.1284318835775	0.18872302135000002	0.24786140201500004	0.06038001733500001	0.0836326245	0.11065699805500001	200	0.32653404229716537	15619	0.10403080076336707	0.14606257968695982	0.14308681672025725	0.0819935691318328	15618	0.9999359754145591	0.10402423083675223
4911644at2759	F101028	F2813651	6	691	631	657	620	0.8972503617945007	False	0.6912302436	0.1564185562	0.19654640950000002	0.1382593228	0.5234314521225	0.7093264192	0.9057660041800001	0.12153512388250001	0.1570585593	0.19825196854750002	200	1.307697045775092	15768	0.22644448391142222	0.4946879225843547	0.36451612903225805	0.13548387096774195	15767	0.9999365804160325	0.22644149811116546
4911644at2759	F101028	F393283	6	691	631	621	609	0.8813314037626628	False	0.1791590257	0.10223134710000001	0.1255278779	0.0912654445	0.11482203075249998	0.17700530935	0.2746142623575001	0.0746267146325	0.10102218295	0.13981599790750002	200	0.6698329349886337	15119	0.12434903089089896	0.2848739939374363	0.13793103448275862	0.09852216748768473	15116	0.9998015741781864	0.12424228760544553
4911644at2759	F101028	F470096	6	691	631	629	608	0.8798842257597684	False	0.368011474	0.1286442079	0.15434702690000002	0.1148439599	0.27363994445	0.36489765415	0.530516634075	0.0916651332675	0.1247923276	0.17731668589750002	200	0.9881323790275653	15160	0.16357779904757785	0.4523442920151641	0.23519736842105263	0.10032894736842106	15156	0.9997361477572559	0.16240908072316967
4911644at2759	F101028	F4918	6	691	631	662	608	0.8798842257597684	False	0.977078942	0.2365684131	0.300740075	0.20696776919999998	0.7592895185549999	0.98097156545	1.28853845225	0.1816133084425	0.2346585431	0.3073644045525	200	1.608821098213151	15460	0.3586243864488179	0.855296341933849	0.45230263157894735	0.16940789473684212	15457	0.9998059508408796	0.35797331771876406
4911644at2759	F1093897	F2813651	6	691	634	657	628	0.9088277858176556	False	0.6881809145	0.1429295345	0.1818355978	0.1262384849	0.5396488826075	0.6965723811000001	0.8601480993425001	0.11167778984	0.14456570154999998	0.18731650954999998	200	1.216160689373976	16140	0.2261159863813321	0.48590048615749	0.37420382165605093	0.12898089171974522	16140	1.0	0.2261159863813321
4911644at2759	F1093897	F393283	6	691	634	621	611	0.8842257597684515	False	0.2309662402	0.107163961	0.1330745868	0.09589174519999999	0.16959781807500002	0.2286754808	0.31949824101	0.075591853135	0.1081250104	0.1442169669975	200	0.6692253216662928	15259	0.11639669152550491	0.2865273591403563	0.1685761047463175	0.09165302782324058	15257	0.9998689298119143	0.11633844194940335
4911644at2759	F1093897	F470096	6	691	634	629	612	0.8856729377713459	False	0.3649621449	0.1151551862	0.1396362152	0.10282312199999999	0.2752560917	0.36518163285	0.4907314908625	0.08682004211	0.1144159813	0.15007966712999998	200	0.9641413190003397	15398	0.16514273268943172	0.4552974159818452	0.25326797385620914	0.1111111111111111	15395	0.9998051695025328	0.16397681137716597
4911644at2759	F1093897	F4918	6	691	634	662	612	0.8856729377713459	False	0.9740296129	0.2230793914	0.2860292633	0.19494693130000001	0.78618484123	0.9771272797499999	1.2739952583500003	0.16612078270000002	0.22251803635	0.2952249003225	200	1.7271417306963284	15720	0.360918232077044	0.8799082643551265	0.4591503267973856	0.16993464052287582	15718	0.9998727735368956	0.36025982163551745
4911644at2759	F2813651	F393283	6	691	657	621	612	0.8856729377713459	False	0.7328498785	0.1770576579	0.2278677282	0.15557864929999998	0.55411588946	0.7475487404500001	0.9630883952075	0.13494676544	0.1780638114	0.226004275655	200	1.361863524972011	15454	0.2373063593799962	0.5542061765110456	0.3709150326797386	0.14052287581699346	15452	0.9998705836676589	0.23725853447580572
4911644at2759	F2813651	F470096	6	691	657	629	621	0.8986975397973951	False	0.6224661726	0.1482957281	0.18887620379999998	0.12989827669999998	0.49281346033249995	0.62994996195	0.7918225863600001	0.1161384170725	0.15031129235	0.19385431357250005	200	1.4151370218211377	15753	0.1879227485352476	0.40616011208403824	0.3607085346215781	0.1320450885668277	15751	0.9998730400558624	0.18733830530622664
4911644at2759	F2813651	F4918	6	691	657	662	630	0.9117221418234442	False	0.941972413	0.1925342635	0.2593508323	0.167424412	0.777026614735	0.94665618665	1.1929844021525	0.14691228801	0.1913970631	0.2547862429425001	200	1.8119506603249989	16293	0.3495259370826843	0.8037556523104187	0.4714285714285714	0.1634920634920635	16293	1.0	0.3495259370826843
4911644at2759	F393283	F470096	6	691	621	629	600	0.8683068017366136	False	0.4096311089	0.1492833096	0.1856683456	0.1321632864	0.3041340839625	0.40970037340000004	0.5725130556225	0.10923091142249998	0.14915434995	0.19855171185499998	200	0.9550190760055738	14938	0.19173591106545076	0.5425564753423122	0.25833333333333336	0.10666666666666667	14933	0.9996652831704378	0.19042399475451333
4911644at2759	F393283	F4918	6	691	621	662	598	0.8654124457308249	False	1.0186985768999999	0.25720751480000004	0.3320613937	0.2242870957	0.78990804865	1.02693474375	1.3772654013425	0.1912305886075	0.25325741095	0.3377083186825001	200	1.7337537925648319	15103	0.36229241804374895	0.8759969254451553	0.44481605351170567	0.17725752508361203	15100	0.9998013639674237	0.361636908801258
