marker	taxon_id	protein_id	status	translation_table	code_provenance	source_kind	annotation_flags	initial_phase_or_omitted_bases	terminal_partial_bases	terminal_stop_removed	noncanonical_codon_columns	representative_decision	gene_mapping_status
345792at2759	F3058885	KAL8824432.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F5570	XP_067501752.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F703497	KAF2673119.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F5022	XP_065953308.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F1042397	MCJ1484991.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F241526	KAG8203217.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F87287	KAI4127181.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F48563	XP_041308419.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F1904413	XP_041215451.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F264483	CED82232.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
345792at2759	F113071	KAF8584111.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F150792	KAF8516932.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F3038894	KAK4704666.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F378194	XP_047876974.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F109932	KAJ3352592.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F1604274	KAJ1550116.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F348617	KAI0222465.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F979761	KAF9580594.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F1440133	KAF9944027.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	1				longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F278681	KAG5458930.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	F2109901	NODE_344_length_10554_cov_0.516308.p5	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
345792at2759	F2020955	NODE_92_length_21543_cov_0.719036.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
345792at2759	OFS5426458	Awhi_evm1s13748	translation_verified_codon_alignment	1	external_table_1_genome_projection	published_genome_projected_codon_span	partial_boundaries	2	0	True	0	longest_per_gene_lexical_tiebreak	unique_gene
345792at2759	OFS1403592	CFRG2474T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F1095194	XP_038749154.1	excluded:translation_mismatch	1	ncbi_documented_default	ncbi_unmodified_cds		0				longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F241526	KAG8202252.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F264483	CDZ96651.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
352891at2759	F3038894	KAK4704350.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F1555241	RKP04228.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F1604274	KAJ1558587.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F144679	CAG8723433.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	1				longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	F1123529	KXS17109.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
352891at2759	OFS1403592	CFRG1210T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F177197	OIW31047.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F1341166	XP_033536105.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F65468	XP_073559779.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F390894	KAF2488835.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F51930	ODV92398.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F1048519	KAF2228977.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F1682393	XP_046016241.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F1938712	KAH8927262.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F48565	KAG2752061.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F264124	KDQ12375.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F202698	XP_007385143.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F264483	CED82528.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
4613677at2759	F5414	KAO0770387.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F3038894	KAK4700500.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F203908	XP_007414154.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F170000	KAI8450715.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F1314805	KAI0031697.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F109899	KIM28995.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F467971	KZT44190.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F144530	CAG8612541.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F144538	CAG8662303.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F1712513	RKP22704.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	F2109901	NODE_160_length_16633_cov_0.230132.p14	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
4613677at2759	F2020955	NODE_283_length_10814_cov_0.705460.p13	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
4613677at2759	O5786	XP_003287683.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4613677at2759	OFS1403592	CFRG7570T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F1810926	XP_073630970.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F48691	OLL22193.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F1145321	KAL9609235.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F264483	CED82372.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
4695236at2759	F3038894	KAK4700721.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F135208	TFY79564.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F2600215	KAG8842731.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F13290	CAD7067951.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F13291	CAD6976512.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F157183	CAD6935889.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F1604274	KAJ1547846.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F658196	RIA97593.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F1897645	KAF9019167.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4695236at2759	F2109901	NODE_294_length_11497_cov_0.618530.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
4695236at2759	F2020955	NODE_295_length_10520_cov_1.134344.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
4695236at2759	OFS1403592	CFRG5932T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
4747214at2759	F3058885	KAL8826490.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
4747214at2759	F1095194	XP_038738677.1	excluded:translation_mismatch	1	ncbi_documented_default	ncbi_unmodified_cds		0				longest_per_gene_lexical_tiebreak	unique_gene
4747214at2759	F703511	KAF2405196.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4747214at2759	F1938712	KAH8927878.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
4747214at2759	F264483	CED84186.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
