marker	block_length	split_taxa	fit	point_estimate	planned_draws	valid_draws	interval_status	percentile_2_5	median	percentile_97_5	fraction_le_1e_minus5	sampling_sd	paired_sampling_covariance
319730at2759	30	F470096	aa	0.0763941384	200	200	conditional_percentile_sensitivity	0.032230298215	0.07667102555	0.157685731905	0.0	0.0338207138519371	-2.0355707342880053e-05
319730at2759	30	F470096	3di	0.0197119912	200	200	conditional_percentile_sensitivity	2.1657e-06	0.01756739565	0.0414297339325	0.03	0.00994316584035847	-2.0355707342880053e-05
319730at2759	30	F4918	aa	0.4623622168	200	200	conditional_percentile_sensitivity	0.2664053786225	0.457687734	0.7299277537375002	0.0	0.12957487432666417	-0.0003526950245931247
319730at2759	30	F4918	3di	0.091685607	200	200	conditional_percentile_sensitivity	0.055132441835000004	0.09238791335	0.12981422614250002	0.0	0.01916648146725756	-0.0003526950245931247
319730at2759	30	F578093	aa	0.0904865314	200	200	conditional_percentile_sensitivity	0.055261796005	0.08919085895000001	0.12462347450750001	0.0	0.016855415473525374	6.474619533286042e-05
319730at2759	30	F578093	3di	0.0442008875	200	200	conditional_percentile_sensitivity	0.02559402606	0.044594186300000005	0.07065457957	0.0	0.01187325141028854	6.474619533286042e-05
340246at2759	1	F1052096	aa	0.1937525979	200	200	conditional_percentile_sensitivity	0.119679014845	0.1877070722	0.288019186375	0.0	0.04124588230277557	5.340358601457272e-05
340246at2759	1	F1052096	3di	0.0991826365	200	200	conditional_percentile_sensitivity	0.06752606380750001	0.09689596035	0.142644173965	0.0	0.020405174910130906	5.340358601457272e-05
340246at2759	1	F1052096,F470096	aa	0.5124685543	200	200	conditional_percentile_sensitivity	0.3874902102775	0.5104695825000001	0.6792637869900001	0.0	0.07876849161758954	0.0003640445696802946
340246at2759	1	F1052096,F470096	3di	0.133909713	200	200	conditional_percentile_sensitivity	0.090740529405	0.13580854025	0.1771527498125	0.0	0.024174864789877366	0.0003640445696802946
340246at2759	1	F114524	aa	0.1376481617	200	200	conditional_percentile_sensitivity	0.07363549523	0.1324716417	0.19855552810250002	0.0	0.03308608297401008	7.6279107185918e-05
340246at2759	1	F114524	3di	0.0661209551	200	200	conditional_percentile_sensitivity	0.0377161409975	0.06578237014999999	0.0949680559225	0.0	0.01488078524323621	7.6279107185918e-05
340246at2759	1	F470096	aa	0.186281083	200	200	conditional_percentile_sensitivity	0.1197397036925	0.1884650758	0.2698951987125	0.0	0.04075691807501874	6.387417581859183e-05
340246at2759	1	F470096	3di	0.0542225855	200	200	conditional_percentile_sensitivity	0.030933667685000003	0.05349977985	0.09162393784500002	0.0	0.015851258836449878	6.387417581859183e-05
340246at2759	1	F4918	aa	0.1803899573	200	200	conditional_percentile_sensitivity	0.11410877013	0.17906722949999998	0.2649465863575	0.0	0.03939616909842265	1.7924586248079405e-05
340246at2759	1	F4918	3di	0.0484719827	200	200	conditional_percentile_sensitivity	0.02366871565	0.04794571265	0.0781754294925	0.0	0.014932671137907113	1.7924586248079405e-05
340246at2759	10	F1052096	aa	0.1937525979	200	200	conditional_percentile_sensitivity	0.11297082195500001	0.19748596284999997	0.29907802478250006	0.0	0.04647411996329047	0.0002058259417661933
340246at2759	10	F1052096	3di	0.0991826365	200	200	conditional_percentile_sensitivity	0.0653247409175	0.0968852178	0.1435793834525	0.0	0.019949441634440356	0.0002058259417661933
340246at2759	10	F1052096,F470096	aa	0.5124685543	200	200	conditional_percentile_sensitivity	0.36969550376750004	0.52804162055	0.72974319435	0.0	0.10351502705147159	0.0014044259678884616
340246at2759	10	F1052096,F470096	3di	0.133909713	200	200	conditional_percentile_sensitivity	0.0824138824825	0.13784685075	0.2057769585225	0.0	0.032029691672297585	0.0014044259678884616
340246at2759	10	F114524	aa	0.1376481617	200	200	conditional_percentile_sensitivity	0.06944075872500001	0.13799011304999997	0.21963846491000003	0.0	0.03748348577659281	1.3088219527049761e-05
340246at2759	10	F114524	3di	0.0661209551	200	200	conditional_percentile_sensitivity	0.034573692510000004	0.0661132807	0.10449051096499999	0.0	0.017247215532484705	1.3088219527049761e-05
340246at2759	10	F470096	aa	0.186281083	200	200	conditional_percentile_sensitivity	0.1098433273675	0.1861973093	0.29467160180250007	0.0	0.0455496457834432	-5.7332438590936084e-05
340246at2759	10	F470096	3di	0.0542225855	200	200	conditional_percentile_sensitivity	0.0227754002575	0.0509435798	0.0884409003475	0.0	0.016938778157724994	-5.7332438590936084e-05
340246at2759	10	F4918	aa	0.1803899573	200	200	conditional_percentile_sensitivity	0.0965226474325	0.18386656755	0.2703449360475	0.0	0.042642995414964	-2.7116256367267878e-05
340246at2759	10	F4918	3di	0.0484719827	200	200	conditional_percentile_sensitivity	0.023802708494999998	0.0476112634	0.08070424245	0.0	0.01422744239582163	-2.7116256367267878e-05
340246at2759	30	F1052096	aa	0.1937525979	200	200	conditional_percentile_sensitivity	0.1306877117275	0.19664975645	0.3052050493	0.0	0.043466107785531276	0.00025338632865889104
340246at2759	30	F1052096	3di	0.0991826365	200	200	conditional_percentile_sensitivity	0.065217661415	0.10038878700000001	0.13460009992250002	0.0	0.018127369889631713	0.00025338632865889104
340246at2759	30	F1052096,F470096	aa	0.5124685543	200	200	conditional_percentile_sensitivity	0.31043821851500003	0.50406715125	0.7971941947375	0.0	0.12719475897737242	0.0026720955372211766
340246at2759	30	F1052096,F470096	3di	0.133909713	200	200	conditional_percentile_sensitivity	0.07002453698500001	0.1342377403	0.2156662832625	0.0	0.03735507655118823	0.0026720955372211766
340246at2759	30	F114524	aa	0.1376481617	200	200	conditional_percentile_sensitivity	0.0703372753725	0.1386432535	0.22220157833999998	0.0	0.04105261713963088	9.257241823583242e-05
340246at2759	30	F114524	3di	0.0661209551	200	200	conditional_percentile_sensitivity	0.034411888952500004	0.0658026201	0.10371092363250002	0.0	0.017913401882964152	9.257241823583242e-05
340246at2759	30	F470096	aa	0.186281083	200	200	conditional_percentile_sensitivity	0.113711452785	0.18812811075	0.2928139584575	0.0	0.04725142635147699	-7.470019423544575e-05
340246at2759	30	F470096	3di	0.0542225855	200	200	conditional_percentile_sensitivity	0.020575419452500004	0.05411443175	0.08659500239500001	0.0	0.01839867327621297	-7.470019423544575e-05
340246at2759	30	F4918	aa	0.1803899573	200	200	conditional_percentile_sensitivity	0.0981976506975	0.1800292907	0.2665120518775	0.0	0.04234481836911114	-0.00015070346790627218
340246at2759	30	F4918	3di	0.0484719827	200	200	conditional_percentile_sensitivity	0.026789355057500002	0.04878689075	0.0743811159375	0.0	0.012722626746597653	-0.00015070346790627218
4747214at2759	1	F1328300	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	1	F1328300	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	1	F1328300,F195108	aa	0.032980185	200	200	conditional_percentile_sensitivity	2.0064e-06	0.0281887719	0.09485338817000001	0.315	0.02887736365836211	-5.770802651278438e-05
4747214at2759	1	F1328300,F195108	3di	0.0190424083	200	200	conditional_percentile_sensitivity	2.0064e-06	0.0192092726	0.05207950239500001	0.085	0.014246893209005736	-5.770802651278438e-05
4747214at2759	1	F195108	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	1	F195108	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	1	F398673	aa	0.1146054598	200	200	conditional_percentile_sensitivity	0.050480959605	0.11666131045	0.234291411935	0.0	0.04786688550907084	0.0001767398706659763
4747214at2759	1	F398673	3di	0.0538883828	200	200	conditional_percentile_sensitivity	0.009031396680000001	0.05241768485	0.11394640559750002	0.005	0.027711520010628293	0.0001767398706659763
4747214at2759	1	F4918	aa	0.6948947697	200	200	conditional_percentile_sensitivity	0.53678048372	0.7310855166	0.9643546581775001	0.0	0.11179644293560895	0.00045573137706978926
4747214at2759	1	F4918	3di	0.2079094496	200	200	conditional_percentile_sensitivity	0.12024573751499999	0.21519591589999998	0.37044725999500006	0.0	0.06370653279736571	0.00045573137706978926
4747214at2759	10	F1328300	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	10	F1328300	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	10	F1328300,F195108	aa	0.032980185	200	200	conditional_percentile_sensitivity	2.0064e-06	0.03120186145	0.10505510523000001	0.23	0.02956653269636093	5.297436585578311e-05
4747214at2759	10	F1328300,F195108	3di	0.0190424083	200	200	conditional_percentile_sensitivity	2.0064e-06	0.018314232899999998	0.053904221865000004	0.15	0.015823942850848934	5.297436585578311e-05
4747214at2759	10	F195108	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	10	F195108	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	10	F398673	aa	0.1146054598	200	200	conditional_percentile_sensitivity	0.0422358661075	0.11877708025	0.19528612119750002	0.0	0.038642390990184045	7.452534850914592e-05
4747214at2759	10	F398673	3di	0.0538883828	200	200	conditional_percentile_sensitivity	0.018330453162500003	0.0542907018	0.09399482475750001	0.015	0.01966544037982819	7.452534850914592e-05
4747214at2759	10	F4918	aa	0.6948947697	200	200	conditional_percentile_sensitivity	0.5359212013875	0.7142083971	0.9868000588775001	0.0	0.11130635201849452	0.00036364354100529387
4747214at2759	10	F4918	3di	0.2079094496	200	200	conditional_percentile_sensitivity	0.116488505835	0.22082863884999998	0.353068790515	0.0	0.06254369060538714	0.00036364354100529387
4747214at2759	30	F1328300	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	30	F1328300	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	30	F1328300,F195108	aa	0.032980185	200	200	conditional_percentile_sensitivity	2.0064e-06	0.0290488795	0.0920589049275	0.255	0.026777333918747964	0.0001288439545791151
4747214at2759	30	F1328300,F195108	3di	0.0190424083	200	200	conditional_percentile_sensitivity	2.0064e-06	0.0188321553	0.040247842095	0.075	0.011371610521883272	0.0001288439545791151
4747214at2759	30	F195108	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	30	F195108	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
4747214at2759	30	F398673	aa	0.1146054598	200	200	conditional_percentile_sensitivity	0.059028416947499995	0.1162188557	0.169881763045	0.0	0.026968419155384036	4.7085802189187324e-05
4747214at2759	30	F398673	3di	0.0538883828	200	200	conditional_percentile_sensitivity	0.030276484495000002	0.053721682	0.07496577589	0.0	0.012347505652516444	4.7085802189187324e-05
4747214at2759	30	F4918	aa	0.6948947697	200	200	conditional_percentile_sensitivity	0.5348970979125001	0.70639612845	0.8874726557575	0.0	0.0955295795605913	0.00043400857995706316
4747214at2759	30	F4918	3di	0.2079094496	200	200	conditional_percentile_sensitivity	0.16542160073999998	0.20916396415	0.27053117387500003	0.0	0.02961992846881699	0.00043400857995706316
4823929at2759	1	F470096	aa	0.3711914003	200	200	conditional_percentile_sensitivity	0.25260968426249997	0.37178256495	0.4941426564725	0.0	0.06310554429455585	0.00040087002481940115
4823929at2759	1	F470096	3di	0.1559661286	200	200	conditional_percentile_sensitivity	0.09262064137	0.1530169306	0.22448794769750002	0.0	0.031753035536521625	0.00040087002481940115
4823929at2759	1	F470096,F703511	aa	0.2480193411	200	200	conditional_percentile_sensitivity	0.1106497301	0.24922086475	0.40204136366750004	0.0	0.07517187033289464	0.00010811826018383979
4823929at2759	1	F470096,F703511	3di	0.0648558718	200	200	conditional_percentile_sensitivity	0.018091234775000003	0.060911199900000004	0.12257961071	0.0	0.024889739548543482	0.00010811826018383979
4823929at2759	1	F4918	aa	0.8777107289	200	200	conditional_percentile_sensitivity	0.628925141605	0.8774057965	1.1681687365575	0.0	0.13960005710914225	0.0004517122779189332
4823929at2759	1	F4918	3di	0.2481265629	200	200	conditional_percentile_sensitivity	0.1731477925	0.25190699650000004	0.340979044725	0.0	0.042370470601805245	0.0004517122779189332
4823929at2759	1	F4918,F4932	aa	0.6284855457	200	200	conditional_percentile_sensitivity	0.4365763309725	0.6332207797	0.8816217842600003	0.0	0.12847802975126943	0.00010811071421391341
4823929at2759	1	F4918,F4932	3di	0.1393769056	200	200	conditional_percentile_sensitivity	0.07759592261	0.13236584175	0.20126282067250004	0.0	0.03385555243777659	0.00010811071421391341
4823929at2759	1	F4932	aa	1.0235931545	200	200	conditional_percentile_sensitivity	0.8280018058274999	1.0468948309	1.3519495793075	0.0	0.14175554503035379	0.0010690723223603562
4823929at2759	1	F4932	3di	0.3213093215	200	200	conditional_percentile_sensitivity	0.247441377765	0.32148715505000003	0.41536978721750006	0.0	0.04458272605050203	0.0010690723223603562
4823929at2759	1	F703511	aa	0.4159137344	200	200	conditional_percentile_sensitivity	0.299018304725	0.41681901595000004	0.5622294762750001	0.0	0.06857922152534861	0.00017858729515026771
4823929at2759	1	F703511	3di	0.1595686484	200	200	conditional_percentile_sensitivity	0.10213926799999999	0.15955672875	0.2209052191525	0.0	0.03150052861189562	0.00017858729515026771
4823929at2759	1	F80884	aa	0.5432056403	200	200	conditional_percentile_sensitivity	0.40541608197749995	0.54736824375	0.7557063257125	0.0	0.09914773887508405	0.00021387590637742
4823929at2759	1	F80884	3di	0.296251317	200	200	conditional_percentile_sensitivity	0.21626900634000001	0.29735909685	0.3898958053700001	0.0	0.046201786554768344	0.00021387590637742
4823929at2759	10	F470096	aa	0.3711914003	200	200	conditional_percentile_sensitivity	0.2537192607875	0.3644108212	0.5272511972400001	0.0	0.07119519926053777	0.001441904749436567
4823929at2759	10	F470096	3di	0.1559661286	200	200	conditional_percentile_sensitivity	0.093225777835	0.1487266776	0.2459992852975001	0.0	0.03991181133156185	0.001441904749436567
4823929at2759	10	F470096,F703511	aa	0.2480193411	200	200	conditional_percentile_sensitivity	0.11317594293	0.2460123263	0.42258771614249996	0.0	0.07642724570282605	-0.00011785577439905983
4823929at2759	10	F470096,F703511	3di	0.0648558718	200	200	conditional_percentile_sensitivity	0.010535107515	0.0657085782	0.10924029261750004	0.015	0.02369513624408453	-0.00011785577439905983
4823929at2759	10	F4918	aa	0.8777107289	200	200	conditional_percentile_sensitivity	0.62404129894	0.8680512182	1.18741399138	0.0	0.154313998790444	0.00421551072538917
4823929at2759	10	F4918	3di	0.2481265629	200	200	conditional_percentile_sensitivity	0.154151291735	0.2454966776	0.35420937679500003	0.0	0.05679180513362076	0.00421551072538917
4823929at2759	10	F4918,F4932	aa	0.6284855457	200	200	conditional_percentile_sensitivity	0.432957529495	0.62651441355	0.91554299688	0.0	0.12707076497271833	0.0012062100770745402
4823929at2759	10	F4918,F4932	3di	0.1393769056	200	200	conditional_percentile_sensitivity	0.0797947101375	0.1389824343	0.21115563486250002	0.0	0.03340928347937688	0.0012062100770745402
4823929at2759	10	F4932	aa	1.0235931545	200	200	conditional_percentile_sensitivity	0.7372570393825	1.04098189875	1.4565713229000001	0.0	0.19504760656189288	0.005245951591902587
4823929at2759	10	F4932	3di	0.3213093215	200	200	conditional_percentile_sensitivity	0.2087552982525	0.3282660612	0.4893623515425001	0.0	0.06959693463877442	0.005245951591902587
4823929at2759	10	F703511	aa	0.4159137344	200	200	conditional_percentile_sensitivity	0.29712925357250003	0.41598035425	0.59110798606	0.0	0.07572174596155136	0.0001398383520655559
4823929at2759	10	F703511	3di	0.1595686484	200	200	conditional_percentile_sensitivity	0.11117985612	0.1617838997	0.22389143460250002	0.0	0.029216789581430803	0.0001398383520655559
4823929at2759	10	F80884	aa	0.5432056403	200	200	conditional_percentile_sensitivity	0.4031281656925	0.5595168506499999	0.716441032665	0.0	0.08424514490688628	-6.087048407798703e-05
4823929at2759	10	F80884	3di	0.296251317	200	200	conditional_percentile_sensitivity	0.19925217145500002	0.2926918883	0.4034158689125	0.0	0.05538565107805328	-6.087048407798703e-05
4823929at2759	30	F470096	aa	0.3711914003	200	200	conditional_percentile_sensitivity	0.237588913025	0.37240895035	0.5343688421875	0.0	0.07675029045048551	0.0016108457615675554
4823929at2759	30	F470096	3di	0.1559661286	200	200	conditional_percentile_sensitivity	0.08393347956500001	0.14842219480000002	0.2402626807375	0.0	0.04194242456626164	0.0016108457615675554
4823929at2759	30	F470096,F703511	aa	0.2480193411	200	200	conditional_percentile_sensitivity	0.14096268544749999	0.24742888545	0.4198038116750001	0.0	0.07295700164338273	4.6177303196159716e-05
4823929at2759	30	F470096,F703511	3di	0.0648558718	200	200	conditional_percentile_sensitivity	0.023761891545	0.0661559582	0.12187361755250001	0.0	0.026117881279207247	4.6177303196159716e-05
4823929at2759	30	F4918	aa	0.8777107289	200	200	conditional_percentile_sensitivity	0.5976052463899999	0.86088846295	1.22457008521	0.0	0.17681738555528984	0.008194745470226512
4823929at2759	30	F4918	3di	0.2481265629	200	200	conditional_percentile_sensitivity	0.129295957335	0.23776662059999998	0.40046109042750005	0.0	0.07191548940751494	0.008194745470226512
