case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Aspergillus__4976279at2759__code1	10	1308	-9395.869	0.3758	4.260601350000001	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4977163at2759__code1	10	561	-3136.0567	0.3231	1.5750219868000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4977863at2759__code1	9	1866	-10545.1918	0.3559	2.1494820901	6	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4983000at2759__code1	9	1470	-8341.8677	0.2952	1.8593657936999997	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4985971at2759__code1	10	1047	-5634.5195	0.2607	1.6903204353999997	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4986044at2759__code1	10	792	-5385.8063	0.3506	11.769810107000001	7	1000	0.29999999999999716	1	0	1	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	1	0	0	0	True	not_established
Aspergillus__4987397at2759__code1	9	2571	-13515.9655	0.2552	2.3737616812	6	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4988239at2759__code1	10	3117	-16542.6796	0.248	1.7000109494	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__4999134at2759__code1	10	7008	-31861.3728	0.1882	1.4578423257	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000045at2759__code1	10	1143	-5505.2192	0.2961	1.1528554395999995	7	1000	0.3999999999999986	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000152at2759__code1	10	3570	-19388.9751	0.2192	2.2982262030000005	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000362at2759__code1	10	2706	-14871.3287	0.2252	2.535335968	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000371at2759__code1	10	1254	-8605.7371	0.5064	2.4358008436	7	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000452at2759__code1	9	861	-5171.2669	0.4429	1.8295734504	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000476at2759__code1	10	1161	-6127.1996	0.291	1.6681529750999997	7	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000743at2759__code1	10	540	-2818.572	0.2928	1.4358359317999998	7	1000	0.3000000000000007	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000823at2759__code1	10	2859	-14022.0455	0.3257	1.1318623259	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000870at2759__code1	10	2280	-12559.2695	0.2843	1.8556932922999998	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5000986at2759__code1	10	1527	-9981.6195	0.4781	2.2315055731	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001156at2759__code1	10	972	-6231.5092	0.3601	2.7104439235999993	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001273at2759__code1	10	732	-4352.4209	0.288	2.0299685589	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001280at2759__code1	10	2163	-12211.0925	0.3374	1.6943798558	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001318at2759__code1	10	1275	-7191.242	0.3207	2.0039621691000002	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001413at2759__code1	10	840	-4597.1153	0.2823	1.8269412089	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001473at2759__code1	9	360	-1876.4811	0.3578	1.5004181186	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001660at2759__code1	10	1908	-9358.6309	0.3109	1.3284698916000002	7	1000	0.3999999999999986	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001734at2759__code1	10	684	-3521.242	0.2936	1.4044500679999998	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5001941at2759__code1	10	2301	-13270.0779	0.2765	2.2018666126000004	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5002334at2759__code1	10	1104	-6755.3483	0.3	2.6242725762	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5002573at2759__code1	10	1125	-6414.3782	0.2741	2.1557104978	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5003022at2759__code1	10	2526	-13451.9908	0.2496	1.8212490572000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5003192at2759__code1	10	1416	-8830.9887	0.3409	2.4990447547	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5003205at2759__code1	10	4128	-23588.8074	0.3272	1.8006794635	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5003856at2759__code1	10	912	-5406.0335	0.288	2.3350396148	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5003972at2759__code1	10	765	-4552.4909	0.4588	1.7106976959	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5004118at2759__code1	10	657	-3924.0473	0.5578	1.5513004638	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5004265at2759__code1	10	879	-4485.7749	0.3161	1.247147792	7	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5004327at2759__code1	10	2373	-15156.6746	0.4133	2.2132419780999997	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5004391at2759__code1	10	3057	-15697.1342	0.3005	1.4528798075	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5004478at2759__code1	10	1233	-6907.9355	0.2324	2.0774480056	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5004599at2759__code1	10	2181	-12501.0821	0.3137	2.0048125652	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005010at2759__code1	10	342	-2236.5277	0.4779	11.352908088000001	7	1000	0.4000000000000057	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Aspergillus__5005174at2759__code1	10	531	-2974.1483	0.3413	1.6913638486	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005196at2759__code1	10	1326	-7344.9117	0.2809	1.9448387494999997	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005215at2759__code1	10	1770	-9369.6031	0.27	1.7164257883	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005217at2759__code1	10	1416	-8367.4852	0.3351	2.0086604305	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005274at2759__code1	10	1011	-6208.4752	0.4413	1.9407399162999999	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005697at2759__code1	10	1728	-9607.658	0.278	2.0103508754	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005750at2759__code1	10	423	-2104.4624	0.4034	1.2731314102999998	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5005892at2759__code1	10	1080	-6316.3033	0.2844	2.3239497349000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5006326at2759__code1	10	1776	-9338.8394	0.286	1.5422053375000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5006412at2759__code1	10	1614	-11720.3481	0.487	3.4490721342999997	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5011777at2759__code1	10	2088	-13621.7563	0.3624	2.620197466	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013042at2759__code1	10	1191	-7229.8717	0.3558	2.0828919487000004	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013067at2759__code1	10	984	-4177.6666	0.2391	0.972426986	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013259at2759__code1	9	492	-2560.0436	0.3897	1.5439247048999998	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013539at2759__code1	10	858	-4808.6913	0.3441	1.8304269655000003	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013726at2759__code1	10	549	-3232.8263	0.5232	1.5513687405	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013738at2759__code1	10	732	-4575.6434	0.3586	2.794752038200001	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5013992at2759__code1	10	2445	-12687.8505	0.2285	1.7647756139	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5014007at2759__code1	10	1770	-10476.9902	0.3192	2.1355848756999998	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5015403at2759__code1	10	1284	-7479.5843	0.3362	1.9035160473999997	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5015647at2759__code1	10	2592	-15029.114	0.2957	2.2721643430999996	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5015712at2759__code1	10	1434	-8204.2018	0.2932	2.3236896511999996	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5015742at2759__code1	10	1422	-8192.9241	0.2408	2.4397779798	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5015876at2759__code1	10	1542	-8622.8479	0.4132	1.5004443095000002	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5017019at2759__code1	10	1170	-7761.1892	0.4485	2.5243640571000006	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__5018803at2759__code1	10	2652	-16186.2278	0.364	2.157085049	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__529759at2759__code1	10	729	-3459.4553	0.2141	1.4615328868000002	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__530014at2759__code1	10	2559	-14873.8561	0.2899	2.2384870127	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__530740at2759__code1	10	879	-5637.7727	0.3946	3.4592876984	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__538728at2759__code1	10	1563	-9849.879	0.301	3.1737772961000004	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__538952at2759__code1	10	1503	-8899.4355	0.3187	2.2476066562000003	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__539632at2759__code1	10	915	-4142.5577	0.2599	1.1858375383	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__540946at2759__code1	10	1299	-7644.6703	0.2998	2.1551600094000003	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__541070at2759__code1	9	714	-4411.7021	0.5318	1.6169322413000002	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__554735at2759__code1	10	756	-3839.0407	0.3313	1.2279126119	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__649304at2759__code1	10	933	-5590.5964	0.3834	1.9045234801	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__707076at2759__code1	10	783	-4299.716	0.2222	2.9363730379999997	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__707202at2759__code1	10	1065	-6077.439	0.2797	2.2736170761	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__727964at2759__code1	10	1335	-8102.2965	0.299	2.528708278300001	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__730114at2759__code1	10	1605	-8314.2202	0.2446	1.8971691680000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__760428at2759__code1	10	1164	-7249.5735	0.4224	2.1485206106999994	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__776280at2759__code1	10	1476	-9806.7185	0.4154	2.9481815250999994	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Aspergillus__801816at2759__code1	10	558	-2862.81	0.1849	3.8022614449	7	1000	0.5	1	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Candida__115730at2759__code12	4	693	-1603.843	0.1438	0.3925596197	1	1000	0.09999999999999432	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__160487at2759__code12	4	2610	-6517.9624	0.2091	0.3950806235	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__207567at2759__code12	4	540	-1418.5276	0.3532	0.5152275433	1	1000	0.20000000000000284	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__260326at2759__code12	4	510	-1359.5656	0.1293	1.0494066395000001	1	1000	0.5	0	0	1005	12	none_recorded	1001	0	2	2	0	True	not_established
Candida__2852757at2759__code12	4	1398	-3895.438	0.2882	0.6650709601	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__288615at2759__code12	4	1794	-5290.5759	0.3434	0.7594592429	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__319730at2759__code12	4	1335	-3250.2721	0.3192	0.3381620972	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__345792at2759__code12	4	840	-1885.0531	0.1294	0.286691457	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4613677at2759__code12	4	348	-1017.3587	0.8143	0.514877768	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4695236at2759__code12	4	3195	-8355.1106	0.3498	0.43234245849999997	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4747214at2759__code12	4	414	-987.0592	0.2235	0.3141372613	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4764044at2759__code12	4	1200	-3499.2692	0.4925	0.5981016161	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4810093at2759__code12	4	2226	-6461.9418	0.3734	0.6734281575	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4823929at2759__code12	4	1200	-3727.6912	0.551	0.7690896819	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4837017at2759__code12	4	666	-1760.4588	0.2421	0.5163684695999999	1	1000	0.5	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4838864at2759__code12	4	1848	-5452.0143	0.4771	0.6549242451999999	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4843240at2759__code12	4	1887	-6064.088	0.3994	1.1838010592000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4843824at2759__code12	4	570	-1659.8806	0.5617	0.6190071579	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4867008at2759__code12	4	537	-1496.1196	0.3637	0.5841024264	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4888252at2759__code12	4	2496	-7960.4185	0.5128	0.9703950430000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4896098at2759__code12	4	570	-1770.9404	0.3856	0.7498219435	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4900375at2759__code12	4	624	-2072.4371	0.551	1.133359714	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4908955at2759__code12	4	795	-2873.5341	0.6548	3.7144991218	1	1000	0.5	1	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4911644at2759__code12	4	2280	-6150.3582	0.2685	0.5112882394	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4969018at2759__code12	4	1374	-3164.6634	0.2409	0.2999089475	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4969990at2759__code12	4	1035	-2989.531	0.3475	0.7803125392	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4970387at2759__code12	4	450	-1384.5339	0.6982	0.6375870516	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4970538at2759__code12	4	2784	-7667.1657	0.4064	0.5222554525	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4971272at2759__code12	4	1287	-3735.3966	0.5092	0.6202252003	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4974767at2759__code12	4	432	-1261.3703	0.3044	0.7723032938000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4975094at2759__code12	4	2877	-8135.3157	0.4602	0.5218422684	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4976279at2759__code12	4	1164	-3886.6883	0.5979	1.002472352	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4977163at2759__code12	4	555	-1641.6487	0.291	0.9036877514	1	1000	0.20000000000000284	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4977863at2759__code12	4	1683	-5043.7518	0.3981	0.709541214	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4983000at2759__code12	4	1122	-3502.4463	0.5206	0.7573519758	1	1000	0.09999999999999432	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4985971at2759__code12	4	1026	-2848.5978	0.3727	0.5167523746	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4986044at2759__code12	4	1347	-3861.2139	0.2772	0.642117363	1	1000	0	0	0	1001	12	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	1001	0	0	0	0	False	not_established
Candida__4987397at2759__code12	4	2499	-6341.0182	0.1933	0.4317357277	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4988239at2759__code12	4	3066	-8288.6682	0.2553	0.5308822374	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__4999134at2759__code12	4	6792	-20489.8312	0.3416	0.7611397746999999	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000045at2759__code12	4	1041	-3212.5372	0.8876	0.7315485791	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000152at2759__code12	4	2409	-9372.2444	0.8856	4.5596029286999995	1	1000	0.29999999999999716	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000362at2759__code12	4	2022	-6755.2612	0.7188	0.9830690806000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000371at2759__code12	4	1230	-3892.0394	0.5959	0.7950492987000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000476at2759__code12	4	1152	-3363.8935	0.6001	0.5686959586	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000743at2759__code12	4	432	-1524.7712	0.798	3.033458273	1	1000	0.29999999999999716	0	0	1002	12	none_recorded	1001	0	0	1	0	True	not_established
Candida__5000823at2759__code12	4	2244	-5704.2688	0.5447	0.35872968739999994	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5000986at2759__code12	4	1455	-4408.0016	0.3951	0.8231271496000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5001156at2759__code12	4	933	-2870.0108	0.3231	0.8078410594000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5001273at2759__code12	4	645	-2005.1651	0.4167	0.9536729333999999	1	1000	0.5	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5001280at2759__code12	4	2010	-6443.3505	0.4492	0.8799996102000001	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5001473at2759__code12	4	348	-822.7833	0.5297	0.2858649887	1	1000	0.09999999999999432	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
Candida__5001660at2759__code12	4	1884	-4406.2274	0.1488	0.3616539764	1	1000	0	0	0	1001	12	none_recorded	1001	0	0	0	0	False	not_established
