taxon_id	species_name	study_role	assembly_accession	statistics_status	reported_organism	reported_assembly_type	genome_representation	assembly_method	sequencing_technology	reported_coverage	biosample	bioproject	all_total-length	all_ungapped-length	all_total-gap-length	all_contig-count	all_contig-N50	all_contig-L50	all_scaffold-count	all_scaffold-N50	all_scaffold-L50	all_gc-perc	all_gap_fraction	primary_total-length	primary_ungapped-length	primary_total-gap-length	primary_contig-count	primary_contig-N50	primary_contig-L50	primary_scaffold-count	primary_scaffold-N50	primary_scaffold-L50	primary_gc-perc	primary_gap_fraction
F27342	Schizopora paradoxa	ingroup	GCA_001020605.1	verified	Schizopora paradoxa (basidiomycete fungi)	haploid	full	Allpaths-LG v. R44008	Illumina	133.3x	SAMN02744842	PRJNA239088	44406206.0		38401.0	1374.0	112196.0	113.0	1291.0	121466.0	103.0	49.5	0.0008647665148425425	44406206.0	44367805.0					1291.0	121466.0		49.5	
F150792	Hysterangium stoloniferum	ingroup	GCA_015178975.1	verified	Hysterangium stoloniferum (basidiomycete fungi)	haploid	full	Celera v. 8.2beta	PacBio	20x	SAMN05660837	PRJNA234406	111842964.0		0.0	652.0	556068.0	54.0				44.0	0.0	111842964.0	111842964.0								44.0	
F202697	Jaapia argillacea	ingroup	GCA_000697665.1	verified	Jaapia argillacea MUCL 33604 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	454; Illumina	21x	SAMN00771373	PRJNA207685	45045899.0		1770674.0	1301.0	104492.0	109.0	295.0	1085034.0	13.0	50.0	0.039308217602672335	45045899.0	43275225.0					295.0	1085034.0		50.0	
F1323573	Meredithblackwellia eburnea	ingroup	GCA_051356775.1	verified	Meredithblackwellia eburnea MCA 4105 (rust fungi & allies)	haploid	full	AllPathsLG v. R47710	Illumina	112x	SAMN02744684	PRJNA223132	30684950.0		127378.0	333.0	205376.0	46.0	52.0	1330233.0	7.0	51.0	0.004151155533901799	30684950.0	30557572.0					52.0	1330233.0		51.0	
F418498	Phenoliferia psychrophenolica	ingroup	GCA_051911615.1	verified	Phenoliferia psychrophenolica (basidiomycete fungi)	haploid	full	SPAdes v. 3.15.0	Illumina NovaSeq; Illumina MiSeq	500	SAMN37543341	PRJNA1021013	41655952.0		140.0	120.0	570960.0	22.0	106.0	621014.0	21.0	59.5	3.360864252964378e-06	41620401.0	41620261.0					105.0	621014.0		59.5	
F3038894	Phenoliferia sp. Uapishka_3	ingroup	GCA_035521515.1	verified	Phenoliferia sp. Uapishka_3 (basidiomycete fungi)	haploid	full	SPAdes v. 3.15.2	Illumina NovaSeq	22x	SAMN33913458	PRJNA948675	32924126.0		6357.0	3378.0	18577.0	530.0	3219.0	19416.0	516.0	52.5	0.0001930802961937395	32924126.0	32917769.0					3219.0	19416.0		52.5	
F106004	Leucosporidium creatinivorum	ingroup	GCA_002105055.1	verified	Leucosporidium creatinivorum (basidiomycete fungi)	haploid	full	Falcon v. 0.3.0	PacBio	20x	SAMN05421907	PRJNA330695	26329764.0		0.0	177.0	301033.0	27.0				58.5	0.0	26329764.0	26329764.0								58.5	
F223818	Malassezia japonica	ingroup	GCF_029542785.1	verified	Malassezia japonica (basidiomycete fungi)	haploid	full	Canu v. 2.1.1	Oxford Nanopore MinION; Illumina HiSeq	120.0x	SAMN27782874	PRJNA832271	8433779.0		0.0				9.0	1024655.0	3.0	62.5	0.0	8433779.0	8433779.0					9.0	1024655.0		62.5	
F77020	Malassezia pachydermatis	ingroup	GCF_001278385.1	verified	Malassezia pachydermatis (basidiomycete fungi)	haploid	full	CLC Assembler v. 4.010.83648	Illumina HiSeq	250x	SAMN03838212	PRJNA288787	8150648.0		919.0	118.0	642545.0	5.0	91.0	1303022.0	3.0	55.0	0.0001127517713929003	8150648.0	8149729.0					91.0	1303022.0		55.0	
F76775	Malassezia restricta	ingroup	GCF_003290485.1	verified	Malassezia restricta (basidiomycete fungi)	haploid	full	canu v. 1.7	PacBio	38.8x	SAMN09478194	PRJNA477735	7369627.0		0.0				10.0	1222814.0	3.0	55.5	0.0	7330907.0	7330907.0					9.0	1222814.0		56.0	
F76777	Malassezia sympodialis	ingroup	GCF_000349305.1	verified	Malassezia sympodialis ATCC 42132 (basidiomycete fungi)	haploid	full				SAMEA2271934	PRJEB417	7669689.0		14992.0	88.0	377774.0	8.0	65.0	513493.0	6.0	59.0	0.001954707681106757	7669689.0	7654697.0					65.0	513493.0		59.0	
F2020962	Malassezia vespertilionis	ingroup	GCF_029542925.1	verified	Malassezia vespertilionis (basidiomycete fungi)	haploid	full	Canu v. 2.1.1	Oxford Nanopore MinION; Illumina MiSeq	76.0x	SAMN27958052	PRJNA833070	7595203.0		0.0				9.0	844328.0	4.0	56.5	0.0	7595203.0	7595203.0					9.0	844328.0		56.5	
F269621	Microbotryum intermedium	ingroup	GCA_900096595.1	verified	Microbotryum intermedium (basidiomycete fungi)	haploid	full	SMRT;Quiver;Eugene;Interpro5	PacBio	200x	SAMEA4412808	PRJEB15277	23461035.0		0.0	24.0	1644950.0	6.0				55.5	0.0	23461035.0	23461035.0								55.5	
F288795	Microbotryum lychnidis-dioicae	ingroup	GCA_000166175.1	verified	Microbotryum lychnidis-dioicae p1A1 Lamole (basidiomycete fungi)	haploid	full	Newbler v. MapAsmResearch-04/19/2010-patch-08/17/2010	454	15x	SAMN02777054	PRJNA41281	26138885.0		937378.0	2104.0	50118.0	149.0	1231.0	185029.0	42.0	55.5	0.0358614378539865	26138885.0	25201507.0					1231.0	185029.0		55.5	
F289078	Microbotryum saponariae	ingroup	GCA_900102585.1	verified	Microbotryum saponariae (basidiomycete fungi)	haploid	full	SMRT;Quiver;Eugene;Interpro5	PacBio	200x	SAMEA4505384	PRJEB16016	28653577.0		0.0	72.0	1443984.0	9.0				56.5	0.0	28653577.0	28653577.0								56.5	
F796604	Microbotryum silenes-dioicae	ingroup	GCA_900120095.1	verified	Microbotryum silenes-dioicae (basidiomycete fungi)	haploid	full	SMRT;Quiver;Eugene;Interpro5	PacBio	200x	SAMEA4537413	PRJEB16741	33586740.0		0.0	143.0	936137.0	12.0				56.0	0.0	33586740.0	33586740.0								56.0	
F2878321	Jaminaea pallidilutea	ingroup	GCA_976943345.1	verified	Jaminaea pallidilutea (smut fungi & allies)	haploid	full	miniasm	OXFORD_NANOPORE,ILLUMINA	154x	SAMEA115807781	PRJEB77303	17269381.0		0.0				17.0	1084863.0	5.0	55.5	0.0	17225416.0	17225416.0					16.0	1084863.0		55.5	
F1569628	Jaminaea rosea	ingroup	GCF_003144245.1	verified	Jaminaea rosea (smut fungi & allies)	haploid	full	Allpaths-LG v. R49403	Illumina	97x	SAMN05446219	PRJNA334361	16615586.0		2321.0	43.0	655997.0	10.0	21.0	754703.0	6.0	59.5	0.00013968812174304296	16615586.0	16613265.0					21.0	754703.0		59.5	
F1684307	Microstroma glucosiphilum	ingroup	GCF_003144135.1	verified	Microstroma glucosiphilum (smut fungi & allies)	haploid	full	Allpaths-LG v. R49403	Illumina	97.8x	SAMN05428992	PRJNA330883	17184282.0		21050.0	87.0	393114.0	14.0	30.0	970444.0	6.0	56.5	0.0012249566202416837	17184282.0	17163232.0					30.0	970444.0		56.5	
F1463510	Parajaminaea phylloscopi	ingroup	GCA_976943335.1	verified	Parajaminaea phylloscopi (smut fungi & allies)	haploid	full	flye	OXFORD_NANOPORE,ILLUMINA	162x	SAMEA115807782	PRJEB77304	18320931.0		0.0				4.0	9859025.0	1.0	61.0	0.0	18271894.0	18271894.0					3.0	9859025.0		61.0	
F574677	Sympodiomycopsis kandeliae	ingroup	GCA_976943355.1	verified	Sympodiomycopsis kandeliae (smut fungi & allies)	haploid	full	flye	OXFORD_NANOPORE,ILLUMINA	211x	SAMEA115807780	PRJEB77302	19289651.0		0.0				7.0	4498260.0	2.0	50.0	0.0	19249932.0	19249932.0					6.0	4498260.0		50.0	
F34349	Mixia osmundae	ingroup	GCF_000708205.1	verified	Mixia osmundae IAM 14324 (rust fungi & allies)	haploid	full	Alpaths-LG v. R38445	Illumina	150.9x	SAMN02863149	PRJNA205560	13634488.0		77719.0	208.0	426173.0	11.0	156.0	1194905.0	5.0	55.5	0.005700177373730499	13634488.0	13556769.0					156.0	1194905.0		55.5	
F112072	Naohidea sebacea	ingroup	GCA_058224975.1	verified	Naohidea sebacea (rust fungi & allies)	haploid	full	AllPaths v. R46652	Illumina	87.4x	SAMN02744691	PRJNA218030	20431960.0		227782.0	308.0	236851.0	25.0	124.0	848348.0	9.0	49.5	0.011148318614562676	20431960.0	20204178.0					124.0	848348.0		49.5	
F1419009	Clathrus columnatus	ingroup	GCA_020884735.1	verified	Clathrus columnatus (basidiomycete fungi)	haploid	full	NECAT v. 54537387e216283227e0bc72b17f64c04 e1140a0; pilon v. 1.23	MinION; MiSeq	164x	SAMD00407029	PRJDB12304	36509728.0		0.0	19.0	3174166.0	6.0				41.5	0.0	36509728.0	36509728.0								41.5	
F378194	Epithele typhae	ingroup	GCF_022376455.1	verified	Epithele typhae (basidiomycete fungi)	haploid	full	Falcon v. 0.7.3	PacBio	84.64x	SAMN06264366	PRJNA363664	56143418.0		0.0	769.0	310934.0	45.0				59.0	0.0	56143418.0	56143418.0								59.0	
F599839	Fibroporia radiculosa	ingroup	GCF_000313525.1	verified	Fibroporia radiculosa (basidiomycete fungi)	haploid	full				SAMEA2272653	PRJEA72357	28378039.0		161121.0	1823.0	38898.0	220.0	861.0	81414.0	114.0	51.0	0.005677665042323749	28378039.0	28216918.0					861.0	81414.0		51.0	
F5630	Laetiporus sulphureus	ingroup	GCF_001632365.1	verified	Laetiporus sulphureus 93-53 (chicken-of-the-woods)	haploid	full	Allpaths-LG v. R41043	Illumina	85.2x	SAMN02745959	PRJNA196057	39909705.0		875063.0	1203.0	114592.0	100.0	399.0	522580.0	22.0	51.5	0.02192607036308587	39909705.0	39034642.0					399.0	522580.0		51.5	
F5365	Lentinus tigrinus	ingroup	GCF_003813185.1	verified	Lentinus tigrinus ALCF2SS1-7 (basidiomycete fungi)	haploid	full	AllPathsLG v. R46652	Illumina	96.2x	SAMN02744685	PRJNA200617	39530113.0		354606.0	503.0	274558.0	38.0	207.0	846108.0	11.0	56.0	0.008970528366564498	39530113.0	39175507.0					207.0	846108.0		56.0	
F231932	Phanerochaete carnosa	ingroup	GCF_000300595.1	verified	Phanerochaete carnosa HHB-10118-sp (basidiomycete fungi)	haploid	full	Newbler v. 2.5	Sanger; 454; Illumina	58.1x	SAMN02981278	PRJNA38425	46293325.0		3159937.0	2612.0	61154.0	158.0	1137.0	3534421.0	6.0	53.0	0.0682590200639077	46293325.0	43133388.0					1137.0	3534421.0		53.0	
F104341	Rhodonia placenta	ingroup	GCF_002117355.1	verified	Postia placenta MAD-698-R-SB12 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	454; Sanger; Illumina	47x	SAMN02193972	PRJNA205990	42452888.0		2612686.0	1614.0	142602.0	75.0	549.0	2104516.0	8.0	54.0	0.06154318641407859	42452888.0	39840202.0					549.0	2104516.0		54.0	
F181123	Austropuccinia psidii	ingroup	GCA_000469055.2	verified	Austropuccinia psidii MF-1 (rust fungi)	haploid	full	SPAdes v. 3.9.1	Illumina MiSeq; Illumina HiSeq; PacBio; 454	90.0x	SAMN02981557	PRJNA215767	648992365.0		152885.0	164416.0	5463.0	32072.0	159332.0	5597.0	30587.0	33.5	0.00023557287919712277	648992365.0	648839480.0					159332.0	5597.0		33.5	
F60197	Cronartium quercuum	ingroup	GCA_015951145.1	verified	Cronartium quercuum f. sp. fusiforme G11 (rust fungi)	haploid	full	Allpaths-LG v. Unknown	454; Illumina	70x	SAMN00621713	PRJNA67371	76567842.0		17372774.0	10431.0	10111.0	1691.0	1198.0	312582.0	70.0	41.0	0.22689387014459675	76567842.0	59195068.0					1198.0	312582.0		41.0	
F203908	Melampsora laricis-populina	ingroup	GCF_000204055.1	verified	Melampsora larici-populina 98AG31 (rust fungi)	haploid	full	JAZZ v. 1/23/2007	Sanger	8.4x	SAMN02744053	PRJNA46711	101129028.0		3446329.0	3254.0	112314.0	265.0	462.0	1146214.0	27.0	41.0	0.03407853381128117	101129028.0	97682699.0					462.0	1146214.0		41.0	
F170000	Phakopsora pachyrhizi	ingroup	GCA_025201825.1	verified	Phakopsora pachyrhizi (rust fungi & allies)	haploid	full	MECAT v. mecat2canu	PacBio	142.83x	SAMN06266924	PRJNA368291	1057430280.0		2788.0	7465.0	222464.0	1110.0	7464.0	222464.0	1110.0	37.5	2.636580446703304e-06	1057430280.0	1057427492.0					7464.0	222464.0		37.5	
F208348	Puccinia triticina	ingroup	GCF_026914185.1	verified	Puccinia triticina (wheat leaf rust)	haploid	full	hifiasm v. 0.15	PacBio Sequel	80x	SAMN28423237	PRJNA848635	122823596.0		0.0				18.0	7485535.0	8.0	46.5	0.0	122823596.0	122823596.0					18.0	7485535.0		46.5	
F48021	Artomyces pyxidatus	ingroup	GCA_022160305.1	verified	Artomyces pyxidatus (basidiomycete fungi)	haploid	full	AllPathsLG v. R47710	Illumina	90.3x	SAMN02745582	PRJNA239090	37987417.0		1060713.0	1414.0	87039.0	110.0	477.0	472950.0	26.0	54.5	0.027922746103005634	37987417.0	36926704.0					477.0	472950.0		54.5	
F135208	Hericium alpestre	ingroup	GCA_004681135.1	verified	Hericium alpestre (basidiomycete fungi)	haploid	full	MIRA v. 4.0	IonTorrent	31.4x	SAMN10873417	PRJNA521006	37532302.0		1162.0	3635.0	16527.0	674.0	3534.0	16939.0	663.0	52.5	3.095999813707137e-05	37532302.0	37531140.0					3534.0	16939.0		52.5	
F984962	Heterobasidion irregulare	ingroup	GCF_000320585.1	verified	Heterobasidion irregulare TC 32-1 (basidiomycete fungi)	haploid	full	Arachne v. 20071016	Sanger	8.5x	SAMN02743865	PRJNA46703	33649967.0		323.0	18.0	2301032.0	6.0	15.0	2572835.0	6.0	52.0	9.598820706124319e-06	33649967.0	33649644.0					15.0	2572835.0		52.0	
F152956	Russula decolorans	ingroup	GCA_054948915.1	verified	Russula decolorans (basidiomycete fungi)	haploid	full	Flye v. 2.9-b1768	PacBio Sequel	135.06x	SAMN40207305	PRJNA1081014	57038028.0		0.0	394.0	289313.0	46.0				50.0	0.0	57038028.0	57038028.0								50.0	
F40492	Stereum hirsutum	ingroup	GCF_000264905.1	verified	Stereum hirsutum FP-91666 SS1 (basidiomycete fungi)	haploid	full	Newbler v. 2.5	Sanger; 454; Illumina	45x	SAMN02981277	PRJNA52843	46511623.0		864134.0	669.0	245271.0	54.0	159.0	1799000.0	9.0	51.5	0.01857888296007215	46511623.0	45647489.0					159.0	1799000.0		51.5	
F1314805	Vararia minispora	ingroup	GCA_022160365.1	verified	Vararia minispora EC-137 (basidiomycete fungi)	haploid	full	AllPathsLG v. R42328	Illumina	123x	SAMN02745967	PRJNA196070	36812209.0		119761.0	1675.0	70560.0	137.0	1435.0	82576.0	127.0	55.5	0.003253295666119901	36812209.0	36692448.0					1435.0	82576.0		55.5	
F65672	Serendipita indica	ingroup	GCA_910890315.1	verified	Serendipita indica DSM 11827 (basidiomycete fungi)	haploid	full	Canu v1.6, Pilon, BWA-MEM, Bowtie2 v2.3.2	Oxford Nanopore MinION Mk1b, MiSeq Illumina	233x	SAMEA8943062	PRJEB45884	24724951.0		0.0	57.0	1337872.0	6.0				51.0	0.0	24724951.0	24724951.0								51.0	
F2600213	Serendipita sp. 400	ingroup	GCA_019627735.1	verified	Serendipita sp. 400 (basidiomycete fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 1.0	Illumina NovaSeq	61.0x	SAMN12427895	PRJNA557761	28560853.0		523975.0	5830.0	6825.0	931.0	4392.0	10584.0	635.0	48.5	0.01834591564894788	28560853.0	28036878.0					4392.0	10584.0		48.5	
F2600215	Serendipita sp. 405	ingroup	GCA_019627745.1	verified	Serendipita sp. 405 (basidiomycete fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 1.0	Illumina NovaSeq	67.0x	SAMN12427917	PRJNA557763	28724145.0		483510.0	5599.0	7365.0	822.0	4254.0	10892.0	567.0	48.5	0.016832877009916224	28724145.0	28240635.0					4254.0	10892.0		48.5	
F2600216	Serendipita sp. 411	ingroup	GCA_019627755.1	verified	Serendipita sp. 411 (basidiomycete fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 1.0	Illumina NovaSeq	52.0x	SAMN12427911	PRJNA557734	28400685.0		473207.0	5568.0	7317.0	841.0	4211.0	10730.0	574.0	48.5	0.016661816431540296	28400685.0	27927478.0					4211.0	10730.0		48.5	
F109899	Serendipita vermifera	ingroup	GCA_000827415.1	verified	Serendipita vermifera MAFF 305830 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R36892	Illumina	117.2x	SAMN00794400	PRJNA207844	38094242.0		2625973.0	2457.0	31789.0	318.0	546.0	319304.0	29.0	49.0	0.06893359369114103	38094242.0	35468269.0					546.0	319304.0		49.0	
F2834505	Sertulicium niveocremeum	ingroup	GCA_001630475.1	verified	Sistotremastrum niveocremeum HHB9708 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R42328	Illumina	138.6x	SAMN02745992	PRJNA196050	35361098.0		484439.0	698.0	191498.0	52.0	230.0	695997.0	17.0	49.0	0.013699772557967515	35361098.0	34876659.0					230.0	695997.0		49.0	
F467971	Sistotremastrum suecicum	ingroup	GCA_001632355.1	verified	Sistotremastrum suecicum HHB10207 ss-3 (basidiomycete fungi)	haploid	full	Allpaths-LG v. R42328	Illumina	143.5x	SAMN02745964	PRJNA196047	33857913.0		11623.0	1072.0	101847.0	86.0	1028.0	110048.0	79.0	49.5	0.0003432875499443808	33857913.0	33846290.0					1028.0	110048.0		49.5	
F69979	Phyllozyma linderae	ingroup	GCA_058224995.1	verified	Phyllozyma linderae (rust fungi & allies)	haploid	full	AllPaths v. R46652	Illumina	93.9x	SAMN02744686	PRJNA218037	18244034.0		19545.0	64.0	636672.0	8.0	35.0	2010320.0	4.0	67.5	0.0010713091194633818	18244034.0	18224489.0					35.0	2010320.0		67.5	
F100910	Rhodosporidiobolus nylandii	ingroup	GCA_051805555.1	verified	Rhodosporidiobolus nylandii (rust fungi & allies)	haploid	full	Hifiasm v. 0.19.8-r603	PacBio Sequel II	115x	SAMD01591413	PRJDB35537	25667008.0		0.0				17.0	1660563.0	7.0	63.5	0.0	25667008.0	25667008.0					17.0	1660563.0		63.5	
F29898	Rhodotorula graminis	ingroup	GCF_001329695.1	verified	Rhodotorula graminis WP1 (rust fungi & allies)	haploid	full	Arachne v. 20071016_modified	Sanger dideoxy sequencing	8.55x	SAMN00138171	PRJNA32711	21013998.0		236735.0	322.0	167431.0	38.0	26.0	1420730.0	7.0	68.0	0.011265585920394587	21013998.0	20777263.0					26.0	1420730.0		68.0	
F5286	Rhodotorula toruloides	ingroup	GCF_000320785.1	verified	Rhodotorula toruloides NP11 (basidiomycete fungi)	haploid	full	SOAPdenovo v. 1.04	Illumina GAII; Illumina GAIIx	200.0x	SAMN01081617	PRJNA169538	20223942.0		43662.0	304.0	163970.0	43.0	94.0	574942.0	11.0	62.0	0.002158926286477681	20223942.0	20180280.0					94.0	574942.0		62.0	
F500713	Sporobolomyces koalae	ingroup	GCF_050403365.1	verified	Sporobolomyces koalae (rust fungi & allies)	haploid	full	SPAdes v. 3.15.3	Illumina NextSeq 500	184x	SAMD00735293	PRJDB17412	18348248.0		0.0	157.0	371635.0	14.0				55.0	0.0	18348248.0	18348248.0								55.0	
F183962	Sporobolomyces salmoneus	ingroup	GCF_050403485.1	verified	Sporobolomyces salmoneus (rust fungi & allies)	haploid	full	SPAdes v. 3.15.3	Illumina NextSeq 500	167x	SAMD00735299	PRJDB17412	20345533.0		0.0	264.0	285613.0	21.0				51.0	0.0	20345533.0	20345533.0								51.0	
F370292	Thelephora ganbajun	ingroup	GCA_014904855.1	verified	Thelephora ganbajun (basidiomycete fungi)	haploid	full		Illumina	176.8x	SAMN05445929	PRJNA332932	36335475.0		1122010.0	2800.0	47656.0	146.0	1241.0	112856.0	79.0	51.0	0.030879189001932685	36335475.0	35213465.0					1241.0	112856.0		51.0	
F56493	Thelephora terrestris	ingroup	GCA_015956445.1	verified	Thelephora terrestris (basidiomycete fungi)	haploid	full	Falcon v. 1.8.8	PacBio	110.29x	SAMN05920947	PRJNA346452	40733037.0		0.0	76.0	2109586.0	7.0				51.5	0.0	40733037.0	40733037.0								51.5	
F13290	Tilletia caries	ingroup	GCA_905072865.1	verified	Tilletia caries (wheat bunt fungus)	haploid	full	Velvet 1.2.	Illumina HiSeq 4000	57x	SAMEA7371244	PRJEB40624	31511149.0		147879.0	10769.0	8833.0	921.0	6819.0	17807.0	490.0	56.5	0.004692910436239567	31511149.0	31363270.0					6819.0	17807.0		56.5	
F13291	Tilletia controversa	ingroup	GCA_905071785.1	verified	Tilletia controversa (dwarf bunt fungus)	haploid	full	Velvet 1.2.	Illumina HiSeq 4000	38x	SAMEA7371238	PRJEB40624	30830153.0		156993.0	11424.0	7385.0	1074.0	8375.0	12451.0	657.0	56.5	0.00509219010363004	30830153.0	30673160.0					8375.0	12451.0		56.5	
F157183	Tilletia laevis	ingroup	GCA_905071755.1	verified	Tilletia laevis (basidiomycete fungi)	haploid	full	Velvet 1.2.	Illumina HiSeq 4000	45x	SAMEA7371242	PRJEB40624	30985200.0		142465.0	11197.0	7163.0	1127.0	8374.0	11186.0	762.0	56.5	0.004597840259220531	30985200.0	30842735.0					8374.0	11186.0		56.5	
F1031713	Tilletia maclaganii	ingroup	GCA_052422275.1	verified	Tilletia maclaganii (smut fungi & allies)	haploid	full	Flye v. 2.9-b1768	PacBio	143.3x	SAMN40207245	PRJNA1080998	42785591.0		0.0	53.0	1624092.0	11.0				58.0	0.0	42785591.0	42785591.0								58.0	
F117179	Tilletia walkeri	ingroup	GCA_009428295.1	verified	Tilletia walkeri (basidiomycete fungi)	haploid	full	SPAdes v. 3.7.1	Illumina MiSeq	46.0x	SAMN07327666	PRJNA393320	24274610.0		4868.0	1008.0	68270.0	112.0	907.0	79486.0	95.0	55.0	0.0002005387522188822	24274610.0	24269742.0					907.0	79486.0		55.0	
F104669	Cryptococcus amylolentus	ingroup	GCF_001720205.1	verified	Cryptococcus amylolentus CBS 6039 (basidiomycete fungi)	haploid	full	allpaths v. R47093	Illumina	117.0x	SAMN02086251	PRJNA200571	20254996.0		1083.0	18.0	1273107.0	7.0	15.0	1545655.0	6.0	53.5	5.346828999620637e-05	20254996.0	20253913.0					15.0	1545655.0		53.5	
F552467	Cryptococcus bacillisporus	ingroup	GCF_000836335.1	verified	Cryptococcus bacillisporus CA1280 (basidiomycete fungi)	haploid	full	Canu v. 1.7	PacBio Sequel;Illumina HiSeq	127x	SAMN01932846	PRJNA191331	17825526.0		0.0				14.0	1576396.0	5.0	48.0	0.0	17825526.0	17825526.0					14.0	1576396.0		48.0	
F1859122	Cryptococcus decagattii	ingroup	GCF_036417295.1	verified	Cryptococcus decagattii (basidiomycete fungi)	haploid	full	Canu v. 1.7	PacBio Sequel;Illumina HiSeq	113x	SAMN15950282	PRJNA660466	17768546.0		0.0				14.0	1768996.0	5.0	48.0	0.0	17768546.0	17768546.0					14.0	1768996.0		48.0	
F40410	Cryptococcus deneoformans	ingroup	GCF_000091045.1	verified	Cryptococcus deneoformans JEC21 (Cryptococcus neoformans serotype D)	haploid	full				SAMN03081418	PRJNA13856	19051922.0		1797.0	37.0	1076541.0	7.0	14.0	1438950.0	6.0	48.5	9.432119237103741e-05	19051922.0	19050125.0					14.0	1438950.0		48.5	
F5208	Cryptococcus depauperatus	ingroup	GCF_001720195.1	verified	Cryptococcus depauperatus CBS 7841 (basidiomycete fungi)	haploid	full	Canu v. 1.8	Oxford Nanopore MinION;Illumina HiSeq	247x	SAMN02086252	PRJNA200572	16179376.0		0.0				8.0	2462433.0	3.0	45.0	0.0	16179376.0	16179376.0					8.0	2462433.0		45.0	
F1859096	Cryptococcus deuterogattii	ingroup	GCF_002954075.1	verified	Cryptococcus deuterogattii R265 (basidiomycete fungi)	haploid	full	Celera Assembler v. 1.5	Illumina; IonTorrent	39.0x	SAMN02953610	PRJNA395628	17550122.0		317.0	17.0	1316417.0	5.0	14.0	1316417.0	5.0	48.0	1.8062552499635046e-05	17550122.0	17549805.0					14.0	1316417.0		48.0	
F37769	Cryptococcus gattii	ingroup	GCF_000185945.1	verified	Cryptococcus gattii WM276 (basidiomycete fungi)	haploid	full				SAMN03081419	PRJNA13692	18374760.0		13056.0	21.0	1265488.0	6.0	14.0	1333124.0	5.0	48.0	0.0007105398927659463	18374760.0	18361704.0					14.0	1333124.0		48.0	
F5207	Cryptococcus neoformans	ingroup	GCF_000149245.1	verified	Cryptococcus neoformans H99 (Cryptococcus neoformans serotype A)	haploid	full	Arachne v. 1.0	Sanger	11.8x	SAMN03081441	PRJNA411	18916112.0		100.0	16.0	1422463.0	6.0	15.0	1422463.0	6.0	48.0	5.28649862085824e-06	18891193.0	18891093.0					14.0	1422463.0		48.0	
F1859121	Cryptococcus tetragattii	ingroup	GCF_000835755.1	verified	Cryptococcus tetragattii IND107 (basidiomycete fungi)	haploid	full	Canu v. 1.7	PacBio Sequel;Illumina HiSeq	91x	SAMN01932842	PRJNA191327	17799622.0		0.0	15.0	1330454.0	5.0	15.0	1330454.0	5.0	48.0	0.0	17799622.0	17799622.0					15.0	1330454.0		48.0	
F5619	Cryptococcus wingfieldii	ingroup	GCF_001720155.1	verified	Cryptococcus wingfieldii CBS 7118 (basidiomycete fungi)	haploid	full	allpaths v. R47093	Illumina	83.0x	SAMN02086247	PRJNA200567	19969799.0		75899.0	196.0	373767.0	19.0	83.0	606306.0	11.0	53.5	0.003800689230772929	19969799.0	19893900.0					83.0	606306.0		53.5	
F105984	Apiotrichum porosum	ingroup	GCF_003942205.1	verified	Apiotrichum porosum (basidiomycete fungi)	haploid	full	CANU v. 1.7.1	PacBio	56.4x	SAMN10458770	PRJNA506377	25479456.0		0.0	32.0	1376709.0	6.0				59.0	0.0	25479456.0	25479456.0								59.0	
F1890679	Cryptotrichosporon argae	ingroup	GCA_051557425.1	verified	Cryptotrichosporon argae (basidiomycete fungi)	haploid	full	Flye v. 2.9.1-b1780	Oxford Nanopore MinION	85.0x	SAMN36726482	PRJNA999232	18924524.0		0.0	13.0	1451060.0	5.0				64.5	0.0	18924524.0	18924524.0								64.5	
F279322	Cutaneotrichosporon cavernicola	ingroup	GCF_030864355.1	verified	Cutaneotrichosporon cavernicola (basidiomycete fungi)	haploid	full	Hifiasm v. 0.16.1-r375	PacBio Sequel II	46x	SAMD00597898	PRJDB15446	20237334.0		0.0				8.0	3301802.0	3.0	58.5	0.0	20237334.0	20237334.0					8.0	3301802.0		58.5	
F82508	Trichosporon asahii	ingroup	GCF_000293215.1	verified	Trichosporon asahii var. asahii CBS 2479 (basidiomycete fungi)	haploid	full	GS De Novo Assembler v. 2.6	454; Illumina	12.4x	SAMN02981437	PRJNA164647	24540311.0		236477.0	342.0	151096.0	55.0	78.0	1660894.0	6.0	59.5	0.009636267445836363	24507743.0	24271266.0					77.0	1660894.0		59.5	
F143232	Vanrija pseudolonga	ingroup	GCF_020906515.1	verified	Vanrija pseudolonga (basidiomycete fungi)	haploid	full	HGAP v. 4	PacBio Sequel	235.0x	SAMN23076029	PRJNA779818	24947368.0		0.0				9.0	4264791.0	3.0	62.0	0.0	24922244.0	24922244.0					8.0	4264791.0		62.0	
F1055551	Tritirachium sp. CBS 265.96	ingroup	GCA_058225015.1	verified	Tritirachium sp. CBS 265.96 (rust fungi & allies)	haploid	full	AllPaths v. R47710	Illumina	86.5x	SAMN02744850	PRJNA218036	18890683.0		121250.0	227.0	337422.0	16.0	110.0	967331.0	7.0	39.5	0.0064185080020664155	18890683.0	18769433.0					110.0	967331.0		39.5	
