taxon_id	marker	protein_id	annotation_status	translation_table	code_provenance	annotation_issues	initial_phase	genomic_cds_span_bases	cds_parts	five_prime_partial	three_prime_partial	internal_partial_boundary	annotation_flags	translation_status	terminal_stop	indexed_cds_length
F398673	801816at2759	XP_024406224.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	822	3	True	False	False	partial;start_range	exact_translation	True	822
F65468	4613677at2759	XP_073559779.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1779	3	True	False	False	end_range;partial	exact_translation	True	1779
F65468	5005217at2759	XP_073560691.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1893	5	True	False	False	partial;start_range	exact_translation	True	1893
F174425	5013042at2759	KAI9746847.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1266	1	False	True	False	end_range;partial	exact_translation	False	1266
F318774	288615at2759	KAI9827331.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2124	6	False	True	False	end_range;partial	exact_translation	False	2124
F318774	4843240at2759	KAI9822103.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1474	4	True	False	False	end_range;partial	exact_translation	True	1473
F318774	5000823at2759	KAI9810219.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3091	4	False	True	False	partial;start_range	non_triplet_length	False	3091
F578093	5005174at2759	KAF2456680.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	561	1	True	True	False	end_range;partial;start_range	exact_translation	False	561
F578093	538728at2759	KAF2454455.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1566	1	True	True	False	end_range;partial;start_range	exact_translation	False	1566
F1125753	5005010at2759	XP_066762808.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	529	3	True	False	False	end_range;partial	exact_translation	True	528
F1125753	538952at2759	XP_066762605.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1409	2	False	True	False	end_range;partial	non_triplet_length	False	1409
F383834	5004391at2759	XP_066798524.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2889	4	True	False	False	partial;start_range	exact_translation	True	2889
F44089	5011777at2759	XP_066790588.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2169	3	True	False	False	partial;start_range	exact_translation	True	2169
F44089	5015876at2759	XP_066789563.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1598	2	True	False	False	partial;start_range	exact_translation	True	1596
F339359	4843824at2759	KAJ2906085.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	660	3	False	False	False		translation_mismatch	True	660
F36779	5001318at2759	XP_009230481.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1099	2	False	True	False	partial;start_range	non_triplet_length	False	1099
F148304	4911644at2759	KLU83913.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3333	3	False	True	False	partial;start_range	exact_translation	False	3333
F148304	4987397at2759	KLU84665.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2872	3	False	True	False	partial;start_range	non_triplet_length	False	2872
F148304	5000362at2759	KLU88475.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2037	2	False	True	False	partial;start_range	exact_translation	False	2037
F148304	5000870at2759	KLU84671.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1990	3	False	True	False	end_range;partial	non_triplet_length	False	1990
F148304	5001318at2759	KLU89902.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	768	1	True	False	False	end_range;partial	exact_translation	True	768
F703497	345792at2759	KAF2673119.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	963	5	True	True	False	end_range;partial;start_range	exact_translation	False	963
F703497	4974767at2759	KAF2669173.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	438	2	False	True	False	partial;start_range	exact_translation	False	438
F703497	4975094at2759	KAF2674877.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3051	3	False	True	False	end_range;partial	exact_translation	False	3051
F703497	5000986at2759	KAF2664675.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1680	3	True	True	False	end_range;partial;start_range	exact_translation	False	1680
F703497	5004327at2759	KAF2668438.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2508	1	True	True	False	end_range;partial;start_range	exact_translation	False	2508
F703497	801816at2759	KAF2664107.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	537	3	True	False	False	end_range;partial	exact_translation	True	537
F147570	4764044at2759	KAF2149607.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1773	3	True	False	False	partial;start_range	exact_translation	True	1773
F147570	4986044at2759	KAF2153164.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1737	1	True	True	False	end_range;partial;start_range	exact_translation	False	1737
F147570	4999134at2759	KAF2151771.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	7092	2	False	True	False	end_range;partial	exact_translation	False	7092
F147570	5002334at2759	KAF2148762.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1107	1	True	True	False	end_range;partial;start_range	exact_translation	False	1107
F741139	5001280at2759	OCK73438.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1900	3	False	True	False	end_range;partial	non_triplet_length	False	1900
F741139	5004265at2759	OCK75575.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	844	4	False	True	False	end_range;partial	non_triplet_length	False	844
F741139	5005274at2759	OCK81876.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1149	3	True	False	False	end_range;partial	exact_translation	True	1149
F741139	5005697at2759	OCK85445.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1956	4	False	True	False	end_range;partial	exact_translation	False	1956
F390894	4613677at2759	KAF2488835.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	393	2	True	False	False	end_range;partial	exact_translation	True	393
F390894	5001156at2759	KAF2497207.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1443	1	False	True	False	partial;start_range	exact_translation	False	1443
F390894	5002334at2759	KAF2501034.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1491	1	True	True	False	end_range;partial;start_range	exact_translation	False	1491
F574789	4985971at2759	XP_033580498.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1182	1	True	False	False	partial;start_range	exact_translation	True	1182
F574789	5005750at2759	XP_033570172.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	552	5	True	True	False	end_range;partial;start_range	exact_translation	False	552
F574789	5013738at2759	XP_033577390.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	666	5	True	False	False	end_range;partial	exact_translation	True	666
F48691	3643464at2759	OLL25334.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2664	12	True	False	False	end_range;partial	exact_translation	True	2664
F48691	4695236at2759	OLL22193.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3384	10	True	False	False	partial;start_range	exact_translation	True	3384
F48691	4969018at2759	OLL23276.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4014	23	False	True	False	partial;start_range	exact_translation	False	4014
F48691	5005892at2759	OLL23049.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1230	4	True	False	False	partial;start_range	exact_translation	True	1230
F48691	707076at2759	OLL22393.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	702	2	True	True	False	end_range;partial;start_range	exact_translation	False	702
F703506	5000823at2759	KAF2838014.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3063	2	False	True	False	end_range;partial	exact_translation	False	3063
F703506	5000986at2759	KAF2834823.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1431	1	False	True	False	end_range;partial	exact_translation	False	1431
F703506	707202at2759	KAF2836498.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1209	1	False	True	False	partial;start_range	exact_translation	False	1209
F703506	760428at2759	KAF2841837.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1320	7	True	True	False	end_range;partial;start_range	exact_translation	False	1320
F703506	801816at2759	KAF2839469.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	534	3	True	False	False	partial;start_range	exact_translation	True	534
F669869	5001734at2759	MCJ1269101.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	806	3	False	True	False	end_range;partial	non_triplet_length	False	806
F52883	4843240at2759	MCJ1342517.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3614	10	False	True	False	partial;start_range	non_triplet_length	False	3614
F52883	4976279at2759	MCJ1348663.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1441	1	False	True	False	end_range;partial	non_triplet_length	False	1441
F52883	4987397at2759	MCJ1343671.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2475	3	False	True	False	end_range;partial	exact_translation	False	2475
F52883	5000152at2759	MCJ1343282.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3618	5	False	True	False	partial;start_range	exact_translation	False	3618
F52883	5000371at2759	MCJ1348841.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1293	4	False	True	False	end_range;partial	exact_translation	False	1293
F52883	5006326at2759	MCJ1344616.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1757	9	False	True	False	partial;start_range	non_triplet_length	False	1757
F52883	5013259at2759	MCJ1348754.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	426	1	False	True	False	partial;start_range	exact_translation	False	426
F52883	530014at2759	MCJ1349723.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2562	5	True	False	False	partial;start_range	exact_translation	True	2562
F169141	5000371at2759	MCJ1471151.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1278	4	False	True	False	partial;start_range	exact_translation	False	1278
F169141	5006326at2759	MCJ1469648.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1757	9	False	True	False	partial;start_range	non_triplet_length	False	1757
F169141	5014007at2759	MCJ1471227.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1828	4	False	True	False	end_range;partial	non_triplet_length	False	1828
F1006475	340246at2759	KAL9116808.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2407	2	False	True	False	end_range;partial	non_triplet_length	False	2407
F1006475	3643464at2759	KAL9116559.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1946	2	False	True	False	end_range;partial	non_triplet_length	False	1946
F1006475	4823929at2759	KAL9112222.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1072	2	False	True	False	end_range;partial	non_triplet_length	False	1072
F1006475	4888252at2759	KAL9105451.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2015	4	False	True	False	end_range;partial	non_triplet_length	False	2015
F1006475	4975094at2759	KAL9116981.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2911	6	False	True	False	end_range;partial	non_triplet_length	False	2911
F1006475	4986044at2759	KAL9099160.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1167	3	True	True	False	end_range;partial;start_range	exact_translation	False	1167
F1006475	4987397at2759	KAL9116820.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2902	5	False	True	False	partial;start_range	non_triplet_length	False	2902
F1006475	5000152at2759	KAL9113993.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	3386	4	True	False	False	partial;start_range	exact_translation	True	3384
F1006475	5000371at2759	KAL9120153.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1173	2	False	True	False	end_range;partial	exact_translation	False	1173
F1006475	5000452at2759	KAL9117843.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	779	4	False	True	False	partial;start_range	non_triplet_length	False	779
F1006475	5001156at2759	KAL9105614.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	654	1	False	True	False	end_range;partial	exact_translation	False	654
F1006475	5002334at2759	KAL9115551.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	3776	2	True	True	False	end_range;partial;start_range	exact_translation	False	3774
F1006475	5003856at2759	KAL9120823.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	567	2	False	False	False		translation_mismatch	True	567
F1006475	5004327at2759	KAL9116587.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2174	1	True	True	False	end_range;partial;start_range	exact_translation	False	2172
F1006475	5005010at2759	KAL9119918.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	317	3	True	False	False	end_range;partial	exact_translation	True	315
F1006475	5005196at2759	KAL9098466.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1100	1	True	True	False	end_range;partial;start_range	non_triplet_length	False	1099
F1006475	5005697at2759	KAL9108007.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1749	4	False	True	False	partial;start_range	exact_translation	False	1749
F1006475	5013259at2759	KAL9117906.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	390	1	True	False	False	end_range;partial	exact_translation	True	390
F1006475	5015742at2759	KAL9119763.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1143	1	False	True	False	partial;start_range	exact_translation	False	1143
F1006475	5015876at2759	KAL9105726.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1513	2	False	True	False	partial;start_range	non_triplet_length	False	1513
F1006475	649304at2759	KAL9100378.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1005	2	False	True	False	end_range;partial	exact_translation	False	1005
F43433	4969018at2759	XP_051337318.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1290	4	False	True	False	partial;start_range	exact_translation	False	1290
F43433	5005892at2759	XP_051342095.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1056	3	False	True	False	end_range;partial	exact_translation	False	1056
