marker	pfam_accession	pfam_name	pfam_type	policy	tree_taxa	detected	undetected	unknown	eligible	minimum_detection_changes	edges_with_change_in_some_optimum	edges_with_change_in_every_optimum
319730at2759	PF02403.28	Seryl_tRNA_N	Domain	overlap_partial_unknown	491	447	21	23	True	19	21	17
319730at2759	PF03114.24	BAR	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF03114.24	BAR	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF04488.22	Gly_transf_sug	Family	all_GA_hits	491	2	489	0	False		0	0
319730at2759	PF04488.22	Gly_transf_sug	Family	overlap_partial_unknown	491	1	476	14	False		0	0
319730at2759	PF04548.23	AIG1	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF04548.23	AIG1	Domain	overlap_partial_unknown	491	0	477	14	False		0	0
319730at2759	PF05188.24	MutS_II	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF05188.24	MutS_II	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF05190.24	MutS_IV	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF05190.24	MutS_IV	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF05192.24	MutS_III	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF05192.24	MutS_III	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF07653.24	SH3_2	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF07653.24	SH3_2	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF07690.22	MFS_1	Family	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF07690.22	MFS_1	Family	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF07814.19	WAPL	Family	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF07814.19	WAPL	Family	overlap_partial_unknown	491	1	477	13	False		0	0
319730at2759	PF07910.20	Peptidase_C78	Family	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF07910.20	Peptidase_C78	Family	overlap_partial_unknown	491	1	477	13	False		0	0
319730at2759	PF08477.20	Roc	Domain	all_GA_hits	491	8	483	0	True	6	6	6
319730at2759	PF08477.20	Roc	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF10516.16	SHNi-TPR	Repeat	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF10516.16	SHNi-TPR	Repeat	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF12832.14	MFS_1_like	Family	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF12832.14	MFS_1_like	Family	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF14604.13	SH3_9	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF14604.13	SH3_9	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
319730at2759	PF14934.14	TMEM254	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF14934.14	TMEM254	Domain	overlap_partial_unknown	491	0	477	14	False		0	0
319730at2759	PF23436.2	RabGap-TBC_2	Domain	all_GA_hits	491	1	490	0	False		0	0
319730at2759	PF23436.2	RabGap-TBC_2	Domain	overlap_partial_unknown	491	0	478	13	False		0	0
340246at2759	PF00076.29	RRM_1	Domain	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF00076.29	RRM_1	Domain	overlap_partial_unknown	468	1	285	182	False		0	0
340246at2759	PF00270.36	DEAD	Domain	all_GA_hits	468	468	0	0	False		0	0
340246at2759	PF00270.36	DEAD	Domain	overlap_partial_unknown	468	286	0	182	False		0	0
340246at2759	PF00271.38	Helicase_C	Domain	all_GA_hits	468	468	0	0	False		0	0
340246at2759	PF00271.38	Helicase_C	Domain	overlap_partial_unknown	468	283	0	185	False		0	0
340246at2759	PF00314.23	Thaumatin	Domain	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF00314.23	Thaumatin	Domain	overlap_partial_unknown	468	1	285	182	False		0	0
340246at2759	PF04000.21	Sas10_Utp3	Family	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF04000.21	Sas10_Utp3	Family	overlap_partial_unknown	468	1	285	182	False		0	0
340246at2759	PF04851.22	ResIII	Family	all_GA_hits	468	182	286	0	True	68	92	50
340246at2759	PF04851.22	ResIII	Family	overlap_partial_unknown	468	0	286	182	False		0	0
340246at2759	PF09949.16	APP1_cat	Domain	all_GA_hits	468	10	458	0	True	9	9	9
340246at2759	PF09949.16	APP1_cat	Domain	overlap_partial_unknown	468	10	276	182	True	9	9	9
340246at2759	PF11765.14	Hyphal_reg_CWP	Repeat	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF11765.14	Hyphal_reg_CWP	Repeat	overlap_partial_unknown	468	1	285	182	False		0	0
340246at2759	PF12896.13	ANAPC4	Domain	all_GA_hits	468	2	466	0	False		0	0
340246at2759	PF12896.13	ANAPC4	Domain	overlap_partial_unknown	468	1	285	182	False		0	0
340246at2759	PF15789.11	Hyr1	Repeat	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF15789.11	Hyr1	Repeat	overlap_partial_unknown	468	1	285	182	False		0	0
340246at2759	PF16203.12	ERCC3_RAD25_C	Domain	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF16203.12	ERCC3_RAD25_C	Domain	overlap_partial_unknown	468	0	286	182	False		0	0
340246at2759	PF16457.12	PH_12	Domain	all_GA_hits	468	1	467	0	False		0	0
340246at2759	PF16457.12	PH_12	Domain	overlap_partial_unknown	468	1	285	182	False		0	0
345792at2759	PF00226.37	DnaJ	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF00226.37	DnaJ	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF00443.36	UCH	Family	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF00443.36	UCH	Family	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF00488.28	MutS_V	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF00488.28	MutS_V	Domain	overlap_partial_unknown	482	0	358	124	False		0	0
345792at2759	PF00581.26	Rhodanese	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF00581.26	Rhodanese	Domain	overlap_partial_unknown	482	0	359	123	False		0	0
345792at2759	PF00703.28	Glyco_hydro_2	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF00703.28	Glyco_hydro_2	Domain	overlap_partial_unknown	482	0	358	124	False		0	0
345792at2759	PF00899.28	ThiF	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF00899.28	ThiF	Domain	overlap_partial_unknown	482	0	359	123	False		0	0
345792at2759	PF01157.25	Ribosomal_L21e	Family	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF01157.25	Ribosomal_L21e	Family	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF01269.24	Fibrillarin	Domain	all_GA_hits	482	482	0	0	False		0	0
345792at2759	PF01269.24	Fibrillarin	Domain	overlap_partial_unknown	482	356	0	126	False		0	0
345792at2759	PF01624.26	MutS_I	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF01624.26	MutS_I	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF02366.25	PMT	Family	all_GA_hits	482	3	479	0	False		0	0
345792at2759	PF02366.25	PMT	Family	overlap_partial_unknown	482	2	356	124	False		0	0
345792at2759	PF02493.27	MORN	Repeat	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF02493.27	MORN	Repeat	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF02815.26	MIR	Domain	all_GA_hits	482	3	479	0	False		0	0
345792at2759	PF02815.26	MIR	Domain	overlap_partial_unknown	482	3	356	123	False		0	0
345792at2759	PF05188.24	MutS_II	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF05188.24	MutS_II	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF05192.24	MutS_III	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF05192.24	MutS_III	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF08704.17	GCD14	Family	all_GA_hits	482	122	360	0	True	56	109	23
345792at2759	PF08704.17	GCD14	Family	overlap_partial_unknown	482	0	359	123	False		0	0
345792at2759	PF13920.13	zf-C3HC4_3	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF13920.13	zf-C3HC4_3	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF16192.11	PMT_4TMC	Family	all_GA_hits	482	3	479	0	False		0	0
345792at2759	PF16192.11	PMT_4TMC	Family	overlap_partial_unknown	482	2	356	124	False		0	0
345792at2759	PF17786.8	Mannosidase_ig	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF17786.8	Mannosidase_ig	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF22666.3	Glyco_hydro_2_N2	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF22666.3	Glyco_hydro_2_N2	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
345792at2759	PF23302.2	HTH_DNAJC9	Domain	all_GA_hits	482	1	481	0	False		0	0
345792at2759	PF23302.2	HTH_DNAJC9	Domain	overlap_partial_unknown	482	1	358	123	False		0	0
352891at2759	PF00227.32	Proteasome	Domain	all_GA_hits	472	472	0	0	False		0	0
352891at2759	PF00227.32	Proteasome	Domain	overlap_partial_unknown	472	303	0	169	False		0	0
352891at2759	PF10584.15	Proteasome_A_N	Family	all_GA_hits	472	459	13	0	True	10	10	10
352891at2759	PF10584.15	Proteasome_A_N	Family	overlap_partial_unknown	472	459	13	0	True	10	10	10
3643464at2759	PF00069.32	Pkinase	Domain	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	462	0	456	6	False		0	0
3643464at2759	PF00400.39	WD40	Repeat	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	462	0	456	6	False		0	0
3643464at2759	PF00838.25	TCTP	Domain	all_GA_hits	462	2	460	0	False		0	0
3643464at2759	PF00838.25	TCTP	Domain	overlap_partial_unknown	462	2	454	6	False		0	0
3643464at2759	PF02410.23	RsfS	Domain	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF02410.23	RsfS	Domain	overlap_partial_unknown	462	1	455	6	False		0	0
3643464at2759	PF04130.19	GCP_C_terminal	Domain	all_GA_hits	462	462	0	0	False		0	0
3643464at2759	PF04130.19	GCP_C_terminal	Domain	overlap_partial_unknown	462	441	0	21	False		0	0
3643464at2759	PF05032.18	Spo12	Family	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF05032.18	Spo12	Family	overlap_partial_unknown	462	1	455	6	False		0	0
3643464at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	462	0	456	6	False		0	0
3643464at2759	PF13632.13	Glyco_trans_2_3	Domain	all_GA_hits	462	2	460	0	False		0	0
3643464at2759	PF13632.13	Glyco_trans_2_3	Domain	overlap_partial_unknown	462	1	454	7	False		0	0
3643464at2759	PF14531.13	Kinase-like	Family	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF14531.13	Kinase-like	Family	overlap_partial_unknown	462	0	456	6	False		0	0
3643464at2759	PF17681.7	GCP_N_terminal	Domain	all_GA_hits	462	462	0	0	False		0	0
3643464at2759	PF17681.7	GCP_N_terminal	Domain	overlap_partial_unknown	462	449	0	13	False		0	0
3643464at2759	PF23769.2	Beta-prop_WDR75_2nd	Repeat	all_GA_hits	462	1	461	0	False		0	0
3643464at2759	PF23769.2	Beta-prop_WDR75_2nd	Repeat	overlap_partial_unknown	462	0	456	6	False		0	0
3643464at2759	PF25550.2	DUF7928	Domain	all_GA_hits	462	2	460	0	False		0	0
3643464at2759	PF25550.2	DUF7928	Domain	overlap_partial_unknown	462	1	454	7	False		0	0
4613677at2759	PF00225.30	Kinesin	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF00225.30	Kinesin	Domain	overlap_partial_unknown	469	0	466	3	False		0	0
4613677at2759	PF00366.27	Ribosomal_S17	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF00366.27	Ribosomal_S17	Domain	overlap_partial_unknown	469	0	465	4	False		0	0
4613677at2759	PF00996.25	GDI	Family	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF00996.25	GDI	Family	overlap_partial_unknown	469	1	465	3	False		0	0
4613677at2759	PF01984.26	dsDNA_bind	Family	all_GA_hits	469	469	0	0	False		0	0
4613677at2759	PF01984.26	dsDNA_bind	Family	overlap_partial_unknown	469	448	0	21	False		0	0
4613677at2759	PF02558.23	ApbA	Domain	all_GA_hits	469	7	462	0	True	6	6	6
4613677at2759	PF02558.23	ApbA	Domain	overlap_partial_unknown	469	2	459	8	False		0	0
4613677at2759	PF08546.18	ApbA_C	Domain	all_GA_hits	469	7	462	0	True	6	6	6
4613677at2759	PF08546.18	ApbA_C	Domain	overlap_partial_unknown	469	7	459	3	True	6	6	6
4613677at2759	PF08552.17	Kei1	Family	all_GA_hits	469	3	466	0	False		0	0
4613677at2759	PF08552.17	Kei1	Family	overlap_partial_unknown	469	2	464	3	False		0	0
4613677at2759	PF10544.16	T5orf172	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF10544.16	T5orf172	Domain	overlap_partial_unknown	469	0	466	3	False		0	0
4613677at2759	PF13455.14	MUG113	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF13455.14	MUG113	Domain	overlap_partial_unknown	469	0	466	3	False		0	0
4613677at2759	PF14570.13	zf-RING_4	Domain	all_GA_hits	469	2	467	0	False		0	0
4613677at2759	PF14570.13	zf-RING_4	Domain	overlap_partial_unknown	469	2	464	3	False		0	0
4613677at2759	PF16205.11	Ribosomal_S17_N	Family	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF16205.11	Ribosomal_S17_N	Family	overlap_partial_unknown	469	1	465	3	False		0	0
4613677at2759	PF16575.12	CLP1_P	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF16575.12	CLP1_P	Domain	overlap_partial_unknown	469	1	465	3	False		0	0
4613677at2759	PF16796.12	Microtub_bd	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF16796.12	Microtub_bd	Domain	overlap_partial_unknown	469	0	466	3	False		0	0
4613677at2759	PF20414.4	DUF6698	Family	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF20414.4	DUF6698	Family	overlap_partial_unknown	469	1	465	3	False		0	0
4613677at2759	PF30737.1	PGAP4	Domain	all_GA_hits	469	1	468	0	False		0	0
4613677at2759	PF30737.1	PGAP4	Domain	overlap_partial_unknown	469	0	465	4	False		0	0
4695236at2759	PF00071.29	Ras	Domain	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF00071.29	Ras	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF00133.29	tRNA-synt_1	Domain	all_GA_hits	473	473	0	0	False		0	0
4695236at2759	PF00133.29	tRNA-synt_1	Domain	overlap_partial_unknown	473	0	0	473	False		0	0
4695236at2759	PF00400.39	WD40	Repeat	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF00534.27	Glycos_transf_1	Domain	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF00534.27	Glycos_transf_1	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF01406.26	tRNA-synt_1e	Domain	all_GA_hits	473	302	171	0	True	84	136	46
4695236at2759	PF01406.26	tRNA-synt_1e	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF01585.29	G-patch	Family	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF01585.29	G-patch	Family	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF08264.20	Anticodon_1	Domain	all_GA_hits	473	463	10	0	True	4	4	4
4695236at2759	PF08264.20	Anticodon_1	Domain	overlap_partial_unknown	473	5	0	468	False		0	0
4695236at2759	PF08288.19	PIGA	Family	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF08288.19	PIGA	Family	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF08355.18	EF_assoc_1	Family	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF08355.18	EF_assoc_1	Family	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF08356.19	EF_assoc_2	Family	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF08356.19	EF_assoc_2	Family	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF09334.18	tRNA-synt_1g	Family	all_GA_hits	473	473	0	0	False		0	0
4695236at2759	PF09334.18	tRNA-synt_1g	Family	overlap_partial_unknown	473	0	0	473	False		0	0
4695236at2759	PF13439.13	Glyco_transf_4	Domain	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF13439.13	Glyco_transf_4	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF13579.13	Glyco_trans_4_4	Domain	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF13579.13	Glyco_trans_4_4	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF13692.13	Glyco_trans_1_4	Domain	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF13692.13	Glyco_trans_1_4	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF20706.4	GT4-conflict	Family	all_GA_hits	473	1	472	0	False		0	0
4695236at2759	PF20706.4	GT4-conflict	Family	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF22947.3	ULD_3	Domain	all_GA_hits	473	7	466	0	True	2	4	0
4695236at2759	PF22947.3	ULD_3	Domain	overlap_partial_unknown	473	0	5	468	False		0	0
4695236at2759	PF24810.2	RBD_LARS1	Domain	all_GA_hits	473	385	88	0	True	51	65	38
4695236at2759	PF24810.2	RBD_LARS1	Domain	overlap_partial_unknown	473	5	0	468	False		0	0
4747214at2759	PF00076.29	RRM_1	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF00076.29	RRM_1	Domain	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF00122.26	E1-E2_ATPase	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF00122.26	E1-E2_ATPase	Domain	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF00389.37	2-Hacid_dh	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF00389.37	2-Hacid_dh	Domain	overlap_partial_unknown	480	0	472	8	False		0	0
4747214at2759	PF00566.26	RabGAP-TBC	Family	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF00566.26	RabGAP-TBC	Family	overlap_partial_unknown	480	0	471	9	False		0	0
4747214at2759	PF00850.25	Hist_deacetyl	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF00850.25	Hist_deacetyl	Domain	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF01814.29	Hemerythrin	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF01814.29	Hemerythrin	Domain	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF02826.26	2-Hacid_dh_C	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF02826.26	2-Hacid_dh_C	Domain	overlap_partial_unknown	480	0	472	8	False		0	0
4747214at2759	PF03133.21	TTL	Family	all_GA_hits	480	3	477	0	False		0	0
4747214at2759	PF03133.21	TTL	Family	overlap_partial_unknown	480	0	469	11	False		0	0
4747214at2759	PF03870.22	RNA_pol_Rpb8	Family	all_GA_hits	480	479	1	0	False		0	0
4747214at2759	PF03870.22	RNA_pol_Rpb8	Family	overlap_partial_unknown	480	457	1	22	False		0	0
4747214at2759	PF05327.18	RRN3	Repeat	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF05327.18	RRN3	Repeat	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF08282.19	Hydrolase_3	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF08282.19	Hydrolase_3	Domain	overlap_partial_unknown	480	0	471	9	False		0	0
4747214at2759	PF09757.16	Arb2-like	Domain	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF09757.16	Arb2-like	Domain	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF13246.13	Cation_ATPase	Family	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF13246.13	Cation_ATPase	Family	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF16209.11	PhoLip_ATPase_N	Family	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF16209.11	PhoLip_ATPase_N	Family	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF16212.12	PhoLip_ATPase_C	Family	all_GA_hits	480	1	479	0	False		0	0
4747214at2759	PF16212.12	PhoLip_ATPase_C	Family	overlap_partial_unknown	480	1	471	8	False		0	0
4747214at2759	PF16992.12	RNA_pol_RpbG	Family	all_GA_hits	480	7	473	0	True	1	1	1
4747214at2759	PF16992.12	RNA_pol_RpbG	Family	overlap_partial_unknown	480	0	472	8	False		0	0
4764044at2759	PF00169.36	PH	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF00169.36	PH	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF00240.30	ubiquitin	Domain	all_GA_hits	475	423	52	0	True	38	44	33
4764044at2759	PF00240.30	ubiquitin	Domain	overlap_partial_unknown	475	74	22	379	True	16	38	7
4764044at2759	PF00443.36	UCH	Family	all_GA_hits	475	475	0	0	False		0	0
4764044at2759	PF00443.36	UCH	Family	overlap_partial_unknown	475	96	0	379	False		0	0
4764044at2759	PF00620.33	RhoGAP	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF00620.33	RhoGAP	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF00787.30	PX	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF00787.30	PX	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF00929.32	RNase_T	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF00929.32	RNase_T	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF01974.24	tRNA_int_endo	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF01974.24	tRNA_int_endo	Domain	overlap_partial_unknown	475	1	95	379	False		0	0
4764044at2759	PF02902.26	Peptidase_C48	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF02902.26	Peptidase_C48	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF03061.29	4HBT	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF03061.29	4HBT	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF03297.22	Ribosomal_S25	Family	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF03297.22	Ribosomal_S25	Family	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF04564.22	U-box	Domain	all_GA_hits	475	2	473	0	False		0	0
4764044at2759	PF04564.22	U-box	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF04825.19	Rad21_Rec8_N	Family	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF04825.19	Rad21_Rec8_N	Family	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF07766.20	LETM1_RBD	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF07766.20	LETM1_RBD	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF07956.17	DUF1690	Family	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF07956.17	DUF1690	Family	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF10408.15	Ufd2P_core	Repeat	all_GA_hits	475	2	473	0	False		0	0
4764044at2759	PF10408.15	Ufd2P_core	Repeat	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF13423.13	UCH_1	Domain	all_GA_hits	475	379	96	0	True	67	106	37
4764044at2759	PF13423.13	UCH_1	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF13499.13	EF-hand_7	Domain	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF13499.13	EF-hand_7	Domain	overlap_partial_unknown	475	0	96	379	False		0	0
4764044at2759	PF13813.12	MBOAT_2	Family	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF13813.12	MBOAT_2	Family	overlap_partial_unknown	475	1	95	379	False		0	0
4764044at2759	PF20770.3	PAN2_N	Repeat	all_GA_hits	475	1	474	0	False		0	0
4764044at2759	PF20770.3	PAN2_N	Repeat	overlap_partial_unknown	475	0	96	379	False		0	0
